snapshot_date,facility_id,sku_id,on_hand_qty,reserved_qty,available_qty
2023-12-02,FAC-033,SKU-01899,3349,996,2626
2025-11-30,FAC-075,SKU-00251,4381,466,931
2023-07-25,FAC-002,SKU-00212,3237,842,806
2024-09-18,FAC-079,SKU-02827,1786,623,1292
2025-04-08,FAC-059,SKU-00437,723,657,4551
2025-11-10,FAC-075,SKU-00978,2041,614,1847
2024-07-04,FAC-035,SKU-02039,3766,21,1971
2024-12-13,FAC-005,SKU-00899,411,434,434
2024-08-03,FAC-046,SKU-00716,514,13,1356
2025-05-17,FAC-073,SKU-01042,1466,376,1296
2024-02-28,FAC-099,SKU-00726,1122,517,2813
2025-08-25,FAC-010,SKU-00870,1469,276,3146
2024-11-22,FAC-034,SKU-00969,2494,831,572
2023-03-04,FAC-061,SKU-02198,3602,775,4335
2024-02-26,FAC-069,SKU-00140,901,785,2081
2024-04-25,FAC-018,SKU-01366,69,405,1528
2024-02-21,FAC-044,SKU-01106,1518,709,2988
2023-01-09,FAC-016,SKU-01728,1469,630,4124
2024-01-15,FAC-076,SKU-02262,3149,866,3851
2024-05-25,FAC-076,SKU-00935,3085,181,3111
2023-10-12,FAC-088,SKU-02663,1216,674,552
2025-08-22,FAC-076,SKU-01791,2428,365,1462
2024-05-06,FAC-010,SKU-01799,2805,300,4939
2025-04-27,FAC-094,SKU-01078,2604,503,1694
2025-07-15,FAC-031,SKU-02574,1765,692,3539
2024-12-01,FAC-095,SKU-02296,591,309,4558
2025-01-14,FAC-065,SKU-01136,1967,184,313
2024-02-20,FAC-098,SKU-01541,3536,584,3664
2024-06-04,FAC-051,SKU-01440,4273,79,2813
2025-01-29,FAC-100,SKU-00222,4017,202,978
2023-02-08,FAC-063,SKU-02196,3848,47,4566
2025-05-05,FAC-034,SKU-01332,4275,468,286
2024-07-25,FAC-059,SKU-00519,4173,297,170
2023-11-17,FAC-093,SKU-02637,1480,278,2834
2023-10-19,FAC-083,SKU-02171,2696,181,3419
2023-02-28,FAC-014,SKU-01472,416,573,3519
2023-07-02,FAC-055,SKU-01290,4852,697,1368
2025-04-08,FAC-047,SKU-02143,3742,940,2318
2023-09-07,FAC-030,SKU-01613,4041,723,237
2025-05-09,FAC-097,SKU-01166,294,848,4564
2024-07-16,FAC-069,SKU-00771,964,478,4305
2025-10-01,FAC-001,SKU-02106,721,849,1973
2025-09-13,FAC-065,SKU-00677,4448,796,2735
2025-06-09,FAC-043,SKU-01748,1392,431,3819
2024-05-09,FAC-078,SKU-01231,337,671,2437
2025-04-20,FAC-007,SKU-01227,3513,391,1930
2024-09-28,FAC-095,SKU-01803,2379,49,4580
2025-02-17,FAC-036,SKU-02881,472,392,260
2025-06-12,FAC-009,SKU-02003,831,633,112
2025-08-24,FAC-076,SKU-02019,885,813,3313
2024-08-05,FAC-043,SKU-01931,1050,645,3603
2025-06-25,FAC-047,SKU-01769,616,324,4672
2025-03-03,FAC-097,SKU-00209,244,428,1980
2024-01-28,FAC-057,SKU-00853,1800,716,2079
2025-01-26,FAC-100,SKU-02950,688,152,4495
2023-09-23,FAC-028,SKU-01420,2239,350,4071
2023-11-24,FAC-053,SKU-01673,4300,737,3312
2023-02-27,FAC-074,SKU-01207,4670,976,507
2023-01-08,FAC-064,SKU-00489,624,568,162
2025-06-12,FAC-010,SKU-02920,4097,153,2528
2025-11-30,FAC-067,SKU-01663,678,339,564
2025-05-08,FAC-007,SKU-01750,3000,625,2993
2024-08-20,FAC-098,SKU-01497,2927,5,1724
2025-01-22,FAC-012,SKU-01876,1341,607,997
2024-10-01,FAC-088,SKU-00260,4876,480,4827
2025-03-06,FAC-091,SKU-00574,4984,570,4971
2025-11-30,FAC-069,SKU-01727,2350,467,3482
2024-10-04,FAC-050,SKU-02885,3596,315,1580
2025-08-19,FAC-001,SKU-01007,694,10,4441
2023-07-08,FAC-088,SKU-02205,4250,558,3081
2023-04-03,FAC-086,SKU-01665,857,819,1714
2023-08-26,FAC-063,SKU-00137,4629,265,4079
2025-01-10,FAC-013,SKU-01200,2367,938,4089
2024-03-06,FAC-028,SKU-01403,1045,678,221
2024-04-18,FAC-086,SKU-02283,987,466,2627
2023-01-26,FAC-068,SKU-01315,2537,410,618
2024-08-21,FAC-044,SKU-02369,0,935,3321
2024-07-09,FAC-091,SKU-01864,3011,481,2372
2023-02-17,FAC-017,SKU-01728,3535,803,2115
2023-12-05,FAC-003,SKU-00197,3414,375,4860
2024-01-21,FAC-037,SKU-01955,4133,147,4095
2023-11-08,FAC-058,SKU-00981,1448,45,850
2025-01-23,FAC-086,SKU-02703,2531,68,3739
2024-06-20,FAC-060,SKU-01294,1538,585,4438
2023-04-18,FAC-022,SKU-00879,3371,62,1271
2024-03-16,FAC-021,SKU-02967,3520,159,2369
2024-05-27,FAC-074,SKU-02263,3156,167,2779
2023-11-06,FAC-061,SKU-02334,1793,679,1001
2025-10-09,FAC-045,SKU-01466,3895,91,1134
2023-05-22,FAC-089,SKU-01733,2259,924,4957
2024-01-16,FAC-095,SKU-01471,4411,277,597
2025-01-13,FAC-060,SKU-02785,21,968,4220
2023-05-04,FAC-080,SKU-00078,4604,321,464
2024-04-20,FAC-051,SKU-03000,2284,716,4375
2024-03-23,FAC-021,SKU-02763,1733,290,355
2023-10-18,FAC-024,SKU-00638,2686,26,3029
2024-09-01,FAC-039,SKU-01358,4139,446,1484
2025-03-25,FAC-041,SKU-01684,280,376,89
2024-01-27,FAC-085,SKU-02273,3423,669,1460
2023-01-09,FAC-086,SKU-02020,1078,28,1508
2023-08-21,FAC-089,SKU-02762,843,162,4178
2024-12-21,FAC-048,SKU-00966,3151,36,4824
2025-02-22,FAC-090,SKU-01079,3400,510,2130
2024-09-26,FAC-071,SKU-02306,3417,665,628
2025-05-01,FAC-031,SKU-02342,3574,3,89
2023-05-05,FAC-078,SKU-00925,3470,610,486
2023-08-15,FAC-076,SKU-02002,323,905,1655
2024-08-27,FAC-070,SKU-01805,2864,915,4335
2024-02-02,FAC-043,SKU-02360,2761,368,1964
2025-05-25,FAC-056,SKU-01948,943,699,3581
2023-01-26,FAC-037,SKU-02809,1067,247,2041
2024-09-03,FAC-012,SKU-00831,1339,521,907
2024-09-30,FAC-075,SKU-00677,1237,541,368
2023-01-27,FAC-010,SKU-00064,1530,586,4345
2024-01-16,FAC-027,SKU-02559,4110,655,1561
2023-04-08,FAC-030,SKU-02060,1827,390,4623
2025-02-06,FAC-075,SKU-00323,3824,117,1647
2024-06-08,FAC-019,SKU-00861,1475,918,3131
2023-08-03,FAC-049,SKU-01855,3346,551,1577
2023-12-28,FAC-034,SKU-01951,2637,0,4640
2025-11-08,FAC-022,SKU-01053,1370,300,912
2024-03-16,FAC-051,SKU-01570,2167,774,324
2023-09-06,FAC-069,SKU-02194,4377,381,899
2024-12-29,FAC-056,SKU-02485,361,296,2112
2025-01-21,FAC-002,SKU-02613,497,323,4551
2024-12-13,FAC-034,SKU-01159,3388,513,2322
2024-01-09,FAC-018,SKU-01448,1675,272,153
2023-11-27,FAC-030,SKU-00220,3812,487,547
2025-01-11,FAC-093,SKU-02161,2407,392,307
2025-05-29,FAC-080,SKU-02711,3875,650,4224
2023-08-12,FAC-099,SKU-01262,4034,299,848
2023-08-16,FAC-067,SKU-01837,2883,594,99
2024-01-21,FAC-088,SKU-02325,3998,439,2907
2023-07-15,FAC-083,SKU-00266,1832,781,2815
2024-05-22,FAC-079,SKU-01697,2715,78,4493
2023-05-07,FAC-076,SKU-00565,3786,430,2732
2023-09-12,FAC-015,SKU-02694,1966,967,3221
2025-04-08,FAC-036,SKU-00375,1463,698,1315
2024-07-22,FAC-032,SKU-02238,746,187,3793
2024-01-31,FAC-100,SKU-02446,3023,544,111
2024-07-30,FAC-037,SKU-02014,741,951,4483
2025-08-04,FAC-068,SKU-00658,3356,641,179
2025-11-02,FAC-001,SKU-02079,1038,1,2781
2024-06-27,FAC-074,SKU-00353,3412,59,3341
2023-09-15,FAC-044,SKU-02549,4237,403,1582
2023-04-24,FAC-034,SKU-01680,4570,121,4692
2025-03-22,FAC-043,SKU-00684,283,918,3408
2025-07-11,FAC-090,SKU-02503,2765,81,3698
2023-08-07,FAC-098,SKU-01527,3107,669,3522
2024-12-21,FAC-016,SKU-00389,2229,724,275
2023-10-03,FAC-043,SKU-00106,1416,291,565
2023-05-28,FAC-053,SKU-01651,2267,117,2209
2025-09-21,FAC-043,SKU-00268,4477,578,2020
2023-04-03,FAC-089,SKU-02430,3154,952,2949
2025-02-07,FAC-067,SKU-01317,3128,144,2171
2023-07-16,FAC-040,SKU-01663,3962,380,489
2023-11-19,FAC-029,SKU-00287,178,919,4034
2023-05-27,FAC-066,SKU-01123,4022,997,2906
2025-08-15,FAC-072,SKU-02773,4902,963,118
2025-08-09,FAC-092,SKU-00408,1843,584,1631
2024-05-20,FAC-037,SKU-02160,2364,160,1079
2025-08-21,FAC-010,SKU-02551,322,56,484
2024-03-29,FAC-001,SKU-01076,13,225,1928
2025-06-29,FAC-047,SKU-01360,245,812,2553
2024-10-31,FAC-042,SKU-00069,1700,181,4607
2025-06-21,FAC-040,SKU-00824,1647,415,3520
2025-09-07,FAC-084,SKU-02687,4787,314,3943
2023-01-02,FAC-005,SKU-00018,2270,519,2413
2025-08-01,FAC-071,SKU-01119,3328,879,968
2025-09-02,FAC-060,SKU-00632,715,369,2968
2024-01-04,FAC-094,SKU-01135,983,955,3119
2023-03-30,FAC-055,SKU-00892,3757,782,3983
2023-01-20,FAC-099,SKU-00996,4207,638,1818
2025-10-22,FAC-063,SKU-02262,474,670,773
2023-10-17,FAC-036,SKU-02207,1783,575,2851
2023-10-05,FAC-092,SKU-00446,3139,4,1495
2025-08-06,FAC-046,SKU-01405,4222,169,1010
2023-03-15,FAC-074,SKU-00123,193,361,1318
2025-09-02,FAC-079,SKU-02180,2004,796,805
2025-06-23,FAC-076,SKU-00524,4742,909,4393
2025-05-26,FAC-004,SKU-00662,2148,179,2385
2025-01-28,FAC-021,SKU-02002,1089,180,4035
2025-07-14,FAC-060,SKU-01938,2251,12,1813
2024-02-15,FAC-007,SKU-02109,896,955,2658
2025-06-14,FAC-018,SKU-02790,2178,815,3181
2025-08-11,FAC-037,SKU-02039,2082,921,2860
2023-03-03,FAC-082,SKU-00658,783,211,645
2023-03-02,FAC-045,SKU-00118,4594,926,1603
2023-02-02,FAC-051,SKU-01284,3207,114,4598
2025-02-06,FAC-019,SKU-00187,1684,35,1376
2024-03-06,FAC-020,SKU-00331,1010,538,2034
2025-07-27,FAC-090,SKU-02648,3332,228,1892
2023-11-09,FAC-044,SKU-02636,2359,638,2220
2023-01-14,FAC-076,SKU-00321,1310,96,225
2025-06-03,FAC-084,SKU-02690,1280,604,4168
2024-01-05,FAC-020,SKU-00280,3798,90,4969
2024-04-24,FAC-054,SKU-02655,4492,771,3278
2024-04-02,FAC-094,SKU-01039,3524,714,304
2024-01-15,FAC-093,SKU-00118,2643,216,3763
2024-01-15,FAC-096,SKU-01534,3378,119,2899
2024-11-06,FAC-032,SKU-00955,3163,132,4273
2023-10-29,FAC-039,SKU-00775,1414,50,3257
2023-09-12,FAC-080,SKU-01706,3129,577,2032
2024-01-08,FAC-063,SKU-02155,3532,39,3017
2024-03-30,FAC-012,SKU-02414,4589,972,3396
2025-11-04,FAC-042,SKU-00285,4113,631,3241
2024-05-22,FAC-043,SKU-02840,2924,884,2188
2025-03-08,FAC-089,SKU-02579,519,282,4717
2023-06-12,FAC-010,SKU-01450,2268,506,835
2023-07-05,FAC-026,SKU-00007,2329,486,3443
2025-01-07,FAC-035,SKU-01875,4909,208,3859
2023-02-19,FAC-098,SKU-01048,1665,990,2722
2025-05-08,FAC-042,SKU-01115,2026,181,2398
2023-05-18,FAC-012,SKU-00728,3502,377,3150
2023-11-26,FAC-066,SKU-00239,3561,202,2190
2023-08-31,FAC-001,SKU-00375,3632,520,3099
2025-03-15,FAC-063,SKU-01877,441,266,987
2023-06-15,FAC-054,SKU-02156,4439,902,4363
2024-06-05,FAC-011,SKU-02178,3818,740,1899
2024-11-27,FAC-064,SKU-00713,2823,69,728
2023-06-20,FAC-063,SKU-02021,609,29,1149
2025-04-19,FAC-077,SKU-00070,710,604,1380
2024-08-10,FAC-054,SKU-02900,2637,222,2974
2023-06-23,FAC-065,SKU-01013,3499,470,743
2023-03-28,FAC-084,SKU-02801,4252,332,4891
2025-06-26,FAC-005,SKU-02196,2020,117,308
2024-09-19,FAC-008,SKU-01986,996,420,1819
2023-10-30,FAC-003,SKU-01572,2566,459,4210
2024-03-21,FAC-018,SKU-02847,992,940,3491
2023-09-28,FAC-044,SKU-01364,4479,849,117
2025-11-03,FAC-020,SKU-00664,2567,331,4562
2025-03-30,FAC-100,SKU-00147,3819,250,464
2024-07-23,FAC-017,SKU-00709,455,962,4648
2023-05-23,FAC-019,SKU-00285,799,687,1332
2024-10-16,FAC-056,SKU-01189,2182,483,1982
2025-08-29,FAC-053,SKU-02036,141,372,77
2023-05-15,FAC-034,SKU-00064,1220,208,4528
2023-10-19,FAC-098,SKU-02014,2084,777,3742
2024-08-23,FAC-076,SKU-02696,282,140,3027
2025-07-21,FAC-063,SKU-01701,4180,571,2050
2025-06-22,FAC-080,SKU-02448,4684,790,4390
2025-05-17,FAC-066,SKU-01911,809,285,3239
2025-10-07,FAC-054,SKU-02344,1855,119,1949
2025-06-23,FAC-093,SKU-00321,3819,828,3015
2025-01-09,FAC-040,SKU-00483,1040,283,2964
2024-01-07,FAC-073,SKU-01334,3732,150,2367
2023-10-10,FAC-020,SKU-02468,3342,964,2994
2024-12-27,FAC-039,SKU-00220,537,304,2075
2024-12-10,FAC-055,SKU-00978,1952,413,4787
2024-10-28,FAC-042,SKU-00184,1163,200,2940
2025-06-08,FAC-080,SKU-00894,507,609,2646
2024-09-17,FAC-088,SKU-01520,2069,367,2439
2023-12-07,FAC-054,SKU-01516,1993,25,1608
2023-10-31,FAC-037,SKU-00897,2275,379,676
2024-11-21,FAC-044,SKU-00704,1889,336,717
2025-08-20,FAC-054,SKU-00254,3145,929,819
2024-06-13,FAC-100,SKU-02087,940,579,2793
2023-10-27,FAC-007,SKU-02255,2298,589,3987
2024-03-23,FAC-001,SKU-02576,702,257,2531
2023-03-04,FAC-009,SKU-02194,1563,815,4695
2024-08-13,FAC-041,SKU-02374,2513,581,3975
2024-08-26,FAC-046,SKU-00442,3879,503,1243
2025-05-05,FAC-070,SKU-00987,3032,456,1427
2023-07-08,FAC-014,SKU-02633,2353,919,1050
2024-08-18,FAC-048,SKU-01893,4460,397,1013
2024-01-31,FAC-041,SKU-02335,1289,844,3953
2025-05-23,FAC-054,SKU-00884,4888,330,977
2024-03-14,FAC-004,SKU-00734,1931,615,697
2025-03-30,FAC-006,SKU-01530,2535,344,484
2023-07-03,FAC-062,SKU-02769,3584,797,226
2025-02-10,FAC-076,SKU-01862,1096,471,3245
2024-01-05,FAC-002,SKU-00755,1235,929,4370
2023-04-10,FAC-056,SKU-01569,4901,662,776
2024-07-25,FAC-052,SKU-02204,3665,466,1984
2025-04-22,FAC-080,SKU-01896,4538,64,4741
2024-05-09,FAC-073,SKU-00084,1904,846,3665
2023-07-19,FAC-091,SKU-00131,395,761,3579
2024-06-04,FAC-086,SKU-00407,3679,360,1188
2023-09-12,FAC-049,SKU-02740,2571,375,3322
2023-02-24,FAC-090,SKU-01330,2982,941,2124
2025-05-14,FAC-077,SKU-02721,3275,829,3626
2025-01-15,FAC-046,SKU-02288,3040,565,3678
2025-11-26,FAC-057,SKU-00786,1335,399,3105
2024-07-18,FAC-084,SKU-01672,1568,955,3435
2025-08-01,FAC-065,SKU-00744,2718,353,2413
2023-10-21,FAC-021,SKU-02600,1213,746,1594
2025-11-06,FAC-074,SKU-00224,3054,704,1277
2025-06-26,FAC-046,SKU-01030,2013,825,2795
2023-05-27,FAC-014,SKU-01713,3585,917,1234
2023-03-19,FAC-025,SKU-00898,4736,692,3255
2023-08-14,FAC-029,SKU-02134,1374,769,4150
2025-09-05,FAC-034,SKU-00002,379,304,2127
2025-08-06,FAC-076,SKU-01661,92,908,4301
2023-04-10,FAC-011,SKU-00570,492,418,1321
2023-07-31,FAC-053,SKU-00115,1155,532,2755
2023-06-03,FAC-089,SKU-00724,4963,808,151
2023-10-28,FAC-069,SKU-02024,4103,583,3113
2025-09-27,FAC-042,SKU-01475,4451,156,1617
2025-01-04,FAC-026,SKU-00323,942,237,3416
2025-08-27,FAC-070,SKU-00402,660,840,1119
2024-07-22,FAC-070,SKU-00029,1419,564,4581
2023-01-29,FAC-019,SKU-01391,1737,643,4332
2025-09-04,FAC-065,SKU-01141,1785,706,1384
2024-04-02,FAC-006,SKU-02389,2380,370,2936
2025-02-14,FAC-066,SKU-01834,3787,874,1665
2025-02-07,FAC-023,SKU-02656,3611,515,3201
2023-09-08,FAC-013,SKU-00990,3667,90,2357
2025-08-25,FAC-033,SKU-01146,454,292,2572
2023-04-20,FAC-016,SKU-00446,3575,109,9
2023-01-27,FAC-056,SKU-01683,3655,377,3569
2025-06-21,FAC-067,SKU-01482,2524,989,3484
2024-07-30,FAC-065,SKU-01652,302,462,4877
2025-07-28,FAC-083,SKU-02014,2830,399,4772
2024-10-18,FAC-047,SKU-00186,3275,859,4702
2024-07-07,FAC-069,SKU-00021,2708,694,3995
2024-10-19,FAC-069,SKU-00766,3119,459,614
2025-01-14,FAC-029,SKU-02184,463,472,1818
2023-02-26,FAC-100,SKU-02075,287,27,3262
2023-09-07,FAC-058,SKU-02426,1367,634,0
2023-11-09,FAC-056,SKU-00827,3423,59,628
2025-11-28,FAC-028,SKU-01716,4971,372,4326
2025-08-04,FAC-097,SKU-00093,1481,244,514
2024-07-07,FAC-053,SKU-00777,1671,877,2749
2024-11-14,FAC-099,SKU-02568,3252,643,3097
2024-06-22,FAC-059,SKU-01992,3649,610,764
2024-04-20,FAC-021,SKU-01128,1769,422,4599
2024-09-08,FAC-089,SKU-02543,781,580,1633
2023-07-30,FAC-031,SKU-00555,24,241,661
2023-06-18,FAC-041,SKU-00952,4557,28,3868
2024-09-16,FAC-028,SKU-00776,1225,760,283
2023-10-11,FAC-013,SKU-02807,1796,528,4081
2024-03-23,FAC-063,SKU-02186,3248,670,1588
2024-02-21,FAC-020,SKU-00866,2966,779,1467
2025-04-09,FAC-010,SKU-00509,3154,99,706
2023-12-31,FAC-093,SKU-02117,2868,862,2295
2024-05-20,FAC-082,SKU-01248,1200,10,342
2025-06-29,FAC-031,SKU-02591,4734,941,1752
2023-02-07,FAC-010,SKU-01006,3281,422,2809
2024-04-07,FAC-009,SKU-01301,943,669,3565
2023-03-14,FAC-002,SKU-02760,590,927,2517
2024-03-04,FAC-058,SKU-00696,1162,967,3620
2024-04-28,FAC-058,SKU-01860,4316,457,2222
2024-04-22,FAC-007,SKU-01663,487,266,3724
2025-04-11,FAC-011,SKU-02956,294,410,938
2025-08-28,FAC-031,SKU-02624,384,773,4565
2023-03-23,FAC-078,SKU-00337,4671,182,875
2023-08-09,FAC-011,SKU-00464,558,104,1366
2023-11-24,FAC-008,SKU-02003,4066,517,2593
2023-12-08,FAC-009,SKU-01623,4443,614,3015
2025-07-23,FAC-032,SKU-00568,3887,413,445
2024-08-12,FAC-033,SKU-00776,466,17,968
2025-07-24,FAC-088,SKU-01056,3548,870,1048
2024-03-01,FAC-019,SKU-00106,4085,294,3376
2023-05-23,FAC-093,SKU-02185,4969,333,3851
2023-11-06,FAC-033,SKU-00617,4049,958,36
2023-03-22,FAC-068,SKU-01603,2273,654,26
2023-01-13,FAC-089,SKU-00915,4498,305,2578
2024-06-06,FAC-033,SKU-02293,87,180,3109
2025-09-29,FAC-056,SKU-02204,2369,227,2738
2025-10-11,FAC-098,SKU-01720,4476,598,4345
2024-11-13,FAC-008,SKU-01157,2996,547,1604
2025-02-28,FAC-024,SKU-01320,3272,728,2334
2025-02-10,FAC-090,SKU-00653,796,8,238
2024-12-29,FAC-081,SKU-00506,1094,828,3850
2024-12-01,FAC-026,SKU-02539,3460,100,1481
2024-09-17,FAC-065,SKU-01874,4866,663,1931
2023-05-07,FAC-020,SKU-00603,2676,978,2662
2024-04-09,FAC-033,SKU-00435,2908,867,1783
2025-06-27,FAC-041,SKU-01065,2988,700,4577
2025-11-13,FAC-021,SKU-02937,3666,865,15
2025-07-06,FAC-092,SKU-00830,4440,202,532
2024-12-03,FAC-018,SKU-01358,485,639,4651
2023-04-12,FAC-030,SKU-01825,3757,431,3281
2024-08-11,FAC-053,SKU-00714,3210,802,1637
2024-05-11,FAC-072,SKU-01208,1714,251,2276
2023-04-25,FAC-098,SKU-00840,1490,347,4784
2024-10-06,FAC-056,SKU-02641,2177,371,3755
2023-10-30,FAC-080,SKU-00779,4700,616,4327
2023-04-11,FAC-002,SKU-01185,4177,542,4511
2023-04-20,FAC-086,SKU-02331,4205,611,1193
2024-04-30,FAC-083,SKU-00444,9,224,768
2025-11-06,FAC-086,SKU-00459,3767,892,48
2024-05-10,FAC-007,SKU-00084,2789,142,4159
2024-07-11,FAC-043,SKU-00228,1422,193,3328
2024-01-02,FAC-092,SKU-01081,725,638,4643
2023-03-21,FAC-046,SKU-01474,1493,358,2070
2025-06-07,FAC-043,SKU-01480,2708,254,695
2024-04-16,FAC-048,SKU-00828,1438,538,3816
2024-08-18,FAC-091,SKU-02729,1724,878,4679
2025-05-23,FAC-026,SKU-00488,1505,143,1727
2023-04-07,FAC-082,SKU-02995,3525,578,3694
2023-04-01,FAC-062,SKU-00246,4519,446,4102
2024-03-22,FAC-081,SKU-02145,3598,538,1781
2023-02-18,FAC-080,SKU-01741,4826,927,825
2025-11-04,FAC-087,SKU-02663,4987,697,476
2023-03-20,FAC-040,SKU-02393,4538,418,1680
2024-02-20,FAC-065,SKU-02362,3951,151,2964
2023-07-30,FAC-086,SKU-00568,425,582,3403
2024-01-28,FAC-080,SKU-00953,662,880,3507
2025-05-02,FAC-056,SKU-01240,2879,999,377
2023-06-14,FAC-077,SKU-00735,2413,82,4058
2025-10-18,FAC-074,SKU-02008,3170,644,2048
2023-08-27,FAC-030,SKU-00899,1543,166,396
2023-03-26,FAC-001,SKU-01238,2144,818,638
2023-02-01,FAC-041,SKU-02056,582,702,945
2025-01-08,FAC-055,SKU-00512,3562,759,4409
2025-09-09,FAC-068,SKU-00127,4492,511,2727
2025-03-28,FAC-066,SKU-01888,1182,519,4040
2024-09-20,FAC-020,SKU-01926,2060,600,4397
2024-07-01,FAC-012,SKU-00542,1826,789,3844
2024-05-10,FAC-056,SKU-01376,326,65,2404
2023-02-24,FAC-067,SKU-02356,4007,167,151
2023-11-14,FAC-002,SKU-02850,1971,557,721
2024-04-06,FAC-069,SKU-01559,3208,521,1843
2024-04-07,FAC-013,SKU-01454,3999,849,3251
2024-05-20,FAC-086,SKU-02874,2530,472,1612
2023-10-31,FAC-037,SKU-00722,4610,625,4276
2024-09-15,FAC-049,SKU-00540,2068,463,3723
2024-07-22,FAC-092,SKU-02497,3965,718,4884
2024-06-30,FAC-042,SKU-00531,2296,966,4327
2023-05-08,FAC-072,SKU-01126,3660,715,494
2024-10-02,FAC-010,SKU-01057,2979,351,3852
2024-09-25,FAC-001,SKU-01418,2313,706,1820
2024-05-06,FAC-009,SKU-00114,1763,896,4854
2024-06-05,FAC-053,SKU-01526,4497,823,1130
2024-09-12,FAC-096,SKU-00262,1758,810,1614
2023-08-16,FAC-099,SKU-02539,2796,764,330
2024-06-03,FAC-060,SKU-01256,487,470,2843
2023-06-01,FAC-071,SKU-02414,926,162,3107
2024-06-29,FAC-022,SKU-00026,3993,320,4681
2024-06-29,FAC-095,SKU-00019,549,747,3677
2025-10-30,FAC-021,SKU-00172,1962,939,1385
2024-11-22,FAC-019,SKU-00720,1066,83,2190
2024-11-26,FAC-100,SKU-01316,955,207,2304
2024-11-27,FAC-075,SKU-00956,2873,484,971
2024-10-08,FAC-062,SKU-01700,1739,812,2740
2023-09-02,FAC-025,SKU-01744,3076,546,315
2024-09-03,FAC-060,SKU-01342,3515,548,4254
2025-03-02,FAC-027,SKU-01980,3469,576,812
2024-06-21,FAC-056,SKU-01195,558,942,410
2025-11-27,FAC-063,SKU-01166,565,310,4626
2024-02-12,FAC-038,SKU-02892,1058,673,3300
2023-01-29,FAC-030,SKU-02443,2427,20,4107
2024-06-01,FAC-083,SKU-00991,528,793,4913
2025-02-19,FAC-100,SKU-00669,4482,13,593
2024-02-07,FAC-053,SKU-02232,4038,145,3092
2025-05-09,FAC-050,SKU-02798,4415,855,2872
2025-07-07,FAC-042,SKU-02863,2899,546,3193
2025-05-17,FAC-014,SKU-01367,1980,448,2066
2023-04-09,FAC-024,SKU-01520,3069,245,16
2024-02-19,FAC-100,SKU-01045,1355,238,1978
2023-09-17,FAC-017,SKU-01342,2054,527,4006
2025-08-29,FAC-048,SKU-01735,1500,572,3963
2023-03-14,FAC-005,SKU-02833,2933,365,4661
2024-04-02,FAC-052,SKU-02421,4413,503,1213
2024-10-22,FAC-054,SKU-01945,3705,870,1669
2024-05-07,FAC-069,SKU-02391,3089,357,2705
2023-07-12,FAC-092,SKU-00596,3841,532,1659
2023-06-25,FAC-037,SKU-01237,687,983,3897
2025-05-13,FAC-033,SKU-02848,4106,25,1718
2023-02-27,FAC-048,SKU-01030,1817,174,3348
2025-11-22,FAC-058,SKU-01704,954,813,1332
2025-01-25,FAC-032,SKU-02206,4837,499,2035
2024-12-20,FAC-085,SKU-00427,3589,358,2652
2023-07-25,FAC-033,SKU-00409,4216,17,1873
2024-06-24,FAC-039,SKU-02484,1088,424,2888
2023-03-27,FAC-088,SKU-00581,2355,215,4357
2025-09-21,FAC-087,SKU-01100,769,235,2341
2025-11-19,FAC-037,SKU-00998,3301,859,4580
2024-04-16,FAC-022,SKU-01801,2088,275,2182
2024-06-13,FAC-013,SKU-00253,3901,892,3167
2025-06-18,FAC-026,SKU-01747,2853,614,2990
2025-04-22,FAC-092,SKU-02515,2173,464,4679
2025-01-17,FAC-051,SKU-00922,4744,468,4510
2025-09-21,FAC-062,SKU-01329,612,241,756
2024-01-19,FAC-016,SKU-01981,2319,913,2724
2024-07-09,FAC-062,SKU-00017,1883,113,3381
2025-08-27,FAC-004,SKU-00545,843,65,4499
2023-04-16,FAC-014,SKU-02549,843,228,2502
2023-05-21,FAC-065,SKU-00182,4088,675,1557
2024-02-16,FAC-081,SKU-00853,1948,912,4171
2025-10-07,FAC-032,SKU-01780,212,298,3443
2025-11-12,FAC-049,SKU-02417,656,581,248
2024-09-04,FAC-051,SKU-01345,3744,418,2649
2023-01-19,FAC-096,SKU-00701,1113,231,1275
2023-01-26,FAC-049,SKU-00763,913,481,1480
2023-04-01,FAC-050,SKU-00206,1637,439,410
2023-10-28,FAC-082,SKU-01469,1624,981,627
2024-08-24,FAC-005,SKU-02769,225,612,4831
2023-10-07,FAC-088,SKU-01839,4731,351,2785
2025-02-06,FAC-076,SKU-01657,4145,265,4663
2023-07-07,FAC-055,SKU-01954,4655,325,969
2023-11-02,FAC-065,SKU-00785,2126,460,2961
2023-02-02,FAC-031,SKU-02973,1580,325,3963
2025-03-19,FAC-093,SKU-00712,837,995,1303
2023-12-10,FAC-076,SKU-02973,870,544,4637
2025-01-03,FAC-007,SKU-01866,3873,897,4250
2024-03-06,FAC-013,SKU-01282,1978,847,2717
2023-04-25,FAC-033,SKU-00830,4729,807,3971
2024-02-07,FAC-085,SKU-02804,1622,664,4090
2023-04-01,FAC-064,SKU-00079,3662,851,4229
2025-11-13,FAC-002,SKU-02422,4952,730,3446
2024-09-14,FAC-053,SKU-01855,3911,813,340
2025-11-20,FAC-091,SKU-01412,3643,910,3526
2023-10-04,FAC-069,SKU-01971,2634,999,3329
2023-04-08,FAC-066,SKU-02393,540,841,4552
