transaction_id,store_id,sku_id,transaction_timestamp,quantity,unit_price,payment_method,promo_code
TX-001663,STORE-0137,SKU-02845,2024-10-05 20:54:01,3,147.24,ONLINE,
TX-001664,STORE-0105,SKU-02823,2023-11-30 08:24:09,9,272.43,ONLINE,SPRING20
TX-001665,STORE-0184,SKU-00783,2023-06-04 05:34:25,7,443.29,ONLINE,
TX-001666,STORE-0181,SKU-02721,2024-11-14 11:18:48,3,438.99,CARD,
TX-001667,STORE-0140,SKU-00353,2025-11-03 02:40:07,9,225.53,CASH,
TX-001668,STORE-0181,SKU-00063,2023-09-25 12:29:10,7,126.88,CARD,
TX-001669,STORE-0099,SKU-02847,2024-11-18 16:53:10,7,116.55,ONLINE,
TX-001670,STORE-0116,SKU-00844,2023-08-04 01:12:22,7,21.82,ONLINE,
TX-001671,STORE-0028,SKU-00403,2023-01-23 08:27:14,2,422.12,CASH,
TX-001672,STORE-0155,SKU-02348,2024-08-25 22:44:09,4,136.09,ONLINE,
TX-001673,STORE-0184,SKU-00843,2024-07-23 14:46:53,8,182.7,CASH,
TX-001674,STORE-0117,SKU-02446,2025-09-22 13:51:13,2,405.56,ONLINE,
TX-001675,STORE-0027,SKU-02286,2024-06-29 14:30:21,4,64.41,CARD,
TX-001676,STORE-0185,SKU-02561,2023-07-06 22:18:09,8,233.31,CASH,
TX-001677,STORE-0050,SKU-02662,2025-08-27 08:14:37,3,65.56,CARD,
TX-001678,STORE-0048,SKU-00303,2024-04-05 07:59:54,6,223.72,ONLINE,
TX-001679,STORE-0004,SKU-00057,2025-06-20 18:05:19,2,28.33,CARD,HOLIDAY10
TX-001680,STORE-0156,SKU-02802,2025-02-08 05:40:48,8,261.22,CARD,
TX-001681,STORE-0168,SKU-00992,2023-11-23 01:55:15,8,398.88,CARD,
TX-001682,STORE-0038,SKU-01314,2025-02-24 08:56:45,1,339.77,CASH,
TX-001683,STORE-0060,SKU-01976,2024-09-27 11:18:36,3,257.04,CASH,
TX-001684,STORE-0198,SKU-01278,2023-10-30 23:44:07,2,415.24,CASH,
TX-001685,STORE-0198,SKU-00471,2024-10-21 15:48:46,7,117.76,CARD,
TX-001686,STORE-0048,SKU-00751,2023-08-11 23:21:07,7,416.24,CARD,
TX-001687,STORE-0184,SKU-00878,2023-03-25 02:28:36,4,141.8,ONLINE,
TX-001688,STORE-0106,SKU-00257,2023-09-05 03:31:36,8,184.43,CASH,
TX-001689,STORE-0126,SKU-01346,2024-10-30 03:20:55,3,68.57,ONLINE,
TX-001690,STORE-0122,SKU-02699,2023-05-27 08:37:31,9,55.37,CARD,
TX-001691,STORE-0045,SKU-02036,2023-11-06 13:59:36,5,466.4,CASH,
TX-001692,STORE-0042,SKU-01830,2025-05-15 04:23:23,2,99.04,ONLINE,
TX-001693,STORE-0123,SKU-00004,2024-09-11 03:04:55,9,169.98,CARD,
TX-001694,STORE-0174,SKU-01996,2025-01-10 05:13:34,1,266.93,CARD,
TX-001695,STORE-0103,SKU-00927,2025-10-15 09:13:53,8,177.19,CARD,
TX-001696,STORE-0128,SKU-00960,2023-08-15 16:06:57,6,435.72,CASH,
TX-001697,STORE-0038,SKU-00013,2024-05-18 06:22:18,1,450.85,CASH,
TX-001698,STORE-0058,SKU-00308,2023-10-09 13:46:25,4,166.37,ONLINE,SPRING20
TX-001699,STORE-0041,SKU-02594,2025-10-21 19:22:55,3,50.55,CARD,SPRING20
TX-001700,STORE-0055,SKU-02534,2025-04-28 08:50:01,7,109.03,CASH,
TX-001701,STORE-0043,SKU-00750,2023-10-22 16:17:10,7,239.82,CASH,
TX-001702,STORE-0147,SKU-02260,2023-06-23 03:14:01,6,147.8,CARD,HOLIDAY10
TX-001703,STORE-0163,SKU-02007,2025-05-10 08:49:20,8,229.47,CARD,
TX-001704,STORE-0002,SKU-02585,2024-11-21 04:29:00,7,380.56,ONLINE,
TX-001705,STORE-0119,SKU-02633,2023-02-18 18:24:17,4,213.22,ONLINE,
TX-001706,STORE-0087,SKU-00569,2024-03-20 14:04:33,7,102.51,ONLINE,
TX-001707,STORE-0173,SKU-02513,2024-07-30 23:38:18,1,182.19,CASH,
TX-001708,STORE-0188,SKU-00289,2023-03-30 10:14:54,3,372.78,CASH,
TX-001709,STORE-0111,SKU-01014,2023-10-31 16:48:11,2,214.91,CASH,
TX-001710,STORE-0136,SKU-00452,2025-02-11 21:14:13,7,128.52,CASH,
TX-001711,STORE-0030,SKU-02986,2024-03-30 08:27:21,9,216.57,CASH,HOLIDAY10
TX-001712,STORE-0143,SKU-00166,2023-03-26 06:43:54,5,230.13,CARD,
TX-001713,STORE-0144,SKU-00900,2023-12-21 12:08:27,9,151.71,ONLINE,
TX-001714,STORE-0196,SKU-00381,2024-01-29 20:24:07,8,497.86,ONLINE,
TX-001715,STORE-0019,SKU-01571,2025-01-12 19:28:13,1,384.97,ONLINE,HOLIDAY10
TX-001716,STORE-0146,SKU-00795,2024-08-10 11:49:48,2,347.77,ONLINE,
TX-001717,STORE-0091,SKU-00097,2023-12-06 21:16:15,6,428.16,CARD,
TX-001718,STORE-0083,SKU-02590,2023-10-29 05:14:14,5,334.88,CASH,
TX-001719,STORE-0121,SKU-02456,2024-04-13 03:04:29,7,396.54,CASH,HOLIDAY10
TX-001720,STORE-0115,SKU-02226,2024-12-07 21:38:33,9,209.2,CASH,
TX-001721,STORE-0073,SKU-01162,2024-06-29 20:52:49,4,252.68,ONLINE,
TX-001722,STORE-0068,SKU-00224,2025-07-16 04:21:53,8,28.26,ONLINE,
TX-001723,STORE-0114,SKU-02054,2025-10-22 04:53:58,4,143.92,CARD,
TX-001724,STORE-0099,SKU-01733,2024-04-09 04:23:47,3,187.17,CARD,
TX-001725,STORE-0179,SKU-00842,2025-07-16 01:56:02,2,314.61,CASH,HOLIDAY10
TX-001726,STORE-0155,SKU-00167,2023-11-19 18:27:31,8,234.78,CASH,
TX-001727,STORE-0106,SKU-02870,2023-11-18 15:11:39,8,305.88,CASH,
TX-001728,STORE-0026,SKU-02806,2023-12-11 05:03:04,3,358.1,CASH,HOLIDAY10
TX-001729,STORE-0191,SKU-02440,2023-04-15 04:39:05,1,26.15,CASH,
TX-001730,STORE-0160,SKU-02569,2024-11-06 20:18:51,6,132.85,CASH,
TX-001731,STORE-0010,SKU-01005,2025-07-25 13:42:42,5,89.6,ONLINE,
TX-001732,STORE-0027,SKU-01646,2024-09-28 04:37:06,8,97.79,CARD,
TX-001733,STORE-0107,SKU-01156,2024-07-23 04:02:04,6,254.05,CARD,
TX-001734,STORE-0156,SKU-02722,2023-02-09 09:55:41,4,371.29,ONLINE,
TX-001735,STORE-0045,SKU-01292,2023-12-23 03:02:22,2,140.02,CASH,
TX-001736,STORE-0020,SKU-02304,2025-05-18 03:03:37,8,413.1,CASH,
TX-001737,STORE-0007,SKU-02262,2023-09-28 14:00:07,5,446.77,CASH,
TX-001738,STORE-0157,SKU-01395,2025-10-22 21:26:32,8,178.51,CARD,HOLIDAY10
TX-001739,STORE-0166,SKU-01755,2023-01-28 15:21:21,5,342.27,CARD,
TX-001740,STORE-0138,SKU-02423,2024-05-07 09:17:41,6,62.94,CASH,
TX-001741,STORE-0062,SKU-00796,2023-08-29 03:19:43,5,373.29,CASH,
TX-001742,STORE-0186,SKU-01126,2025-02-10 18:05:22,3,86.69,ONLINE,
TX-001743,STORE-0016,SKU-01070,2023-04-01 01:27:25,8,345.27,CASH,
TX-001744,STORE-0153,SKU-00153,2023-01-14 16:41:00,3,213.84,ONLINE,
TX-001745,STORE-0037,SKU-01797,2025-11-04 02:38:37,4,464.59,CASH,
TX-001746,STORE-0075,SKU-02064,2023-03-09 18:07:40,6,234.91,CASH,
TX-001747,STORE-0092,SKU-02205,2025-04-21 12:37:18,2,20.3,CASH,
TX-001748,STORE-0012,SKU-01334,2024-09-09 20:15:17,7,242.93,ONLINE,
TX-001749,STORE-0002,SKU-02196,2024-12-21 03:42:51,5,398.77,ONLINE,
TX-001750,STORE-0079,SKU-01718,2024-09-19 23:44:07,5,325.31,ONLINE,
TX-001751,STORE-0160,SKU-02740,2024-04-24 13:00:06,5,483.33,CARD,SPRING20
TX-001752,STORE-0103,SKU-00443,2024-01-03 11:55:24,2,422.42,CARD,SPRING20
TX-001753,STORE-0137,SKU-02851,2024-10-04 19:04:52,9,265.64,CASH,
TX-001754,STORE-0125,SKU-02905,2025-08-24 02:29:29,3,107.23,ONLINE,
TX-001755,STORE-0165,SKU-02187,2024-03-05 06:00:44,7,6.87,ONLINE,
TX-001756,STORE-0189,SKU-02460,2025-11-07 13:27:44,5,490.35,CASH,
TX-001757,STORE-0014,SKU-01023,2025-03-14 21:57:08,5,469.47,CASH,
TX-001758,STORE-0134,SKU-00490,2025-04-02 21:57:30,4,140.7,CASH,
TX-001759,STORE-0147,SKU-02315,2023-10-16 03:50:21,6,320.92,CASH,SPRING20
TX-001760,STORE-0059,SKU-00638,2024-05-01 21:31:43,7,365.97,ONLINE,
TX-001761,STORE-0112,SKU-02397,2025-06-01 15:14:53,7,291.12,CARD,
TX-001762,STORE-0177,SKU-00824,2024-06-23 02:36:23,8,422.27,ONLINE,SPRING20
TX-001763,STORE-0026,SKU-00322,2023-07-07 02:44:06,5,43.52,CARD,SPRING20
TX-001764,STORE-0101,SKU-02376,2025-06-04 21:36:07,7,448.76,CASH,
TX-001765,STORE-0196,SKU-02847,2023-06-15 23:31:48,4,199.05,CARD,
TX-001766,STORE-0033,SKU-02086,2025-11-30 05:15:12,9,242.94,ONLINE,HOLIDAY10
TX-001767,STORE-0042,SKU-00544,2023-05-01 01:39:16,5,225.14,ONLINE,
TX-001768,STORE-0043,SKU-01752,2023-01-24 15:26:39,3,267.99,ONLINE,
TX-001769,STORE-0115,SKU-02667,2024-09-19 00:53:58,5,301.09,ONLINE,
TX-001770,STORE-0164,SKU-00864,2025-04-13 11:01:48,9,356.62,ONLINE,
TX-001771,STORE-0014,SKU-00168,2025-10-16 07:54:56,8,264.85,ONLINE,HOLIDAY10
TX-001772,STORE-0012,SKU-00774,2025-06-06 15:38:27,1,343.96,CASH,
TX-001773,STORE-0190,SKU-01389,2023-07-14 04:04:43,5,172.46,CARD,HOLIDAY10
TX-001774,STORE-0046,SKU-02455,2023-06-26 08:16:38,6,468.66,CASH,
TX-001775,STORE-0104,SKU-02330,2023-03-06 14:07:02,2,36.94,CARD,
TX-001776,STORE-0024,SKU-01064,2025-11-20 23:09:28,6,275.04,CARD,
TX-001777,STORE-0111,SKU-02800,2024-05-27 01:09:50,9,48.26,CARD,
TX-001778,STORE-0112,SKU-00022,2025-06-08 21:20:23,4,224.17,ONLINE,
TX-001779,STORE-0147,SKU-02815,2024-01-18 17:08:32,3,132.5,ONLINE,
TX-001780,STORE-0090,SKU-00444,2023-03-15 00:29:13,9,468.77,ONLINE,
TX-001781,STORE-0055,SKU-00635,2024-12-31 18:54:27,2,11.47,CARD,
TX-001782,STORE-0196,SKU-00936,2025-03-02 11:35:36,9,198.65,CARD,
TX-001783,STORE-0077,SKU-01780,2023-12-26 05:48:07,2,392.11,CARD,SPRING20
TX-001784,STORE-0057,SKU-00399,2023-02-11 18:45:07,3,98.29,CASH,
TX-001785,STORE-0047,SKU-01738,2023-06-18 15:32:23,7,408.72,ONLINE,
TX-001786,STORE-0160,SKU-01615,2024-09-22 09:03:03,2,430.56,ONLINE,
TX-001787,STORE-0087,SKU-00154,2023-09-29 15:24:17,1,355.46,ONLINE,
TX-001788,STORE-0016,SKU-00840,2025-07-13 07:03:05,9,108.49,CASH,HOLIDAY10
TX-001789,STORE-0184,SKU-00903,2025-03-05 15:42:52,6,139.66,CASH,
TX-001790,STORE-0100,SKU-01023,2025-03-17 00:50:03,9,87.63,CASH,
TX-001791,STORE-0169,SKU-02314,2024-05-24 07:44:54,3,96.11,CARD,
TX-001792,STORE-0067,SKU-01848,2024-12-09 10:42:18,3,23.06,CASH,SPRING20
TX-001793,STORE-0101,SKU-02763,2025-01-15 13:12:13,3,429.37,CARD,
TX-001794,STORE-0007,SKU-02369,2024-03-03 16:41:36,2,266.61,CARD,
TX-001795,STORE-0008,SKU-02811,2024-04-16 17:58:43,6,167.24,ONLINE,
TX-001796,STORE-0024,SKU-00059,2025-04-13 01:09:53,3,148.34,ONLINE,
TX-001797,STORE-0095,SKU-02864,2023-11-28 19:04:06,5,274.62,CASH,
TX-001798,STORE-0091,SKU-01281,2023-01-30 02:24:34,5,166.71,CARD,SPRING20
TX-001799,STORE-0031,SKU-02755,2024-12-19 13:57:55,3,432.54,CARD,
TX-001800,STORE-0102,SKU-02161,2024-07-01 22:46:38,3,109.42,CARD,
TX-001801,STORE-0112,SKU-02052,2024-07-11 22:43:08,1,441.74,ONLINE,
TX-001802,STORE-0002,SKU-01674,2025-04-04 23:55:54,6,333.73,ONLINE,
TX-001803,STORE-0122,SKU-00378,2024-04-27 00:58:42,3,478.53,ONLINE,
TX-001804,STORE-0046,SKU-01386,2025-10-23 16:25:56,1,12.48,ONLINE,
TX-001805,STORE-0138,SKU-01715,2025-02-19 11:15:00,9,34.25,ONLINE,
TX-001806,STORE-0146,SKU-02881,2024-06-14 20:12:44,1,252.94,ONLINE,
TX-001807,STORE-0169,SKU-02906,2025-05-23 21:58:49,5,456.63,CASH,
TX-001808,STORE-0138,SKU-01361,2023-10-19 02:30:42,5,366.74,CASH,
TX-001809,STORE-0166,SKU-00817,2023-12-05 12:48:56,2,312.96,CASH,
TX-001810,STORE-0100,SKU-02663,2023-07-05 22:12:23,1,20.64,CASH,
TX-001811,STORE-0084,SKU-00414,2024-01-07 14:17:14,6,180.31,CARD,
TX-001812,STORE-0132,SKU-00563,2025-05-07 17:25:23,7,176.2,ONLINE,
TX-001813,STORE-0059,SKU-00839,2024-12-25 03:58:10,9,273.33,ONLINE,
TX-001814,STORE-0013,SKU-01212,2023-01-29 01:27:07,8,132.62,CASH,SPRING20
TX-001815,STORE-0151,SKU-00314,2024-02-07 16:48:34,3,137.24,CARD,SPRING20
TX-001816,STORE-0132,SKU-01356,2025-09-14 11:25:28,9,312.33,CASH,
TX-001817,STORE-0058,SKU-01991,2023-10-11 00:45:57,1,472.56,ONLINE,HOLIDAY10
TX-001818,STORE-0112,SKU-01956,2024-08-01 09:41:53,6,331.79,CASH,HOLIDAY10
TX-001819,STORE-0108,SKU-01391,2023-07-14 03:07:26,2,335.72,CARD,
TX-001820,STORE-0168,SKU-00028,2024-05-21 22:15:26,9,493.18,ONLINE,
TX-001821,STORE-0078,SKU-00460,2025-04-14 22:11:42,9,80.97,CARD,
TX-001822,STORE-0189,SKU-01050,2025-01-28 22:04:50,8,21.75,CASH,
TX-001823,STORE-0024,SKU-02781,2023-02-26 01:35:40,7,374.03,ONLINE,HOLIDAY10
TX-001824,STORE-0107,SKU-02820,2025-07-22 01:36:09,6,222.2,CARD,
TX-001825,STORE-0096,SKU-02631,2024-11-19 18:38:46,2,217.27,CARD,
TX-001826,STORE-0005,SKU-02865,2025-03-20 04:36:09,4,116.53,CARD,
TX-001827,STORE-0122,SKU-01100,2024-11-17 07:16:32,7,255.9,ONLINE,
TX-001828,STORE-0184,SKU-00506,2023-07-23 11:58:41,6,223.88,ONLINE,
TX-001829,STORE-0100,SKU-01686,2025-11-18 18:44:09,9,176.0,CASH,
TX-001830,STORE-0094,SKU-02312,2023-08-29 10:14:02,5,224.16,CASH,
TX-001831,STORE-0101,SKU-02839,2023-11-29 22:24:43,6,195.0,ONLINE,
TX-001832,STORE-0124,SKU-02333,2024-05-20 20:00:08,6,470.25,CARD,
TX-001833,STORE-0062,SKU-00906,2025-02-25 16:26:02,8,490.22,ONLINE,
TX-001834,STORE-0138,SKU-00159,2025-05-31 03:52:57,8,420.75,ONLINE,
TX-001835,STORE-0199,SKU-01843,2023-07-11 00:49:43,6,495.25,ONLINE,
TX-001836,STORE-0090,SKU-02022,2024-03-25 04:59:45,8,136.53,ONLINE,
TX-001837,STORE-0118,SKU-02860,2025-11-28 03:28:42,7,422.25,CASH,
TX-001838,STORE-0095,SKU-00321,2023-03-13 03:47:11,1,206.28,CASH,
TX-001839,STORE-0017,SKU-00675,2025-08-19 21:14:04,5,374.34,CARD,
TX-001840,STORE-0115,SKU-00814,2023-09-09 04:12:45,5,104.69,ONLINE,
TX-001841,STORE-0023,SKU-00709,2025-09-02 23:30:14,9,406.92,ONLINE,SPRING20
TX-001842,STORE-0073,SKU-00484,2024-09-24 06:35:19,7,46.31,CASH,
TX-001843,STORE-0092,SKU-00686,2024-06-21 00:01:43,7,138.93,CASH,
TX-001844,STORE-0044,SKU-01800,2023-05-02 20:50:12,2,411.87,ONLINE,
TX-001845,STORE-0043,SKU-01479,2023-04-27 11:36:42,8,374.84,CASH,
TX-001846,STORE-0080,SKU-02584,2025-08-11 12:24:53,3,253.12,ONLINE,
TX-001847,STORE-0018,SKU-00157,2023-08-02 22:58:28,9,338.03,CARD,
TX-001848,STORE-0069,SKU-02352,2023-02-08 18:54:17,6,96.86,CARD,
TX-001849,STORE-0192,SKU-02908,2024-04-27 07:35:20,9,335.54,CARD,
TX-001850,STORE-0171,SKU-00571,2024-07-13 22:48:00,9,8.95,ONLINE,
TX-001851,STORE-0151,SKU-01117,2023-12-03 06:09:43,7,417.44,CASH,
TX-001852,STORE-0030,SKU-01202,2023-05-23 16:54:53,8,260.56,CARD,
TX-001853,STORE-0166,SKU-02072,2024-06-16 15:00:26,2,472.22,ONLINE,
TX-001854,STORE-0185,SKU-02045,2024-12-21 19:46:28,5,241.69,CARD,
TX-001855,STORE-0015,SKU-02628,2025-09-22 19:40:30,3,219.38,CARD,
TX-001856,STORE-0147,SKU-02798,2023-02-15 14:08:45,1,227.78,CASH,
TX-001857,STORE-0006,SKU-02741,2023-10-23 10:41:31,6,183.07,ONLINE,
TX-001858,STORE-0161,SKU-00837,2023-12-29 06:42:59,9,87.5,CASH,
TX-001859,STORE-0083,SKU-01981,2025-06-20 20:28:46,2,421.82,CASH,
TX-001860,STORE-0055,SKU-00758,2023-01-28 00:54:08,9,197.6,CASH,HOLIDAY10
TX-001861,STORE-0147,SKU-00606,2023-03-24 06:04:15,8,266.91,CARD,
TX-001862,STORE-0006,SKU-01876,2024-02-21 15:16:22,9,14.84,CARD,
TX-001863,STORE-0073,SKU-01940,2024-09-16 10:10:24,5,34.83,CARD,
TX-001864,STORE-0011,SKU-02640,2024-02-03 04:07:05,2,300.61,ONLINE,HOLIDAY10
TX-001865,STORE-0015,SKU-00175,2024-06-06 06:06:15,6,440.22,CASH,
TX-001866,STORE-0069,SKU-02628,2024-11-02 22:12:17,7,249.23,CARD,SPRING20
TX-001867,STORE-0187,SKU-00377,2025-01-10 09:01:49,3,86.66,CASH,HOLIDAY10
TX-001868,STORE-0075,SKU-01331,2025-05-07 10:32:02,6,62.48,CASH,
TX-001869,STORE-0067,SKU-01489,2025-08-28 18:15:32,6,450.4,CASH,
TX-001870,STORE-0027,SKU-02531,2025-02-07 18:43:24,8,352.31,CASH,
TX-001871,STORE-0142,SKU-00148,2024-07-03 02:16:25,1,483.27,CASH,HOLIDAY10
TX-001872,STORE-0030,SKU-00219,2024-03-31 00:13:50,4,45.76,CARD,
TX-001873,STORE-0119,SKU-02791,2024-09-06 10:50:04,1,451.79,ONLINE,
TX-001874,STORE-0109,SKU-01320,2024-04-08 00:49:25,8,423.59,ONLINE,
TX-001875,STORE-0145,SKU-00818,2023-01-18 19:16:22,2,447.13,ONLINE,
TX-001876,STORE-0059,SKU-02013,2023-12-03 15:44:59,8,7.85,ONLINE,
TX-001877,STORE-0088,SKU-01735,2025-10-18 14:13:26,3,372.24,CASH,HOLIDAY10
TX-001878,STORE-0015,SKU-02654,2023-02-05 08:49:43,8,276.72,CARD,
TX-001879,STORE-0142,SKU-00407,2024-01-15 16:31:19,6,288.72,CARD,
TX-001880,STORE-0197,SKU-00933,2024-12-20 02:33:41,1,237.25,CASH,
TX-001881,STORE-0056,SKU-00132,2023-09-30 09:04:17,7,372.63,CASH,HOLIDAY10
TX-001882,STORE-0181,SKU-02862,2024-11-11 08:53:23,7,499.92,CARD,
TX-001883,STORE-0121,SKU-02284,2024-10-03 10:35:59,6,356.72,CARD,
TX-001884,STORE-0163,SKU-00426,2024-08-11 21:53:29,1,340.63,ONLINE,
TX-001885,STORE-0009,SKU-01786,2023-12-04 12:42:13,5,328.95,ONLINE,
TX-001886,STORE-0013,SKU-01797,2025-06-18 23:27:48,1,349.13,ONLINE,
TX-001887,STORE-0101,SKU-02004,2024-11-29 20:49:47,1,174.35,CARD,
TX-001888,STORE-0081,SKU-02725,2024-06-17 04:09:32,6,163.51,ONLINE,
TX-001889,STORE-0132,SKU-00523,2025-08-11 03:08:48,8,393.25,CARD,
TX-001890,STORE-0109,SKU-02919,2025-06-24 03:45:01,1,31.28,CARD,
TX-001891,STORE-0177,SKU-02866,2025-04-14 11:12:20,2,380.83,CASH,
TX-001892,STORE-0131,SKU-00102,2024-04-21 04:24:38,5,407.85,CARD,
TX-001893,STORE-0175,SKU-02897,2024-01-15 10:03:49,8,263.19,CASH,
TX-001894,STORE-0166,SKU-02062,2023-10-07 08:48:50,4,455.52,CASH,
TX-001895,STORE-0151,SKU-00018,2025-09-25 20:19:02,5,239.18,CARD,
TX-001896,STORE-0047,SKU-02541,2023-04-07 06:57:53,5,93.15,CARD,
TX-001897,STORE-0054,SKU-01589,2024-10-08 00:03:50,3,183.89,ONLINE,
TX-001898,STORE-0188,SKU-01106,2025-05-10 12:39:16,6,453.4,CARD,HOLIDAY10
TX-001899,STORE-0058,SKU-02365,2025-06-16 04:20:27,5,496.9,ONLINE,
TX-001900,STORE-0125,SKU-00670,2024-03-22 11:41:11,2,213.82,ONLINE,
TX-001901,STORE-0155,SKU-02816,2024-11-29 16:49:04,4,87.59,CARD,
TX-001902,STORE-0037,SKU-01975,2025-07-13 08:47:55,4,146.73,ONLINE,
TX-001903,STORE-0005,SKU-00400,2023-03-05 03:22:33,7,278.88,CASH,
TX-001904,STORE-0104,SKU-01560,2025-04-04 03:15:42,7,288.19,CASH,HOLIDAY10
TX-001905,STORE-0052,SKU-01903,2025-11-28 11:40:57,9,316.88,CARD,
TX-001906,STORE-0138,SKU-00630,2024-03-29 10:37:24,2,418.5,CARD,
TX-001907,STORE-0007,SKU-02884,2023-01-18 09:04:49,6,357.05,CARD,HOLIDAY10
TX-001908,STORE-0123,SKU-02483,2024-05-05 20:55:04,2,134.12,CASH,
TX-001909,STORE-0101,SKU-01715,2025-04-12 00:15:56,9,200.55,ONLINE,
TX-001910,STORE-0150,SKU-02353,2025-10-06 00:32:03,2,420.71,CASH,
TX-001911,STORE-0105,SKU-00492,2025-01-17 12:11:38,6,318.52,ONLINE,
TX-001912,STORE-0160,SKU-00915,2024-12-19 13:17:27,8,87.38,ONLINE,HOLIDAY10
TX-001913,STORE-0128,SKU-01583,2023-11-20 02:31:00,6,166.14,CARD,HOLIDAY10
TX-001914,STORE-0040,SKU-00199,2024-12-09 15:15:35,3,396.59,CARD,
TX-001915,STORE-0153,SKU-02310,2024-04-27 21:47:28,5,90.19,CARD,HOLIDAY10
TX-001916,STORE-0009,SKU-01312,2025-11-02 20:18:03,4,347.07,CASH,
TX-001917,STORE-0015,SKU-02590,2025-09-10 16:21:10,1,283.95,CASH,
TX-001918,STORE-0097,SKU-00857,2024-05-31 18:24:15,5,78.0,CASH,
TX-001919,STORE-0070,SKU-02508,2025-08-25 19:06:42,5,346.0,CARD,
TX-001920,STORE-0062,SKU-00857,2023-06-29 22:15:04,7,75.46,CARD,SPRING20
TX-001921,STORE-0173,SKU-01101,2023-09-29 21:31:17,7,202.23,ONLINE,
TX-001922,STORE-0164,SKU-02476,2023-02-20 13:02:25,2,157.74,ONLINE,
TX-001923,STORE-0199,SKU-00754,2025-10-19 18:57:58,4,346.55,CARD,
TX-001924,STORE-0144,SKU-00873,2023-08-17 04:30:21,1,392.27,CASH,
TX-001925,STORE-0171,SKU-00022,2023-05-19 09:20:20,5,88.32,CARD,
TX-001926,STORE-0080,SKU-01616,2023-01-07 01:14:43,5,406.94,CASH,
TX-001927,STORE-0040,SKU-01935,2025-06-25 01:09:39,4,8.57,CARD,
TX-001928,STORE-0133,SKU-02460,2023-07-05 03:02:26,7,267.38,CARD,
TX-001929,STORE-0039,SKU-01187,2024-03-07 20:39:40,6,260.81,ONLINE,
TX-001930,STORE-0064,SKU-01705,2025-07-26 10:46:02,3,313.79,CASH,
TX-001931,STORE-0152,SKU-01856,2023-04-22 11:43:13,2,123.65,CASH,
TX-001932,STORE-0110,SKU-00873,2024-09-21 16:16:03,4,9.88,CARD,HOLIDAY10
TX-001933,STORE-0060,SKU-00820,2025-09-30 17:25:42,9,230.11,ONLINE,
TX-001934,STORE-0151,SKU-00264,2025-04-18 03:18:20,5,40.35,CARD,
TX-001935,STORE-0032,SKU-01600,2025-02-15 13:46:09,1,446.64,CARD,
TX-001936,STORE-0104,SKU-01973,2024-05-14 21:24:01,3,90.96,CASH,
TX-001937,STORE-0184,SKU-00308,2025-08-30 15:43:29,9,215.49,CARD,
TX-001938,STORE-0061,SKU-02616,2024-11-19 04:07:00,7,219.83,ONLINE,
TX-001939,STORE-0197,SKU-02366,2024-02-14 22:01:28,3,278.67,CARD,
TX-001940,STORE-0139,SKU-02205,2025-06-28 07:42:04,1,392.35,ONLINE,
TX-001941,STORE-0131,SKU-02240,2023-09-16 14:50:17,4,238.71,CASH,
TX-001942,STORE-0192,SKU-01256,2023-08-20 16:40:43,9,17.75,CASH,
TX-001943,STORE-0130,SKU-01616,2023-07-23 11:02:35,7,386.7,CARD,
TX-001944,STORE-0164,SKU-01710,2023-03-06 22:34:54,5,45.68,ONLINE,
TX-001945,STORE-0132,SKU-00471,2023-01-12 18:36:11,6,322.57,CASH,
TX-001946,STORE-0114,SKU-00948,2025-09-23 06:22:59,1,402.7,ONLINE,
TX-001947,STORE-0005,SKU-00990,2025-04-27 13:40:01,7,144.93,CASH,
TX-001948,STORE-0082,SKU-02354,2024-02-13 17:23:32,5,227.31,CASH,
TX-001949,STORE-0034,SKU-00553,2024-02-06 00:03:31,7,12.1,ONLINE,
TX-001950,STORE-0123,SKU-01713,2023-06-01 13:20:22,5,402.92,ONLINE,
TX-001951,STORE-0102,SKU-00613,2024-08-16 05:47:02,5,353.11,ONLINE,
TX-001952,STORE-0129,SKU-02142,2025-05-21 05:53:39,3,119.54,CASH,
TX-001953,STORE-0051,SKU-02449,2024-10-24 13:27:22,5,198.16,ONLINE,HOLIDAY10
TX-001954,STORE-0116,SKU-00500,2024-02-24 13:31:24,8,349.18,CARD,
TX-001955,STORE-0161,SKU-02931,2024-08-03 21:01:52,8,182.29,ONLINE,
TX-001956,STORE-0063,SKU-02774,2024-12-20 05:55:11,2,85.4,CASH,
TX-001957,STORE-0085,SKU-02126,2024-02-09 08:25:40,1,261.66,ONLINE,
TX-001958,STORE-0068,SKU-00804,2025-10-14 23:02:29,2,363.17,ONLINE,
TX-001959,STORE-0133,SKU-01957,2024-08-14 22:02:48,7,163.8,ONLINE,SPRING20
TX-001960,STORE-0166,SKU-02209,2024-10-16 20:41:05,3,65.28,CARD,HOLIDAY10
TX-001961,STORE-0100,SKU-02981,2025-01-04 16:20:55,8,415.62,CASH,
TX-001962,STORE-0104,SKU-02543,2023-09-08 21:45:28,4,130.14,CARD,
TX-001963,STORE-0147,SKU-02924,2025-06-02 06:00:19,8,258.84,CARD,
TX-001964,STORE-0025,SKU-01377,2023-04-12 07:16:03,2,347.21,CASH,
TX-001965,STORE-0073,SKU-00768,2024-05-14 12:51:34,5,161.95,CASH,
TX-001966,STORE-0035,SKU-01557,2024-07-17 01:14:48,6,326.08,ONLINE,
TX-001967,STORE-0081,SKU-01148,2024-03-11 02:23:59,1,232.56,CASH,
