order_item_id,order_id,sku_id,quantity,unit_price,discount_amount,tax_amount
ITEM-379879,ORD-000489,SKU-01064,3,191.31,46.94,0.91
ITEM-484296,ORD-000490,SKU-00659,4,368.5,0.94,5.91
ITEM-306938,ORD-000490,SKU-01783,6,386.99,21.14,9.25
ITEM-148213,ORD-000490,SKU-00151,6,37.01,5.09,9.21
ITEM-064117,ORD-000490,SKU-02049,8,65.64,19.21,5.27
ITEM-684027,ORD-000490,SKU-01969,9,497.48,37.63,9.62
ITEM-227031,ORD-000491,SKU-00401,8,162.43,48.94,10.6
ITEM-931836,ORD-000492,SKU-01812,5,411.56,42.03,10.07
ITEM-340072,ORD-000492,SKU-02891,8,337.5,19.17,3.24
ITEM-348475,ORD-000493,SKU-01064,7,344.2,20.14,2.95
ITEM-472770,ORD-000493,SKU-00762,9,260.52,15.01,0.91
ITEM-449431,ORD-000494,SKU-01027,3,10.09,32.64,7.54
ITEM-216924,ORD-000494,SKU-00590,8,473.07,42.98,14.13
ITEM-988891,ORD-000494,SKU-01386,4,364.68,48.34,8.02
ITEM-437853,ORD-000494,SKU-02833,3,182.28,6.27,17.86
ITEM-757110,ORD-000495,SKU-02065,8,305.65,20.32,13.44
ITEM-031678,ORD-000495,SKU-01079,9,459.67,26.17,7.87
ITEM-712428,ORD-000495,SKU-00958,3,33.48,16.73,7.41
ITEM-246748,ORD-000495,SKU-01064,1,176.69,1.27,10.5
ITEM-809504,ORD-000496,SKU-00594,8,104.01,20.91,1.68
ITEM-948758,ORD-000496,SKU-01341,10,427.61,21.45,5.15
ITEM-009264,ORD-000496,SKU-01288,4,342.5,36.89,8.23
ITEM-060580,ORD-000496,SKU-01941,9,299.71,23.17,14.21
ITEM-360985,ORD-000496,SKU-01044,3,220.99,3.85,14.09
ITEM-252959,ORD-000497,SKU-02159,5,77.85,9.05,4.2
ITEM-785991,ORD-000498,SKU-00534,8,365.68,9.01,14.12
ITEM-183964,ORD-000498,SKU-02636,3,243.66,5.32,1.5
ITEM-487367,ORD-000498,SKU-01520,8,215.83,6.03,9.84
ITEM-443479,ORD-000498,SKU-00674,1,390.82,7.88,17.66
ITEM-119559,ORD-000499,SKU-01184,5,419.39,20.21,11.07
ITEM-033955,ORD-000499,SKU-01536,3,470.3,41.78,19.11
ITEM-008246,ORD-000499,SKU-00850,10,428.96,8.96,0.59
ITEM-783158,ORD-000500,SKU-01693,10,398.38,0.7,19.94
ITEM-933740,ORD-000500,SKU-01091,3,340.91,13.43,16.58
ITEM-442817,ORD-000501,SKU-02238,1,434.83,22.53,17.67
ITEM-966359,ORD-000502,SKU-00885,2,203.03,9.7,17.74
ITEM-931317,ORD-000503,SKU-01403,1,470.97,14.56,3.97
ITEM-433344,ORD-000504,SKU-01880,3,130.63,13.98,11.55
ITEM-894238,ORD-000504,SKU-00464,8,84.16,13.93,8.87
ITEM-960370,ORD-000505,SKU-02275,1,272.27,47.9,0.65
ITEM-417018,ORD-000505,SKU-01332,5,35.13,44.05,12.32
ITEM-857341,ORD-000506,SKU-02253,6,58.82,30.18,14.76
ITEM-235790,ORD-000506,SKU-00522,8,351.85,49.57,9.87
ITEM-567194,ORD-000506,SKU-00357,3,447.93,5.89,7.75
ITEM-364970,ORD-000506,SKU-02672,1,152.74,38.62,16.34
ITEM-062390,ORD-000506,SKU-00514,7,360.67,22.63,12.92
ITEM-475653,ORD-000507,SKU-00681,9,324.04,17.79,4.11
ITEM-513018,ORD-000507,SKU-01085,10,375.71,29.32,0.47
ITEM-530229,ORD-000508,SKU-02237,7,154.17,0.14,14.96
ITEM-790142,ORD-000509,SKU-01691,1,88.97,27.28,13.3
ITEM-967171,ORD-000509,SKU-00424,10,480.12,42.22,11.9
ITEM-173963,ORD-000509,SKU-00763,2,452.54,38.83,18.89
ITEM-649799,ORD-000510,SKU-00134,5,133.23,28.62,0.69
ITEM-236109,ORD-000510,SKU-00711,3,177.51,9.62,4.13
ITEM-175923,ORD-000511,SKU-01003,6,38.28,7.7,7.48
ITEM-360766,ORD-000512,SKU-00244,2,311.0,36.47,19.79
ITEM-297460,ORD-000512,SKU-01346,1,116.89,20.24,10.09
ITEM-581314,ORD-000512,SKU-02295,5,349.1,10.41,3.87
ITEM-202112,ORD-000513,SKU-00665,5,425.65,19.71,3.26
ITEM-447485,ORD-000513,SKU-00542,1,406.86,1.33,11.29
ITEM-676447,ORD-000514,SKU-00945,2,67.53,48.3,5.39
ITEM-283350,ORD-000514,SKU-00371,3,440.45,2.88,15.6
ITEM-787855,ORD-000514,SKU-02452,7,159.96,43.73,12.02
ITEM-140402,ORD-000514,SKU-00232,2,75.61,48.35,8.03
ITEM-078910,ORD-000514,SKU-01971,8,157.95,18.58,3.2
ITEM-402581,ORD-000515,SKU-00747,10,388.56,13.41,1.86
ITEM-945488,ORD-000516,SKU-01836,6,312.96,39.84,11.72
ITEM-189595,ORD-000516,SKU-01621,8,42.63,11.45,9.63
ITEM-757646,ORD-000517,SKU-01642,3,472.36,42.75,5.48
ITEM-333974,ORD-000517,SKU-00620,9,316.63,19.93,7.66
ITEM-735282,ORD-000518,SKU-00105,10,215.73,22.43,15.33
ITEM-027735,ORD-000518,SKU-00019,10,298.58,32.99,17.59
ITEM-330727,ORD-000519,SKU-00563,5,35.24,8.31,2.12
ITEM-371021,ORD-000519,SKU-02831,4,430.73,17.73,6.36
ITEM-284066,ORD-000519,SKU-00860,3,54.68,31.99,5.99
ITEM-542560,ORD-000520,SKU-01809,8,459.08,23.05,2.79
ITEM-634876,ORD-000521,SKU-00520,6,347.75,12.57,2.63
ITEM-097963,ORD-000521,SKU-02056,9,121.95,40.93,12.57
ITEM-708215,ORD-000521,SKU-01317,9,396.65,29.54,14.72
ITEM-007785,ORD-000521,SKU-01240,9,244.14,2.07,9.85
ITEM-869810,ORD-000522,SKU-02354,4,481.01,44.03,15.15
ITEM-617519,ORD-000522,SKU-02415,9,217.85,4.76,17.45
ITEM-988552,ORD-000522,SKU-00235,3,173.45,35.82,13.31
ITEM-454339,ORD-000522,SKU-01127,1,442.29,16.68,10.07
ITEM-770956,ORD-000523,SKU-02160,9,100.09,36.94,3.44
ITEM-812477,ORD-000523,SKU-01314,7,356.75,23.89,8.09
ITEM-180252,ORD-000523,SKU-00074,9,136.73,24.11,13.17
ITEM-380018,ORD-000524,SKU-01250,4,431.82,31.88,6.38
ITEM-391363,ORD-000524,SKU-00329,10,198.94,27.77,3.45
ITEM-009042,ORD-000525,SKU-00436,9,95.76,36.47,13.27
ITEM-666506,ORD-000525,SKU-01662,3,379.68,49.44,8.94
ITEM-579308,ORD-000525,SKU-01685,4,296.55,12.6,3.61
ITEM-095043,ORD-000526,SKU-00695,3,126.61,13.68,5.75
ITEM-183505,ORD-000527,SKU-02434,1,395.09,30.27,13.1
ITEM-413579,ORD-000527,SKU-00698,8,24.68,20.5,0.0
ITEM-963181,ORD-000527,SKU-01404,1,481.62,18.07,3.88
ITEM-069996,ORD-000527,SKU-01955,5,325.27,0.94,4.63
ITEM-078509,ORD-000527,SKU-00205,2,289.59,12.28,15.26
ITEM-649265,ORD-000528,SKU-00728,3,84.36,41.82,1.87
ITEM-995768,ORD-000528,SKU-02425,4,194.25,0.29,0.94
ITEM-022301,ORD-000528,SKU-02167,3,233.39,32.95,6.41
ITEM-294636,ORD-000528,SKU-01640,2,462.12,37.42,16.62
ITEM-057560,ORD-000528,SKU-01942,7,435.8,19.55,4.37
ITEM-747874,ORD-000529,SKU-01450,1,12.29,16.28,9.26
ITEM-209595,ORD-000529,SKU-01112,7,49.62,41.31,13.18
ITEM-899039,ORD-000529,SKU-00914,2,106.77,43.37,3.96
ITEM-430301,ORD-000529,SKU-00470,1,323.24,39.63,5.18
ITEM-747165,ORD-000529,SKU-00382,7,153.34,46.93,14.31
ITEM-365918,ORD-000530,SKU-01131,5,62.57,37.44,9.2
ITEM-486458,ORD-000530,SKU-01925,7,264.06,23.83,8.4
ITEM-963208,ORD-000530,SKU-00130,7,430.03,10.42,5.02
ITEM-306518,ORD-000530,SKU-00738,10,487.47,40.94,17.6
ITEM-496377,ORD-000531,SKU-01343,6,54.54,27.52,0.4
ITEM-876498,ORD-000532,SKU-02026,10,309.67,9.44,6.0
ITEM-043177,ORD-000533,SKU-00691,5,282.38,22.26,5.33
ITEM-280305,ORD-000533,SKU-00319,8,88.27,13.43,8.57
ITEM-834804,ORD-000534,SKU-00805,9,412.84,28.63,8.97
ITEM-797815,ORD-000534,SKU-00045,3,182.67,14.67,10.72
ITEM-781564,ORD-000534,SKU-00924,7,421.82,6.84,11.19
ITEM-294518,ORD-000535,SKU-02819,8,90.61,25.79,14.68
ITEM-066291,ORD-000536,SKU-02675,1,489.73,0.16,6.78
ITEM-525190,ORD-000536,SKU-01382,6,243.45,47.18,3.49
ITEM-409800,ORD-000536,SKU-02975,5,121.06,39.01,12.07
ITEM-609801,ORD-000537,SKU-00903,8,269.15,13.09,8.55
ITEM-512470,ORD-000538,SKU-02653,7,369.83,14.68,9.11
ITEM-950565,ORD-000538,SKU-02141,5,141.52,22.85,7.92
ITEM-393402,ORD-000538,SKU-00338,9,377.46,42.16,19.26
ITEM-921143,ORD-000539,SKU-01703,5,448.57,42.45,2.63
ITEM-919433,ORD-000539,SKU-01589,4,205.05,46.23,18.03
ITEM-820143,ORD-000539,SKU-00276,6,331.27,44.11,1.74
ITEM-856138,ORD-000540,SKU-02120,10,287.77,46.92,2.98
ITEM-498470,ORD-000540,SKU-02850,3,290.55,5.5,15.54
ITEM-323031,ORD-000540,SKU-01371,1,350.26,32.49,16.75
ITEM-021427,ORD-000541,SKU-01189,4,184.85,37.64,8.57
ITEM-353854,ORD-000541,SKU-00150,4,354.41,22.21,18.3
ITEM-620904,ORD-000541,SKU-02086,4,109.58,19.82,12.89
ITEM-698218,ORD-000541,SKU-00865,1,409.62,23.55,15.83
ITEM-574613,ORD-000542,SKU-00556,3,368.77,21.03,17.76
ITEM-955489,ORD-000543,SKU-02354,5,389.17,30.72,15.42
ITEM-474085,ORD-000543,SKU-02082,9,218.3,10.9,15.2
ITEM-709103,ORD-000543,SKU-02449,1,196.67,37.57,11.45
ITEM-214277,ORD-000543,SKU-01248,3,349.71,34.68,17.37
ITEM-792660,ORD-000544,SKU-01973,7,16.91,42.19,15.98
ITEM-668657,ORD-000544,SKU-01322,1,422.7,31.84,11.42
ITEM-145751,ORD-000544,SKU-00484,8,34.05,32.4,11.22
ITEM-802155,ORD-000544,SKU-02868,2,274.81,20.07,14.47
ITEM-031185,ORD-000544,SKU-01668,7,106.94,41.95,15.25
ITEM-800070,ORD-000545,SKU-00668,10,465.81,33.81,17.59
ITEM-497620,ORD-000545,SKU-00786,10,292.77,38.34,10.18
ITEM-645619,ORD-000545,SKU-00329,10,409.12,46.52,9.81
ITEM-589145,ORD-000545,SKU-00631,7,352.7,48.29,15.39
ITEM-486173,ORD-000546,SKU-00371,8,370.08,46.1,10.68
ITEM-862306,ORD-000546,SKU-01262,10,134.9,20.26,5.84
ITEM-216266,ORD-000547,SKU-02941,10,270.1,47.68,4.69
ITEM-707340,ORD-000548,SKU-00973,6,154.73,49.48,12.03
ITEM-118442,ORD-000549,SKU-01157,6,388.67,30.52,8.37
ITEM-398859,ORD-000550,SKU-02453,3,36.44,17.0,10.77
ITEM-002089,ORD-000551,SKU-01507,5,498.14,26.53,19.17
ITEM-284746,ORD-000551,SKU-00951,9,456.67,37.12,5.56
ITEM-851154,ORD-000552,SKU-00223,3,392.49,34.69,16.44
ITEM-079005,ORD-000552,SKU-01909,9,60.26,23.57,17.2
ITEM-405133,ORD-000553,SKU-02597,7,477.15,13.55,4.44
ITEM-360438,ORD-000554,SKU-02643,9,292.05,37.78,18.06
ITEM-107958,ORD-000555,SKU-01555,5,441.83,29.05,14.45
ITEM-945032,ORD-000556,SKU-02679,9,51.11,0.07,18.79
ITEM-812344,ORD-000556,SKU-00190,2,240.6,46.85,19.55
ITEM-661454,ORD-000557,SKU-01223,1,225.9,2.4,0.62
ITEM-659664,ORD-000557,SKU-02210,1,261.2,44.91,19.22
ITEM-068777,ORD-000557,SKU-01861,3,204.05,26.43,12.01
ITEM-434760,ORD-000557,SKU-02254,3,327.38,38.52,16.66
ITEM-342097,ORD-000558,SKU-00124,1,231.53,25.82,13.2
ITEM-355341,ORD-000558,SKU-02315,3,322.59,23.35,5.51
ITEM-078918,ORD-000558,SKU-01717,9,6.08,46.85,13.71
ITEM-754170,ORD-000558,SKU-02457,7,430.0,8.57,9.44
ITEM-410951,ORD-000558,SKU-00543,1,280.95,26.52,16.81
ITEM-655256,ORD-000559,SKU-00492,8,33.13,37.87,3.5
ITEM-967658,ORD-000559,SKU-01726,4,337.9,44.12,5.61
ITEM-341903,ORD-000560,SKU-02437,7,316.96,9.19,5.06
ITEM-547274,ORD-000560,SKU-02788,8,450.5,4.06,0.22
ITEM-849878,ORD-000561,SKU-02712,3,152.64,32.88,7.48
ITEM-427633,ORD-000561,SKU-02444,1,294.86,46.94,3.12
ITEM-233654,ORD-000561,SKU-01879,6,128.08,9.13,18.19
ITEM-473274,ORD-000562,SKU-01660,1,128.71,18.84,15.22
ITEM-000807,ORD-000562,SKU-00541,5,124.93,15.91,16.89
ITEM-934698,ORD-000562,SKU-02826,5,25.8,17.74,13.97
ITEM-445555,ORD-000562,SKU-01048,9,378.18,35.0,16.3
ITEM-828137,ORD-000562,SKU-01505,5,341.44,48.54,17.47
ITEM-881224,ORD-000563,SKU-02090,9,77.7,17.61,14.34
ITEM-473715,ORD-000563,SKU-02042,4,261.3,13.82,14.25
ITEM-431085,ORD-000563,SKU-00624,4,480.56,11.54,0.77
ITEM-845989,ORD-000564,SKU-01899,10,388.85,48.51,8.16
ITEM-613740,ORD-000564,SKU-00302,3,189.55,15.52,16.33
ITEM-955642,ORD-000564,SKU-02731,3,71.77,2.52,5.13
ITEM-634213,ORD-000564,SKU-02149,7,96.34,48.06,11.27
ITEM-011618,ORD-000565,SKU-01573,7,202.09,48.32,18.97
ITEM-596846,ORD-000565,SKU-02390,7,92.58,44.63,7.54
ITEM-952822,ORD-000566,SKU-02461,3,296.05,36.86,15.82
ITEM-769672,ORD-000566,SKU-02246,4,111.59,37.57,14.7
ITEM-907188,ORD-000566,SKU-01638,9,259.81,35.51,9.02
ITEM-196389,ORD-000566,SKU-01525,7,11.12,6.07,5.1
ITEM-181055,ORD-000566,SKU-00201,9,474.03,40.37,17.9
ITEM-100292,ORD-000567,SKU-01341,4,303.55,37.3,19.52
ITEM-628612,ORD-000567,SKU-00347,3,495.57,20.12,0.59
ITEM-303661,ORD-000568,SKU-01219,1,327.92,32.91,9.33
ITEM-153925,ORD-000569,SKU-02527,2,478.51,15.25,13.04
ITEM-237848,ORD-000569,SKU-00139,5,366.89,28.2,4.35
ITEM-123951,ORD-000569,SKU-00069,4,260.71,28.75,6.43
ITEM-944907,ORD-000569,SKU-02604,9,237.69,1.66,12.26
ITEM-675732,ORD-000570,SKU-01341,7,152.08,37.11,13.34
ITEM-731167,ORD-000570,SKU-00555,5,454.75,16.48,19.39
ITEM-680489,ORD-000570,SKU-00620,1,261.7,11.68,16.63
ITEM-032486,ORD-000570,SKU-02336,8,496.7,21.41,18.85
ITEM-652619,ORD-000571,SKU-01070,9,453.34,20.03,18.31
ITEM-985835,ORD-000572,SKU-02234,1,326.27,42.87,8.05
ITEM-138107,ORD-000572,SKU-00018,2,239.56,18.22,12.56
ITEM-002914,ORD-000572,SKU-01838,10,207.2,5.03,10.52
ITEM-599651,ORD-000572,SKU-01365,8,80.7,38.22,18.31
ITEM-673139,ORD-000572,SKU-01190,1,158.26,39.77,6.15
ITEM-126371,ORD-000573,SKU-02912,3,162.4,48.22,13.13
ITEM-505584,ORD-000573,SKU-02706,10,161.3,20.24,0.25
ITEM-520305,ORD-000573,SKU-02008,8,102.24,8.48,9.93
ITEM-065127,ORD-000574,SKU-00925,7,47.65,28.78,13.26
ITEM-047174,ORD-000574,SKU-00601,6,417.5,37.21,11.68
ITEM-757317,ORD-000574,SKU-00291,10,103.15,24.21,4.2
ITEM-199101,ORD-000575,SKU-01222,3,406.13,42.59,6.21
ITEM-300534,ORD-000576,SKU-02253,10,5.04,13.55,8.63
ITEM-465496,ORD-000576,SKU-02190,7,433.67,38.72,6.3
ITEM-068880,ORD-000576,SKU-00022,8,209.7,3.81,15.14
ITEM-074756,ORD-000576,SKU-01931,1,488.84,34.4,17.07
ITEM-094192,ORD-000577,SKU-01980,4,480.7,8.32,10.76
ITEM-363975,ORD-000577,SKU-00322,5,179.08,9.63,5.12
ITEM-634408,ORD-000577,SKU-00301,9,398.42,25.44,6.89
ITEM-778031,ORD-000578,SKU-00324,2,163.88,41.76,5.21
ITEM-753207,ORD-000578,SKU-02537,7,336.19,12.44,13.33
ITEM-966605,ORD-000578,SKU-01632,1,325.07,41.06,0.05
ITEM-298904,ORD-000578,SKU-00047,10,126.69,41.44,0.25
ITEM-326613,ORD-000578,SKU-01307,5,63.03,13.81,0.37
ITEM-633557,ORD-000579,SKU-02916,9,79.06,4.07,10.79
ITEM-714052,ORD-000579,SKU-00857,10,194.4,38.45,15.34
ITEM-250136,ORD-000580,SKU-02105,6,458.09,27.2,7.99
ITEM-658865,ORD-000581,SKU-02841,1,331.74,26.71,0.25
ITEM-410772,ORD-000581,SKU-01318,3,306.0,16.9,19.42
ITEM-400700,ORD-000581,SKU-01158,7,356.1,10.33,4.07
ITEM-359186,ORD-000582,SKU-02953,7,70.41,2.77,3.8
ITEM-491177,ORD-000582,SKU-01229,5,425.75,25.16,10.14
ITEM-799107,ORD-000583,SKU-01770,8,26.07,35.99,12.1
ITEM-044628,ORD-000584,SKU-02444,3,25.31,33.97,2.35
ITEM-733261,ORD-000584,SKU-02520,2,272.72,36.14,13.86
ITEM-928751,ORD-000584,SKU-01156,4,44.04,9.98,17.12
ITEM-152316,ORD-000584,SKU-01597,7,54.63,16.76,5.51
ITEM-588123,ORD-000585,SKU-00193,6,85.69,19.97,3.73
ITEM-125101,ORD-000585,SKU-00457,10,329.82,1.62,19.88
ITEM-837520,ORD-000585,SKU-02801,3,77.64,15.68,12.01
ITEM-711061,ORD-000586,SKU-00029,8,241.32,13.63,14.22
ITEM-310658,ORD-000586,SKU-01968,1,432.45,33.94,13.58
ITEM-144271,ORD-000586,SKU-02624,4,44.56,37.54,5.79
ITEM-782131,ORD-000586,SKU-00301,10,288.29,36.46,11.53
ITEM-918972,ORD-000587,SKU-01991,7,498.91,6.61,8.15
ITEM-260254,ORD-000587,SKU-01339,10,191.08,0.14,4.64
ITEM-014271,ORD-000587,SKU-00565,7,41.47,26.73,0.33
ITEM-392137,ORD-000587,SKU-01992,9,454.07,0.3,18.14
ITEM-420778,ORD-000588,SKU-00199,6,464.42,2.59,4.73
ITEM-415474,ORD-000588,SKU-01622,4,219.82,0.42,0.88
ITEM-766440,ORD-000588,SKU-02175,2,325.25,21.45,16.75
ITEM-654149,ORD-000588,SKU-02233,10,64.74,42.98,11.73
ITEM-621140,ORD-000588,SKU-00485,3,34.06,37.04,12.78
ITEM-382559,ORD-000589,SKU-00555,1,306.11,16.95,13.77
ITEM-804670,ORD-000589,SKU-01885,6,286.37,34.81,7.33
ITEM-602384,ORD-000590,SKU-02660,3,484.74,2.08,12.47
ITEM-451290,ORD-000591,SKU-00177,3,432.2,23.17,18.34
ITEM-993550,ORD-000591,SKU-02020,5,332.49,12.89,5.47
ITEM-660776,ORD-000591,SKU-02419,3,26.7,14.29,11.14
ITEM-634363,ORD-000591,SKU-01154,5,463.24,11.26,1.81
ITEM-584517,ORD-000591,SKU-00067,9,64.78,27.4,7.79
ITEM-555109,ORD-000592,SKU-00866,5,443.73,42.26,15.24
ITEM-417477,ORD-000592,SKU-01664,3,434.14,29.86,13.72
ITEM-156666,ORD-000592,SKU-00506,8,310.18,2.62,13.99
ITEM-012659,ORD-000593,SKU-00962,7,55.76,21.0,2.79
ITEM-568078,ORD-000593,SKU-01733,1,226.58,14.82,17.27
ITEM-161757,ORD-000593,SKU-01727,7,12.94,9.84,16.0
ITEM-065943,ORD-000593,SKU-01500,9,185.76,3.55,19.1
ITEM-071148,ORD-000594,SKU-01808,4,341.3,31.74,1.8
ITEM-848260,ORD-000595,SKU-00385,6,214.51,17.34,8.8
ITEM-064843,ORD-000595,SKU-01530,3,93.73,15.11,4.18
ITEM-619426,ORD-000595,SKU-01337,5,223.96,13.27,14.19
ITEM-277049,ORD-000595,SKU-02998,6,110.83,34.0,6.4
ITEM-611870,ORD-000596,SKU-00223,6,362.73,6.16,18.67
ITEM-083836,ORD-000596,SKU-02634,9,320.43,26.58,8.69
ITEM-779716,ORD-000596,SKU-01231,7,292.46,21.48,7.77
ITEM-129033,ORD-000596,SKU-02269,4,101.43,16.11,12.15
ITEM-657669,ORD-000597,SKU-02747,9,232.7,27.35,0.14
ITEM-720021,ORD-000597,SKU-01920,1,387.14,48.53,19.88
ITEM-727780,ORD-000597,SKU-01959,8,401.64,4.44,5.31
ITEM-844849,ORD-000598,SKU-02632,2,284.01,8.2,12.07
ITEM-512617,ORD-000599,SKU-00991,4,98.88,40.87,13.8
ITEM-633030,ORD-000599,SKU-02862,8,110.29,34.13,4.21
ITEM-902417,ORD-000599,SKU-01659,5,133.24,9.3,11.21
ITEM-139851,ORD-000599,SKU-01320,4,382.73,40.77,18.7
ITEM-394330,ORD-000600,SKU-02529,10,328.11,12.91,8.79
ITEM-963061,ORD-000600,SKU-00970,10,466.86,7.97,14.42
ITEM-909605,ORD-000600,SKU-01386,3,28.13,11.91,3.65
ITEM-603175,ORD-000600,SKU-00385,5,345.93,0.01,8.47
ITEM-239027,ORD-000601,SKU-00718,9,143.06,6.92,19.23
ITEM-518672,ORD-000601,SKU-02703,2,304.3,26.26,17.79
ITEM-838542,ORD-000602,SKU-02756,8,169.04,16.05,1.68
ITEM-723564,ORD-000603,SKU-01402,3,448.87,2.88,18.52
ITEM-339328,ORD-000603,SKU-01788,10,346.41,31.12,4.03
ITEM-231880,ORD-000603,SKU-00510,1,6.87,41.62,15.77
ITEM-223813,ORD-000604,SKU-02759,3,96.23,37.92,19.86
ITEM-759910,ORD-000604,SKU-00617,3,248.92,23.37,4.37
ITEM-434287,ORD-000605,SKU-02974,9,351.42,1.69,7.97
ITEM-765580,ORD-000606,SKU-01959,1,463.13,22.15,4.15
ITEM-379067,ORD-000606,SKU-00215,4,192.33,1.73,12.29
ITEM-177698,ORD-000606,SKU-02556,9,399.09,6.76,5.75
ITEM-671418,ORD-000607,SKU-01938,5,365.32,6.61,9.92
ITEM-708206,ORD-000608,SKU-02655,7,239.26,37.93,10.13
ITEM-475470,ORD-000609,SKU-01722,3,188.77,46.3,16.84
ITEM-450574,ORD-000609,SKU-00655,1,422.17,12.26,8.1
ITEM-843947,ORD-000609,SKU-02083,6,318.97,39.69,18.88
ITEM-925933,ORD-000609,SKU-01075,7,365.82,14.14,8.96
ITEM-623916,ORD-000610,SKU-01990,10,108.39,26.14,4.35
ITEM-615593,ORD-000610,SKU-02864,10,341.3,37.43,16.77
ITEM-742463,ORD-000610,SKU-01138,10,395.85,12.88,18.28
ITEM-448004,ORD-000611,SKU-00141,10,371.35,44.44,16.28
ITEM-014897,ORD-000611,SKU-01156,10,352.59,33.09,2.86
ITEM-437200,ORD-000611,SKU-01788,5,112.16,6.59,4.45
ITEM-619161,ORD-000611,SKU-01054,7,55.21,5.04,14.37
ITEM-614176,ORD-000611,SKU-02884,9,403.76,3.73,17.34
ITEM-345553,ORD-000612,SKU-02523,5,283.38,16.97,5.03
ITEM-733797,ORD-000613,SKU-00300,3,344.1,21.85,13.98
ITEM-144149,ORD-000614,SKU-00791,10,486.22,35.16,6.08
ITEM-521885,ORD-000614,SKU-01230,3,414.22,46.46,3.23
ITEM-749871,ORD-000615,SKU-01889,9,349.56,3.21,10.27
ITEM-525533,ORD-000615,SKU-02156,3,454.95,6.44,9.01
ITEM-674193,ORD-000615,SKU-02237,8,33.62,32.86,19.45
ITEM-304217,ORD-000615,SKU-00277,7,263.47,19.22,1.54
ITEM-731810,ORD-000616,SKU-02963,5,289.89,18.5,6.12
ITEM-783909,ORD-000616,SKU-02356,10,270.56,43.49,5.42
ITEM-789618,ORD-000617,SKU-02784,6,260.08,34.33,12.47
ITEM-812693,ORD-000618,SKU-01585,4,442.38,27.08,19.42
ITEM-897913,ORD-000618,SKU-02544,8,81.31,19.75,2.39
ITEM-880186,ORD-000618,SKU-02225,1,289.1,7.04,1.67
ITEM-420245,ORD-000618,SKU-00543,1,53.98,16.13,18.02
ITEM-768035,ORD-000618,SKU-01842,9,206.14,13.89,9.99
ITEM-993025,ORD-000619,SKU-01633,6,167.25,37.93,17.77
ITEM-369167,ORD-000619,SKU-00410,3,131.11,21.55,0.11
ITEM-054844,ORD-000619,SKU-01583,9,225.97,26.05,16.19
ITEM-847624,ORD-000619,SKU-02175,3,149.13,2.87,1.43
ITEM-401201,ORD-000619,SKU-01446,5,165.92,7.7,17.84
ITEM-272643,ORD-000620,SKU-00282,9,296.42,23.62,5.92
ITEM-150702,ORD-000620,SKU-00827,4,267.0,45.61,19.96
ITEM-017814,ORD-000620,SKU-02100,4,419.07,41.03,17.35
ITEM-474623,ORD-000621,SKU-00082,4,207.06,2.28,12.44
ITEM-161358,ORD-000622,SKU-00870,9,323.28,3.04,0.9
ITEM-727384,ORD-000622,SKU-01364,1,272.58,36.79,4.47
ITEM-638283,ORD-000622,SKU-01139,2,110.23,33.4,0.24
ITEM-668961,ORD-000623,SKU-00272,10,240.44,24.24,16.89
ITEM-861164,ORD-000623,SKU-02359,8,71.79,13.64,19.8
ITEM-582210,ORD-000623,SKU-01101,2,108.82,19.46,5.41
ITEM-013823,ORD-000623,SKU-01224,6,457.61,23.2,7.08
ITEM-788312,ORD-000624,SKU-02832,8,153.08,25.47,19.67
ITEM-600873,ORD-000624,SKU-01319,8,321.91,47.67,11.46
ITEM-709709,ORD-000624,SKU-00078,6,294.32,31.4,10.97
ITEM-147174,ORD-000624,SKU-02695,7,5.54,35.86,5.02
ITEM-682281,ORD-000625,SKU-00182,4,484.88,17.69,10.61
ITEM-799756,ORD-000625,SKU-00574,6,262.69,30.53,17.42
ITEM-200499,ORD-000626,SKU-01279,3,25.23,4.82,14.88
ITEM-697291,ORD-000626,SKU-01884,8,146.42,21.84,7.25
ITEM-383045,ORD-000626,SKU-00466,5,38.01,44.97,14.76
ITEM-953212,ORD-000626,SKU-02813,9,362.21,10.07,10.02
ITEM-879860,ORD-000627,SKU-02484,6,394.42,26.0,7.93
ITEM-539286,ORD-000627,SKU-01133,2,287.42,7.96,12.93
ITEM-176492,ORD-000628,SKU-01759,1,369.73,18.03,10.97
ITEM-751233,ORD-000628,SKU-02551,5,87.04,21.0,9.61
ITEM-219978,ORD-000629,SKU-00405,8,100.27,0.12,8.06
ITEM-884395,ORD-000629,SKU-02419,4,330.32,32.11,13.63
ITEM-389578,ORD-000629,SKU-00378,9,462.04,39.91,1.81
ITEM-567157,ORD-000629,SKU-02051,3,150.98,7.33,7.63
ITEM-379390,ORD-000629,SKU-01393,10,159.64,31.14,11.87
ITEM-978914,ORD-000630,SKU-01722,3,121.61,23.01,2.89
ITEM-124830,ORD-000631,SKU-01845,10,253.78,28.96,19.61
ITEM-926840,ORD-000631,SKU-00702,4,238.41,41.38,1.13
ITEM-742843,ORD-000631,SKU-01755,6,412.84,43.65,14.29
ITEM-658178,ORD-000631,SKU-02613,8,32.54,44.43,5.61
ITEM-468324,ORD-000632,SKU-02380,6,353.12,3.53,15.82
ITEM-441157,ORD-000632,SKU-02034,6,160.37,29.67,1.55
ITEM-858305,ORD-000632,SKU-02231,9,314.04,1.99,9.05
