supplier_id,supplier_name,country,contact_email,rating,lead_time_days
SUP-1642,Supplier 1642,US,supplier1642@example.com,2.78,52
SUP-1643,Supplier 1643,DE,supplier1643@example.com,3.83,11
SUP-1644,Supplier 1644,IN,supplier1644@example.com,3.22,46
SUP-1645,Supplier 1645,DE,supplier1645@example.com,1.31,41
SUP-1646,Supplier 1646,IN,supplier1646@example.com,3.95,7
SUP-1647,Supplier 1647,MX,supplier1647@example.com,4.35,24
SUP-1648,Supplier 1648,MX,supplier1648@example.com,1.82,8
SUP-1649,Supplier 1649,IN,supplier1649@example.com,1.27,12
SUP-1650,Supplier 1650,CN,supplier1650@example.com,4.16,10
SUP-1651,Supplier 1651,DE,supplier1651@example.com,3.56,11
SUP-1652,Supplier 1652,MX,supplier1652@example.com,4.21,20
SUP-1653,Supplier 1653,US,supplier1653@example.com,3.27,38
SUP-1654,Supplier 1654,CN,supplier1654@example.com,2.71,44
SUP-1655,Supplier 1655,MX,supplier1655@example.com,4.85,23
SUP-1656,Supplier 1656,CN,supplier1656@example.com,4.12,22
SUP-1657,Supplier 1657,DE,supplier1657@example.com,2.65,45
SUP-1658,Supplier 1658,CN,supplier1658@example.com,4.63,22
SUP-1659,Supplier 1659,US,supplier1659@example.com,4.97,39
SUP-1660,Supplier 1660,CN,supplier1660@example.com,2.23,41
SUP-1661,Supplier 1661,MX,supplier1661@example.com,4.57,56
SUP-1662,Supplier 1662,US,supplier1662@example.com,1.18,3
SUP-1663,Supplier 1663,DE,supplier1663@example.com,1.86,35
SUP-1664,Supplier 1664,MX,supplier1664@example.com,1.64,16
SUP-1665,Supplier 1665,DE,supplier1665@example.com,2.43,18
SUP-1666,Supplier 1666,IN,supplier1666@example.com,3.25,13
SUP-1667,Supplier 1667,MX,supplier1667@example.com,3.88,22
SUP-1668,Supplier 1668,CN,supplier1668@example.com,4.61,55
SUP-1669,Supplier 1669,DE,supplier1669@example.com,1.63,9
SUP-1670,Supplier 1670,CN,supplier1670@example.com,3.31,6
SUP-1671,Supplier 1671,US,supplier1671@example.com,3.22,47
SUP-1672,Supplier 1672,DE,supplier1672@example.com,2.83,9
SUP-1673,Supplier 1673,DE,supplier1673@example.com,3.78,18
SUP-1674,Supplier 1674,US,supplier1674@example.com,3.05,52
SUP-1675,Supplier 1675,US,supplier1675@example.com,3.2,45
SUP-1676,Supplier 1676,US,supplier1676@example.com,4.61,33
SUP-1677,Supplier 1677,US,supplier1677@example.com,4.44,38
SUP-1678,Supplier 1678,IN,supplier1678@example.com,3.31,51
SUP-1679,Supplier 1679,DE,supplier1679@example.com,1.62,58
SUP-1680,Supplier 1680,IN,supplier1680@example.com,4.83,22
SUP-1681,Supplier 1681,IN,supplier1681@example.com,3.49,33
SUP-1682,Supplier 1682,CN,supplier1682@example.com,4.23,56
SUP-1683,Supplier 1683,DE,supplier1683@example.com,1.22,54
SUP-1684,Supplier 1684,DE,supplier1684@example.com,4.59,44
SUP-1685,Supplier 1685,DE,supplier1685@example.com,3.77,29
SUP-1686,Supplier 1686,DE,supplier1686@example.com,3.74,55
SUP-1687,Supplier 1687,US,supplier1687@example.com,1.44,57
SUP-1688,Supplier 1688,MX,supplier1688@example.com,3.85,16
SUP-1689,Supplier 1689,CN,supplier1689@example.com,1.31,4
SUP-1690,Supplier 1690,CN,supplier1690@example.com,1.22,36
SUP-1691,Supplier 1691,US,supplier1691@example.com,2.3,10
SUP-1692,Supplier 1692,IN,supplier1692@example.com,1.09,32
SUP-1693,Supplier 1693,MX,supplier1693@example.com,1.64,32
SUP-1694,Supplier 1694,CN,supplier1694@example.com,3.9,14
SUP-1695,Supplier 1695,IN,supplier1695@example.com,4.34,20
SUP-1696,Supplier 1696,DE,supplier1696@example.com,1.72,18
SUP-1697,Supplier 1697,MX,supplier1697@example.com,4.29,3
SUP-1698,Supplier 1698,MX,supplier1698@example.com,2.92,6
SUP-1699,Supplier 1699,DE,supplier1699@example.com,4.83,18
SUP-1700,Supplier 1700,CN,supplier1700@example.com,1.56,32
SUP-1701,Supplier 1701,MX,supplier1701@example.com,1.21,9
SUP-1702,Supplier 1702,US,supplier1702@example.com,4.38,26
SUP-1703,Supplier 1703,US,supplier1703@example.com,2.45,45
SUP-1704,Supplier 1704,US,supplier1704@example.com,2.83,51
SUP-1705,Supplier 1705,MX,supplier1705@example.com,3.05,42
SUP-1706,Supplier 1706,CN,supplier1706@example.com,4.3,48
SUP-1707,Supplier 1707,IN,supplier1707@example.com,1.3,19
SUP-1708,Supplier 1708,CN,supplier1708@example.com,3.2,6
SUP-1709,Supplier 1709,IN,supplier1709@example.com,2.72,2
SUP-1710,Supplier 1710,MX,supplier1710@example.com,2.36,28
SUP-1711,Supplier 1711,DE,supplier1711@example.com,2.39,48
SUP-1712,Supplier 1712,IN,supplier1712@example.com,4.72,20
SUP-1713,Supplier 1713,IN,supplier1713@example.com,2.07,14
SUP-1714,Supplier 1714,CN,supplier1714@example.com,2.82,33
SUP-1715,Supplier 1715,MX,supplier1715@example.com,2.97,4
SUP-1716,Supplier 1716,CN,supplier1716@example.com,3.88,53
SUP-1717,Supplier 1717,MX,supplier1717@example.com,3.08,28
SUP-1718,Supplier 1718,IN,supplier1718@example.com,3.48,37
SUP-1719,Supplier 1719,DE,supplier1719@example.com,2.6,42
SUP-1720,Supplier 1720,MX,supplier1720@example.com,3.87,30
SUP-1721,Supplier 1721,IN,supplier1721@example.com,2.86,18
SUP-1722,Supplier 1722,DE,supplier1722@example.com,1.89,9
SUP-1723,Supplier 1723,CN,supplier1723@example.com,4.27,7
SUP-1724,Supplier 1724,CN,supplier1724@example.com,4.06,36
SUP-1725,Supplier 1725,MX,supplier1725@example.com,3.51,53
SUP-1726,Supplier 1726,MX,supplier1726@example.com,3.09,15
SUP-1727,Supplier 1727,MX,supplier1727@example.com,1.83,27
SUP-1728,Supplier 1728,CN,supplier1728@example.com,4.47,49
SUP-1729,Supplier 1729,MX,supplier1729@example.com,1.39,58
SUP-1730,Supplier 1730,IN,supplier1730@example.com,2.53,5
SUP-1731,Supplier 1731,US,supplier1731@example.com,4.41,43
SUP-1732,Supplier 1732,US,supplier1732@example.com,3.38,38
SUP-1733,Supplier 1733,MX,supplier1733@example.com,2.75,5
SUP-1734,Supplier 1734,IN,supplier1734@example.com,4.17,22
SUP-1735,Supplier 1735,IN,supplier1735@example.com,4.96,23
SUP-1736,Supplier 1736,IN,supplier1736@example.com,1.76,13
SUP-1737,Supplier 1737,DE,supplier1737@example.com,1.2,6
SUP-1738,Supplier 1738,IN,supplier1738@example.com,2.85,47
SUP-1739,Supplier 1739,CN,supplier1739@example.com,2.15,45
SUP-1740,Supplier 1740,CN,supplier1740@example.com,3.67,45
SUP-1741,Supplier 1741,IN,supplier1741@example.com,2.98,42
SUP-1742,Supplier 1742,US,supplier1742@example.com,3.0,34
SUP-1743,Supplier 1743,DE,supplier1743@example.com,2.42,2
SUP-1744,Supplier 1744,CN,supplier1744@example.com,1.84,9
SUP-1745,Supplier 1745,CN,supplier1745@example.com,1.85,22
SUP-1746,Supplier 1746,CN,supplier1746@example.com,2.55,26
SUP-1747,Supplier 1747,DE,supplier1747@example.com,3.73,20
SUP-1748,Supplier 1748,IN,supplier1748@example.com,2.35,10
SUP-1749,Supplier 1749,DE,supplier1749@example.com,2.3,21
SUP-1750,Supplier 1750,IN,supplier1750@example.com,2.7,11
SUP-1751,Supplier 1751,MX,supplier1751@example.com,4.96,53
SUP-1752,Supplier 1752,CN,supplier1752@example.com,1.36,40
SUP-1753,Supplier 1753,US,supplier1753@example.com,2.18,21
SUP-1754,Supplier 1754,DE,supplier1754@example.com,2.17,18
SUP-1755,Supplier 1755,DE,supplier1755@example.com,4.9,2
SUP-1756,Supplier 1756,CN,supplier1756@example.com,2.63,53
SUP-1757,Supplier 1757,CN,supplier1757@example.com,3.27,36
SUP-1758,Supplier 1758,US,supplier1758@example.com,1.79,29
SUP-1759,Supplier 1759,US,supplier1759@example.com,1.05,50
SUP-1760,Supplier 1760,CN,supplier1760@example.com,2.36,22
SUP-1761,Supplier 1761,IN,supplier1761@example.com,3.56,16
SUP-1762,Supplier 1762,CN,supplier1762@example.com,3.77,24
SUP-1763,Supplier 1763,US,supplier1763@example.com,4.02,2
SUP-1764,Supplier 1764,CN,supplier1764@example.com,4.44,31
SUP-1765,Supplier 1765,US,supplier1765@example.com,1.46,26
SUP-1766,Supplier 1766,MX,supplier1766@example.com,1.33,7
SUP-1767,Supplier 1767,IN,supplier1767@example.com,4.15,36
SUP-1768,Supplier 1768,US,supplier1768@example.com,2.74,37
SUP-1769,Supplier 1769,DE,supplier1769@example.com,4.79,18
SUP-1770,Supplier 1770,DE,supplier1770@example.com,4.77,27
SUP-1771,Supplier 1771,IN,supplier1771@example.com,1.57,30
SUP-1772,Supplier 1772,IN,supplier1772@example.com,3.76,10
SUP-1773,Supplier 1773,DE,supplier1773@example.com,1.27,41
SUP-1774,Supplier 1774,MX,supplier1774@example.com,2.61,31
SUP-1775,Supplier 1775,MX,supplier1775@example.com,4.37,16
SUP-1776,Supplier 1776,US,supplier1776@example.com,2.84,19
SUP-1777,Supplier 1777,IN,supplier1777@example.com,1.13,58
SUP-1778,Supplier 1778,DE,supplier1778@example.com,1.96,49
SUP-1779,Supplier 1779,IN,supplier1779@example.com,1.35,36
SUP-1780,Supplier 1780,DE,supplier1780@example.com,2.63,33
SUP-1781,Supplier 1781,DE,supplier1781@example.com,3.79,6
SUP-1782,Supplier 1782,US,supplier1782@example.com,3.64,16
SUP-1783,Supplier 1783,IN,supplier1783@example.com,3.88,45
SUP-1784,Supplier 1784,MX,supplier1784@example.com,2.54,4
SUP-1785,Supplier 1785,IN,supplier1785@example.com,2.06,52
SUP-1786,Supplier 1786,DE,supplier1786@example.com,1.23,9
SUP-1787,Supplier 1787,MX,supplier1787@example.com,4.77,25
SUP-1788,Supplier 1788,DE,supplier1788@example.com,1.47,23
SUP-1789,Supplier 1789,IN,supplier1789@example.com,1.71,4
SUP-1790,Supplier 1790,DE,supplier1790@example.com,1.1,57
SUP-1791,Supplier 1791,CN,supplier1791@example.com,2.27,5
SUP-1792,Supplier 1792,MX,supplier1792@example.com,4.28,26
SUP-1793,Supplier 1793,US,supplier1793@example.com,2.33,27
SUP-1794,Supplier 1794,CN,supplier1794@example.com,3.66,4
SUP-1795,Supplier 1795,DE,supplier1795@example.com,4.86,21
SUP-1796,Supplier 1796,IN,supplier1796@example.com,4.57,25
SUP-1797,Supplier 1797,DE,supplier1797@example.com,1.72,11
SUP-1798,Supplier 1798,US,supplier1798@example.com,2.44,31
SUP-1799,Supplier 1799,IN,supplier1799@example.com,4.0,17
SUP-1800,Supplier 1800,MX,supplier1800@example.com,4.91,7
SUP-1801,Supplier 1801,MX,supplier1801@example.com,3.86,41
SUP-1802,Supplier 1802,DE,supplier1802@example.com,2.01,27
SUP-1803,Supplier 1803,CN,supplier1803@example.com,1.53,49
SUP-1804,Supplier 1804,IN,supplier1804@example.com,2.98,51
SUP-1805,Supplier 1805,CN,supplier1805@example.com,1.77,13
SUP-1806,Supplier 1806,DE,supplier1806@example.com,1.91,55
SUP-1807,Supplier 1807,IN,supplier1807@example.com,3.54,31
SUP-1808,Supplier 1808,MX,supplier1808@example.com,3.06,4
SUP-1809,Supplier 1809,MX,supplier1809@example.com,1.48,9
SUP-1810,Supplier 1810,DE,supplier1810@example.com,1.61,58
SUP-1811,Supplier 1811,IN,supplier1811@example.com,1.08,43
SUP-1812,Supplier 1812,DE,supplier1812@example.com,1.88,45
SUP-1813,Supplier 1813,MX,supplier1813@example.com,4.55,30
SUP-1814,Supplier 1814,US,supplier1814@example.com,4.17,24
SUP-1815,Supplier 1815,CN,supplier1815@example.com,2.66,48
SUP-1816,Supplier 1816,DE,supplier1816@example.com,3.97,42
SUP-1817,Supplier 1817,US,supplier1817@example.com,2.63,4
SUP-1818,Supplier 1818,MX,supplier1818@example.com,4.17,3
SUP-1819,Supplier 1819,DE,supplier1819@example.com,1.73,53
SUP-1820,Supplier 1820,MX,supplier1820@example.com,1.61,55
SUP-1821,Supplier 1821,MX,supplier1821@example.com,1.31,54
SUP-1822,Supplier 1822,DE,supplier1822@example.com,1.97,39
SUP-1823,Supplier 1823,US,supplier1823@example.com,1.59,29
SUP-1824,Supplier 1824,DE,supplier1824@example.com,4.19,21
SUP-1825,Supplier 1825,MX,supplier1825@example.com,1.96,12
SUP-1826,Supplier 1826,IN,supplier1826@example.com,3.06,18
SUP-1827,Supplier 1827,MX,supplier1827@example.com,4.02,5
SUP-1828,Supplier 1828,DE,supplier1828@example.com,3.71,23
SUP-1829,Supplier 1829,US,supplier1829@example.com,1.82,17
SUP-1830,Supplier 1830,MX,supplier1830@example.com,1.31,37
SUP-1831,Supplier 1831,US,supplier1831@example.com,4.65,52
SUP-1832,Supplier 1832,US,supplier1832@example.com,3.49,31
SUP-1833,Supplier 1833,CN,supplier1833@example.com,3.83,12
SUP-1834,Supplier 1834,US,supplier1834@example.com,2.54,55
SUP-1835,Supplier 1835,MX,supplier1835@example.com,1.97,48
SUP-1836,Supplier 1836,MX,supplier1836@example.com,3.12,48
SUP-1837,Supplier 1837,DE,supplier1837@example.com,1.31,22
SUP-1838,Supplier 1838,DE,supplier1838@example.com,4.2,39
SUP-1839,Supplier 1839,US,supplier1839@example.com,3.62,52
SUP-1840,Supplier 1840,IN,supplier1840@example.com,4.05,45
SUP-1841,Supplier 1841,MX,supplier1841@example.com,3.28,5
SUP-1842,Supplier 1842,US,supplier1842@example.com,3.31,56
SUP-1843,Supplier 1843,DE,supplier1843@example.com,3.4,51
SUP-1844,Supplier 1844,MX,supplier1844@example.com,4.14,20
SUP-1845,Supplier 1845,CN,supplier1845@example.com,1.9,59
SUP-1846,Supplier 1846,DE,supplier1846@example.com,3.73,16
SUP-1847,Supplier 1847,CN,supplier1847@example.com,3.21,10
SUP-1848,Supplier 1848,MX,supplier1848@example.com,2.98,12
SUP-1849,Supplier 1849,IN,supplier1849@example.com,3.16,6
SUP-1850,Supplier 1850,US,supplier1850@example.com,2.09,23
SUP-1851,Supplier 1851,US,supplier1851@example.com,1.15,58
SUP-1852,Supplier 1852,IN,supplier1852@example.com,4.04,25
SUP-1853,Supplier 1853,US,supplier1853@example.com,4.66,21
SUP-1854,Supplier 1854,US,supplier1854@example.com,2.92,19
SUP-1855,Supplier 1855,CN,supplier1855@example.com,4.35,53
SUP-1856,Supplier 1856,US,supplier1856@example.com,3.22,34
SUP-1857,Supplier 1857,CN,supplier1857@example.com,4.72,40
SUP-1858,Supplier 1858,US,supplier1858@example.com,3.03,20
SUP-1859,Supplier 1859,US,supplier1859@example.com,1.82,41
SUP-1860,Supplier 1860,DE,supplier1860@example.com,4.48,3
SUP-1861,Supplier 1861,IN,supplier1861@example.com,4.2,7
SUP-1862,Supplier 1862,DE,supplier1862@example.com,2.59,3
SUP-1863,Supplier 1863,US,supplier1863@example.com,4.37,43
SUP-1864,Supplier 1864,CN,supplier1864@example.com,1.04,44
SUP-1865,Supplier 1865,US,supplier1865@example.com,4.2,45
SUP-1866,Supplier 1866,MX,supplier1866@example.com,3.75,4
SUP-1867,Supplier 1867,MX,supplier1867@example.com,2.52,34
SUP-1868,Supplier 1868,MX,supplier1868@example.com,4.17,6
SUP-1869,Supplier 1869,MX,supplier1869@example.com,1.51,21
SUP-1870,Supplier 1870,US,supplier1870@example.com,1.81,44
SUP-1871,Supplier 1871,MX,supplier1871@example.com,3.13,42
SUP-1872,Supplier 1872,IN,supplier1872@example.com,4.52,58
SUP-1873,Supplier 1873,US,supplier1873@example.com,1.52,52
SUP-1874,Supplier 1874,DE,supplier1874@example.com,3.26,4
SUP-1875,Supplier 1875,US,supplier1875@example.com,4.01,49
SUP-1876,Supplier 1876,CN,supplier1876@example.com,3.97,12
SUP-1877,Supplier 1877,IN,supplier1877@example.com,3.51,51
SUP-1878,Supplier 1878,US,supplier1878@example.com,4.76,21
SUP-1879,Supplier 1879,DE,supplier1879@example.com,2.93,47
SUP-1880,Supplier 1880,CN,supplier1880@example.com,4.52,34
SUP-1881,Supplier 1881,CN,supplier1881@example.com,3.48,7
SUP-1882,Supplier 1882,DE,supplier1882@example.com,3.95,51
SUP-1883,Supplier 1883,DE,supplier1883@example.com,2.86,59
SUP-1884,Supplier 1884,DE,supplier1884@example.com,1.67,40
SUP-1885,Supplier 1885,DE,supplier1885@example.com,1.44,50
SUP-1886,Supplier 1886,MX,supplier1886@example.com,3.73,46
SUP-1887,Supplier 1887,IN,supplier1887@example.com,2.51,40
SUP-1888,Supplier 1888,DE,supplier1888@example.com,3.27,21
SUP-1889,Supplier 1889,MX,supplier1889@example.com,3.98,25
SUP-1890,Supplier 1890,US,supplier1890@example.com,4.15,57
SUP-1891,Supplier 1891,CN,supplier1891@example.com,3.04,6
SUP-1892,Supplier 1892,US,supplier1892@example.com,2.26,27
SUP-1893,Supplier 1893,US,supplier1893@example.com,4.1,35
SUP-1894,Supplier 1894,MX,supplier1894@example.com,2.66,44
SUP-1895,Supplier 1895,MX,supplier1895@example.com,4.75,1
SUP-1896,Supplier 1896,DE,supplier1896@example.com,4.3,17
SUP-1897,Supplier 1897,DE,supplier1897@example.com,3.99,5
SUP-1898,Supplier 1898,MX,supplier1898@example.com,1.96,44
SUP-1899,Supplier 1899,IN,supplier1899@example.com,2.45,58
SUP-1900,Supplier 1900,DE,supplier1900@example.com,4.4,32
SUP-1901,Supplier 1901,US,supplier1901@example.com,1.09,18
SUP-1902,Supplier 1902,DE,supplier1902@example.com,4.13,45
SUP-1903,Supplier 1903,DE,supplier1903@example.com,2.62,58
SUP-1904,Supplier 1904,IN,supplier1904@example.com,4.2,41
SUP-1905,Supplier 1905,MX,supplier1905@example.com,3.21,35
SUP-1906,Supplier 1906,IN,supplier1906@example.com,3.11,36
SUP-1907,Supplier 1907,DE,supplier1907@example.com,3.81,42
SUP-1908,Supplier 1908,IN,supplier1908@example.com,4.23,10
SUP-1909,Supplier 1909,DE,supplier1909@example.com,3.77,2
SUP-1910,Supplier 1910,IN,supplier1910@example.com,2.8,18
SUP-1911,Supplier 1911,CN,supplier1911@example.com,2.28,35
SUP-1912,Supplier 1912,CN,supplier1912@example.com,4.38,43
SUP-1913,Supplier 1913,DE,supplier1913@example.com,3.08,22
SUP-1914,Supplier 1914,IN,supplier1914@example.com,4.13,55
SUP-1915,Supplier 1915,DE,supplier1915@example.com,4.98,5
SUP-1916,Supplier 1916,IN,supplier1916@example.com,3.58,47
SUP-1917,Supplier 1917,MX,supplier1917@example.com,2.11,24
SUP-1918,Supplier 1918,IN,supplier1918@example.com,4.46,32
SUP-1919,Supplier 1919,IN,supplier1919@example.com,2.09,49
SUP-1920,Supplier 1920,DE,supplier1920@example.com,2.04,34
SUP-1921,Supplier 1921,IN,supplier1921@example.com,1.3,37
SUP-1922,Supplier 1922,DE,supplier1922@example.com,1.31,49
SUP-1923,Supplier 1923,DE,supplier1923@example.com,4.45,11
SUP-1924,Supplier 1924,US,supplier1924@example.com,1.92,10
SUP-1925,Supplier 1925,DE,supplier1925@example.com,1.43,23
SUP-1926,Supplier 1926,IN,supplier1926@example.com,2.41,51
SUP-1927,Supplier 1927,CN,supplier1927@example.com,3.85,38
SUP-1928,Supplier 1928,MX,supplier1928@example.com,2.36,10
SUP-1929,Supplier 1929,IN,supplier1929@example.com,2.24,43
SUP-1930,Supplier 1930,IN,supplier1930@example.com,2.95,7
SUP-1931,Supplier 1931,IN,supplier1931@example.com,1.08,48
SUP-1932,Supplier 1932,US,supplier1932@example.com,2.96,53
SUP-1933,Supplier 1933,CN,supplier1933@example.com,4.96,13
SUP-1934,Supplier 1934,IN,supplier1934@example.com,4.2,23
SUP-1935,Supplier 1935,DE,supplier1935@example.com,1.28,11
SUP-1936,Supplier 1936,CN,supplier1936@example.com,3.62,35
SUP-1937,Supplier 1937,CN,supplier1937@example.com,2.84,8
SUP-1938,Supplier 1938,IN,supplier1938@example.com,4.3,23
SUP-1939,Supplier 1939,DE,supplier1939@example.com,1.39,36
SUP-1940,Supplier 1940,CN,supplier1940@example.com,1.93,7
SUP-1941,Supplier 1941,MX,supplier1941@example.com,4.16,10
SUP-1942,Supplier 1942,DE,supplier1942@example.com,4.4,12
SUP-1943,Supplier 1943,CN,supplier1943@example.com,3.12,31
SUP-1944,Supplier 1944,CN,supplier1944@example.com,1.08,11
SUP-1945,Supplier 1945,DE,supplier1945@example.com,4.57,37
SUP-1946,Supplier 1946,US,supplier1946@example.com,2.53,26
SUP-1947,Supplier 1947,DE,supplier1947@example.com,1.16,5
SUP-1948,Supplier 1948,MX,supplier1948@example.com,4.28,51
SUP-1949,Supplier 1949,US,supplier1949@example.com,2.67,47
SUP-1950,Supplier 1950,IN,supplier1950@example.com,1.76,7
SUP-1951,Supplier 1951,US,supplier1951@example.com,4.21,36
SUP-1952,Supplier 1952,MX,supplier1952@example.com,2.83,7
SUP-1953,Supplier 1953,MX,supplier1953@example.com,3.43,39
SUP-1954,Supplier 1954,MX,supplier1954@example.com,4.29,42
SUP-1955,Supplier 1955,CN,supplier1955@example.com,3.09,36
SUP-1956,Supplier 1956,US,supplier1956@example.com,1.44,50
SUP-1957,Supplier 1957,MX,supplier1957@example.com,4.86,54
SUP-1958,Supplier 1958,US,supplier1958@example.com,2.15,6
SUP-1959,Supplier 1959,US,supplier1959@example.com,4.98,21
SUP-1960,Supplier 1960,IN,supplier1960@example.com,1.02,1
SUP-1961,Supplier 1961,IN,supplier1961@example.com,2.94,2
SUP-1962,Supplier 1962,IN,supplier1962@example.com,3.82,55
SUP-1963,Supplier 1963,CN,supplier1963@example.com,4.63,3
SUP-1964,Supplier 1964,CN,supplier1964@example.com,4.12,39
SUP-1965,Supplier 1965,IN,supplier1965@example.com,2.02,34
SUP-1966,Supplier 1966,MX,supplier1966@example.com,1.97,14
SUP-1967,Supplier 1967,DE,supplier1967@example.com,2.43,59
SUP-1968,Supplier 1968,CN,supplier1968@example.com,1.44,57
SUP-1969,Supplier 1969,DE,supplier1969@example.com,3.68,25
SUP-1970,Supplier 1970,CN,supplier1970@example.com,4.77,37
SUP-1971,Supplier 1971,US,supplier1971@example.com,3.57,37
SUP-1972,Supplier 1972,MX,supplier1972@example.com,3.13,16
SUP-1973,Supplier 1973,CN,supplier1973@example.com,3.01,15
SUP-1974,Supplier 1974,US,supplier1974@example.com,3.37,48
SUP-1975,Supplier 1975,MX,supplier1975@example.com,3.84,24
SUP-1976,Supplier 1976,CN,supplier1976@example.com,4.18,41
SUP-1977,Supplier 1977,MX,supplier1977@example.com,3.79,8
SUP-1978,Supplier 1978,CN,supplier1978@example.com,3.82,58
SUP-1979,Supplier 1979,IN,supplier1979@example.com,4.81,54
SUP-1980,Supplier 1980,CN,supplier1980@example.com,4.6,2
SUP-1981,Supplier 1981,CN,supplier1981@example.com,4.3,42
SUP-1982,Supplier 1982,US,supplier1982@example.com,1.17,26
SUP-1983,Supplier 1983,IN,supplier1983@example.com,3.68,18
SUP-1984,Supplier 1984,DE,supplier1984@example.com,2.82,18
SUP-1985,Supplier 1985,MX,supplier1985@example.com,3.47,19
SUP-1986,Supplier 1986,DE,supplier1986@example.com,3.75,37
SUP-1987,Supplier 1987,DE,supplier1987@example.com,3.86,33
SUP-1988,Supplier 1988,IN,supplier1988@example.com,4.48,32
SUP-1989,Supplier 1989,IN,supplier1989@example.com,4.64,25
SUP-1990,Supplier 1990,IN,supplier1990@example.com,3.43,27
SUP-1991,Supplier 1991,US,supplier1991@example.com,4.58,21
SUP-1992,Supplier 1992,US,supplier1992@example.com,4.06,23
SUP-1993,Supplier 1993,MX,supplier1993@example.com,1.81,11
SUP-1994,Supplier 1994,IN,supplier1994@example.com,1.14,21
