procurement_id,component_id,supplier_id,order_date,expected_delivery_date,quantity_ordered,unit_cost,status
PROC-001566,COMP-03378,SUP-0310,2023-07-08 05:51:27,2026-01-23 16:24:22,231,153.8,CANCELLED
PROC-001567,COMP-00379,SUP-0417,2024-07-06 16:48:49,2026-06-23 22:03:45,224,48.15,ORDERED
PROC-001568,COMP-03365,SUP-0393,2024-10-15 17:13:59,2026-09-23 15:58:46,457,170.05,CANCELLED
PROC-001569,COMP-02108,SUP-0001,2023-11-02 21:52:29,2025-07-13 04:45:27,207,67.63,DELIVERED
PROC-001570,COMP-00399,SUP-0110,2024-02-07 12:41:43,2025-07-14 15:40:02,341,38.97,IN_TRANSIT
PROC-001571,COMP-02143,SUP-0250,2024-02-05 04:19:07,2026-06-26 18:09:46,366,93.6,ORDERED
PROC-001572,COMP-00899,SUP-0094,2025-02-08 20:16:34,2026-11-13 15:19:15,437,175.34,DELIVERED
PROC-001573,COMP-02866,SUP-0116,2024-03-01 00:04:44,2025-03-19 02:32:51,28,14.72,ORDERED
PROC-001574,COMP-01766,SUP-0427,2025-05-18 19:23:13,2026-03-12 08:14:47,365,66.19,ORDERED
PROC-001575,COMP-03506,SUP-0469,2025-03-25 08:43:41,2026-10-07 15:39:23,219,130.98,ORDERED
PROC-001576,COMP-02886,SUP-0093,2024-11-18 13:47:05,2025-02-27 07:19:50,389,72.16,IN_TRANSIT
PROC-001577,COMP-04892,SUP-0054,2025-08-14 12:05:57,2025-10-22 13:47:01,337,15.09,DELIVERED
PROC-001578,COMP-00207,SUP-0022,2024-08-22 22:18:59,2025-05-01 04:53:07,101,67.07,IN_TRANSIT
PROC-001579,COMP-02420,SUP-0109,2023-05-19 18:21:34,2025-09-25 22:52:51,58,164.37,ORDERED
PROC-001580,COMP-00190,SUP-0343,2025-09-27 20:00:27,2025-01-26 22:34:03,24,193.64,CANCELLED
PROC-001581,COMP-03889,SUP-0407,2024-01-25 19:21:58,2025-07-24 17:49:39,415,8.92,IN_TRANSIT
PROC-001582,COMP-00883,SUP-0048,2023-02-21 06:40:04,2026-06-07 16:15:05,227,114.29,CANCELLED
PROC-001583,COMP-02998,SUP-0387,2023-08-21 02:36:07,2026-10-06 06:51:22,169,21.96,ORDERED
PROC-001584,COMP-02496,SUP-0063,2023-02-22 06:56:33,2026-09-28 05:54:05,489,136.4,CANCELLED
PROC-001585,COMP-01288,SUP-0378,2025-04-14 08:07:18,2026-06-23 22:44:45,246,2.57,IN_TRANSIT
PROC-001586,COMP-02675,SUP-0494,2024-05-14 00:52:41,2026-05-19 08:01:54,324,3.93,DELIVERED
PROC-001587,COMP-00525,SUP-0100,2024-11-14 18:40:33,2025-06-13 20:44:07,212,155.6,CANCELLED
PROC-001588,COMP-04146,SUP-0471,2025-03-26 16:12:57,2025-01-26 23:37:18,363,15.81,IN_TRANSIT
PROC-001589,COMP-04913,SUP-0301,2025-03-15 03:45:27,2026-09-03 15:46:47,465,61.73,DELIVERED
PROC-001590,COMP-03593,SUP-0443,2023-08-24 07:41:32,2026-04-01 10:39:13,430,191.65,ORDERED
PROC-001591,COMP-00933,SUP-0303,2025-08-24 15:47:06,2025-01-09 15:05:53,266,197.06,DELIVERED
PROC-001592,COMP-02388,SUP-0185,2025-03-09 22:12:23,2026-09-20 00:33:21,421,33.12,ORDERED
PROC-001593,COMP-04918,SUP-0187,2024-01-22 13:05:46,2026-03-23 08:28:09,405,112.62,IN_TRANSIT
PROC-001594,COMP-03622,SUP-0072,2025-10-08 04:23:55,2026-04-12 17:48:45,21,112.27,IN_TRANSIT
PROC-001595,COMP-03826,SUP-0336,2024-03-31 19:26:09,2025-12-21 15:18:39,124,91.02,DELIVERED
PROC-001596,COMP-03936,SUP-0396,2024-03-25 20:04:32,2025-08-29 12:04:29,369,185.02,IN_TRANSIT
PROC-001597,COMP-04840,SUP-0432,2025-04-01 06:03:07,2026-10-18 12:03:02,464,151.05,IN_TRANSIT
PROC-001598,COMP-01137,SUP-0212,2025-05-03 08:02:31,2026-02-14 22:50:49,97,153.14,ORDERED
PROC-001599,COMP-04855,SUP-0185,2024-01-23 11:00:48,2025-06-25 18:46:41,138,54.64,IN_TRANSIT
PROC-001600,COMP-04998,SUP-0399,2025-01-24 12:15:40,2026-10-07 17:50:04,492,87.43,CANCELLED
PROC-001601,COMP-03119,SUP-0088,2024-06-26 03:30:07,2026-08-31 19:39:32,338,98.0,ORDERED
PROC-001602,COMP-00639,SUP-0181,2023-05-08 15:15:00,2025-06-17 04:08:54,353,60.48,CANCELLED
PROC-001603,COMP-01961,SUP-0166,2025-05-04 02:22:47,2026-08-14 03:08:04,93,19.87,DELIVERED
PROC-001604,COMP-00732,SUP-0032,2024-05-03 17:21:41,2026-10-16 09:45:21,95,26.15,CANCELLED
PROC-001605,COMP-01957,SUP-0266,2024-11-18 04:02:16,2025-11-17 09:48:16,24,36.95,IN_TRANSIT
PROC-001606,COMP-04069,SUP-0228,2024-10-19 06:19:58,2025-11-07 16:39:27,380,41.53,DELIVERED
PROC-001607,COMP-00680,SUP-0348,2025-01-03 20:20:24,2025-03-23 17:42:22,396,49.21,IN_TRANSIT
PROC-001608,COMP-00423,SUP-0075,2024-12-05 18:40:47,2026-06-27 01:11:31,404,51.84,DELIVERED
PROC-001609,COMP-04653,SUP-0253,2025-09-05 06:05:23,2026-09-17 02:57:05,454,91.69,DELIVERED
PROC-001610,COMP-00977,SUP-0127,2024-12-28 18:10:51,2025-05-18 12:16:03,136,102.41,ORDERED
PROC-001611,COMP-00482,SUP-0307,2024-02-20 18:10:09,2025-10-23 02:31:59,334,62.47,CANCELLED
PROC-001612,COMP-03881,SUP-0381,2024-04-04 16:08:30,2025-10-17 03:06:38,133,181.55,IN_TRANSIT
PROC-001613,COMP-02656,SUP-0372,2023-06-27 05:45:47,2025-03-24 09:03:07,54,111.07,DELIVERED
PROC-001614,COMP-03091,SUP-0150,2025-02-11 21:48:51,2025-10-22 04:50:54,292,157.71,ORDERED
PROC-001615,COMP-01268,SUP-0036,2023-08-23 20:37:27,2026-11-29 15:02:14,112,184.92,DELIVERED
PROC-001616,COMP-02188,SUP-0197,2025-04-11 12:43:49,2026-05-20 01:37:20,422,33.46,CANCELLED
PROC-001617,COMP-01411,SUP-0475,2025-04-07 22:04:44,2025-10-06 15:25:48,131,86.15,DELIVERED
PROC-001618,COMP-03827,SUP-0260,2025-08-26 06:14:18,2026-07-06 08:46:32,420,87.21,CANCELLED
PROC-001619,COMP-02839,SUP-0423,2024-06-06 15:50:57,2025-09-02 14:29:38,278,71.54,DELIVERED
PROC-001620,COMP-00298,SUP-0379,2025-05-01 21:00:56,2026-11-24 09:53:05,264,2.77,CANCELLED
PROC-001621,COMP-01339,SUP-0232,2025-01-03 01:21:44,2025-06-06 14:36:06,445,163.38,IN_TRANSIT
PROC-001622,COMP-02386,SUP-0105,2025-10-26 18:02:53,2025-04-10 12:17:12,382,23.2,CANCELLED
PROC-001623,COMP-04863,SUP-0021,2025-11-08 12:14:50,2025-02-12 11:55:52,78,199.1,CANCELLED
PROC-001624,COMP-04400,SUP-0415,2023-03-10 06:51:11,2025-05-20 08:03:24,263,154.82,IN_TRANSIT
PROC-001625,COMP-03947,SUP-0066,2024-02-08 18:42:55,2025-02-21 11:03:17,68,116.42,CANCELLED
PROC-001626,COMP-00275,SUP-0041,2025-01-25 21:05:46,2025-10-31 07:42:58,62,31.77,DELIVERED
PROC-001627,COMP-01236,SUP-0086,2024-04-05 02:14:05,2026-03-31 00:42:40,403,103.56,DELIVERED
PROC-001628,COMP-00024,SUP-0497,2024-12-10 04:45:11,2026-06-07 15:46:54,363,52.96,DELIVERED
PROC-001629,COMP-04190,SUP-0389,2023-07-01 15:08:14,2025-07-12 20:22:30,175,51.21,IN_TRANSIT
PROC-001630,COMP-02582,SUP-0468,2025-11-06 19:55:54,2025-07-21 17:28:42,280,166.08,CANCELLED
PROC-001631,COMP-04336,SUP-0069,2023-07-22 19:48:56,2025-09-22 22:23:57,464,76.75,CANCELLED
PROC-001632,COMP-01074,SUP-0298,2024-04-26 03:18:01,2025-10-03 15:34:38,390,90.69,DELIVERED
PROC-001633,COMP-03624,SUP-0076,2025-04-26 17:50:58,2025-11-06 01:59:35,236,168.75,CANCELLED
PROC-001634,COMP-04921,SUP-0090,2023-10-22 18:55:47,2025-07-22 19:32:52,136,18.47,DELIVERED
PROC-001635,COMP-01788,SUP-0361,2024-02-19 12:58:28,2026-02-06 05:30:29,409,119.33,DELIVERED
PROC-001636,COMP-02191,SUP-0328,2024-03-20 07:07:13,2025-11-19 23:25:10,224,116.06,DELIVERED
PROC-001637,COMP-03394,SUP-0183,2024-06-20 14:37:57,2026-01-04 17:41:20,89,85.62,IN_TRANSIT
PROC-001638,COMP-02576,SUP-0378,2023-09-09 12:39:33,2025-12-08 13:48:06,458,166.13,ORDERED
PROC-001639,COMP-03572,SUP-0253,2023-05-12 20:47:43,2025-04-12 04:36:16,107,188.64,ORDERED
PROC-001640,COMP-02557,SUP-0181,2023-05-25 01:02:24,2025-07-11 22:21:30,41,93.6,CANCELLED
PROC-001641,COMP-00669,SUP-0410,2025-07-01 09:09:46,2026-02-04 07:27:09,186,91.77,DELIVERED
PROC-001642,COMP-01272,SUP-0163,2024-06-21 19:39:20,2025-11-26 11:36:39,465,100.91,ORDERED
PROC-001643,COMP-01456,SUP-0190,2023-11-23 05:21:38,2026-07-26 05:40:06,188,144.9,ORDERED
PROC-001644,COMP-00739,SUP-0470,2024-05-22 09:06:30,2026-06-02 07:18:36,366,133.94,CANCELLED
PROC-001645,COMP-03323,SUP-0327,2025-01-21 01:08:12,2026-07-12 14:13:53,387,45.34,IN_TRANSIT
PROC-001646,COMP-02879,SUP-0080,2025-10-26 04:33:54,2025-11-11 16:28:46,9,13.72,CANCELLED
PROC-001647,COMP-01613,SUP-0057,2025-03-06 02:37:54,2025-04-20 14:35:11,180,189.9,CANCELLED
PROC-001648,COMP-01914,SUP-0387,2023-01-06 22:41:15,2026-06-24 11:43:48,186,52.95,DELIVERED
PROC-001649,COMP-03369,SUP-0190,2024-01-07 06:25:29,2025-10-13 01:45:09,444,128.08,IN_TRANSIT
PROC-001650,COMP-01654,SUP-0455,2023-04-30 03:23:23,2025-08-08 12:37:20,82,165.86,CANCELLED
PROC-001651,COMP-00398,SUP-0297,2025-08-24 10:43:50,2025-10-02 20:10:04,177,60.76,ORDERED
PROC-001652,COMP-02742,SUP-0232,2023-03-07 18:51:26,2026-05-19 15:02:40,94,127.45,ORDERED
PROC-001653,COMP-04030,SUP-0266,2024-09-28 19:23:54,2025-04-30 06:41:06,389,22.47,CANCELLED
PROC-001654,COMP-04109,SUP-0426,2025-04-04 09:00:24,2025-05-08 16:49:25,446,194.02,DELIVERED
PROC-001655,COMP-02701,SUP-0122,2023-08-17 15:50:46,2026-03-22 03:37:44,116,12.57,DELIVERED
PROC-001656,COMP-02099,SUP-0286,2023-09-02 03:31:17,2026-04-22 19:46:40,160,88.2,CANCELLED
PROC-001657,COMP-00835,SUP-0179,2023-01-20 14:45:56,2026-10-31 13:52:55,245,107.83,IN_TRANSIT
PROC-001658,COMP-02005,SUP-0162,2024-11-28 17:32:50,2026-05-20 12:56:33,283,158.31,DELIVERED
PROC-001659,COMP-04253,SUP-0177,2024-06-19 17:13:29,2026-01-16 21:22:05,213,25.1,ORDERED
PROC-001660,COMP-04284,SUP-0002,2025-03-05 04:03:12,2025-02-04 16:07:37,152,88.72,IN_TRANSIT
PROC-001661,COMP-03858,SUP-0285,2024-04-05 12:15:23,2025-02-26 13:29:59,166,60.64,CANCELLED
PROC-001662,COMP-00292,SUP-0201,2024-03-19 13:45:58,2026-09-18 04:08:40,451,63.09,IN_TRANSIT
PROC-001663,COMP-01715,SUP-0112,2024-02-11 09:11:02,2025-05-08 03:40:58,400,155.98,DELIVERED
PROC-001664,COMP-00359,SUP-0225,2023-07-20 08:47:03,2026-03-11 08:59:19,143,2.09,DELIVERED
PROC-001665,COMP-02596,SUP-0409,2023-04-08 23:56:11,2026-07-12 19:02:29,25,150.07,ORDERED
PROC-001666,COMP-01797,SUP-0206,2024-07-26 21:37:06,2026-05-01 15:05:06,200,162.27,CANCELLED
PROC-001667,COMP-01631,SUP-0228,2023-11-01 01:47:21,2026-05-20 07:07:31,233,180.37,IN_TRANSIT
PROC-001668,COMP-01896,SUP-0318,2025-10-24 06:50:50,2025-10-16 07:06:20,4,125.75,IN_TRANSIT
PROC-001669,COMP-04571,SUP-0199,2024-04-29 07:47:26,2026-09-15 13:52:26,288,67.36,IN_TRANSIT
PROC-001670,COMP-04734,SUP-0317,2024-05-31 12:19:28,2025-09-07 08:48:01,173,86.02,IN_TRANSIT
PROC-001671,COMP-01024,SUP-0380,2023-12-12 13:00:03,2026-07-09 13:46:47,184,193.98,ORDERED
PROC-001672,COMP-01027,SUP-0405,2024-02-02 07:53:29,2026-02-23 15:08:49,251,176.36,ORDERED
PROC-001673,COMP-00758,SUP-0148,2024-06-21 19:34:04,2026-03-05 15:03:55,291,93.24,ORDERED
PROC-001674,COMP-00109,SUP-0034,2023-09-03 00:19:10,2026-08-02 05:40:35,437,188.67,DELIVERED
PROC-001675,COMP-02399,SUP-0042,2024-04-21 09:31:43,2025-05-30 23:06:04,286,164.77,ORDERED
PROC-001676,COMP-04848,SUP-0440,2025-06-06 22:47:32,2026-08-26 04:12:28,359,180.32,ORDERED
PROC-001677,COMP-02543,SUP-0106,2025-07-31 01:33:22,2026-02-20 05:04:59,112,136.91,CANCELLED
PROC-001678,COMP-00094,SUP-0306,2025-10-04 06:23:59,2025-11-06 10:13:29,305,171.67,CANCELLED
PROC-001679,COMP-01922,SUP-0402,2024-09-13 15:58:03,2025-03-20 09:37:54,350,178.46,CANCELLED
PROC-001680,COMP-01040,SUP-0115,2023-11-13 10:12:36,2026-08-17 09:50:16,465,19.31,CANCELLED
PROC-001681,COMP-02281,SUP-0416,2023-01-23 09:15:51,2026-05-30 11:08:43,339,193.08,ORDERED
PROC-001682,COMP-04467,SUP-0442,2024-06-16 18:53:41,2026-04-16 06:25:45,436,67.39,ORDERED
PROC-001683,COMP-00029,SUP-0296,2024-05-19 21:38:09,2025-04-15 07:49:47,479,88.54,DELIVERED
PROC-001684,COMP-00436,SUP-0100,2024-08-22 08:20:15,2026-06-21 14:54:35,465,158.59,IN_TRANSIT
PROC-001685,COMP-02702,SUP-0265,2025-09-27 16:31:32,2025-12-19 18:18:11,130,133.31,IN_TRANSIT
PROC-001686,COMP-03253,SUP-0049,2023-05-01 04:27:40,2025-11-03 16:49:28,187,178.72,CANCELLED
PROC-001687,COMP-01534,SUP-0350,2023-02-09 07:24:41,2025-05-25 19:59:05,421,80.71,DELIVERED
PROC-001688,COMP-02838,SUP-0105,2023-10-27 11:12:45,2025-06-07 07:46:48,496,75.28,ORDERED
PROC-001689,COMP-03330,SUP-0271,2025-01-02 20:30:28,2025-06-29 07:08:22,29,7.31,IN_TRANSIT
PROC-001690,COMP-00711,SUP-0011,2025-07-12 05:23:22,2026-06-07 06:16:42,158,93.08,CANCELLED
PROC-001691,COMP-01282,SUP-0096,2024-12-13 03:01:15,2026-01-09 20:33:31,374,145.09,CANCELLED
PROC-001692,COMP-00186,SUP-0440,2024-09-29 14:27:52,2026-04-09 11:10:34,235,60.93,IN_TRANSIT
PROC-001693,COMP-03847,SUP-0083,2023-09-28 06:23:05,2026-03-22 04:10:51,278,93.08,IN_TRANSIT
PROC-001694,COMP-01749,SUP-0005,2025-07-22 03:54:42,2025-09-28 05:19:11,102,44.66,IN_TRANSIT
PROC-001695,COMP-01570,SUP-0236,2025-09-27 12:05:49,2025-02-09 14:02:54,459,154.78,ORDERED
PROC-001696,COMP-01431,SUP-0413,2024-03-21 09:02:02,2026-02-16 10:06:09,225,13.04,IN_TRANSIT
PROC-001697,COMP-00538,SUP-0361,2024-10-04 08:05:13,2026-04-29 03:05:17,275,141.37,DELIVERED
PROC-001698,COMP-03735,SUP-0140,2024-09-12 18:37:55,2026-02-24 07:14:08,323,76.41,DELIVERED
PROC-001699,COMP-02221,SUP-0402,2023-06-04 15:49:59,2026-04-18 05:10:48,232,9.28,IN_TRANSIT
PROC-001700,COMP-00230,SUP-0295,2025-08-29 05:38:10,2026-02-20 00:44:38,342,170.84,ORDERED
PROC-001701,COMP-03369,SUP-0477,2024-06-14 10:40:39,2026-08-15 11:42:34,274,98.06,CANCELLED
PROC-001702,COMP-02812,SUP-0449,2025-07-02 01:47:17,2026-08-27 18:06:36,365,120.26,IN_TRANSIT
PROC-001703,COMP-03630,SUP-0468,2023-03-13 08:48:36,2025-04-13 07:20:50,478,146.67,IN_TRANSIT
PROC-001704,COMP-02804,SUP-0402,2024-07-19 15:08:06,2025-06-23 22:24:40,449,131.36,IN_TRANSIT
PROC-001705,COMP-03422,SUP-0103,2023-08-26 16:13:04,2025-09-06 09:04:07,468,146.44,DELIVERED
PROC-001706,COMP-00870,SUP-0077,2024-02-03 15:28:18,2025-04-19 09:37:21,113,152.69,DELIVERED
PROC-001707,COMP-03304,SUP-0392,2024-04-02 17:23:21,2025-11-09 13:01:19,389,118.24,CANCELLED
PROC-001708,COMP-04055,SUP-0389,2024-06-27 05:14:08,2026-09-05 02:28:14,460,73.76,ORDERED
PROC-001709,COMP-01773,SUP-0023,2024-11-08 13:21:51,2026-09-03 14:28:01,139,49.39,IN_TRANSIT
PROC-001710,COMP-01118,SUP-0010,2023-08-11 19:44:49,2026-03-05 11:51:41,216,180.68,IN_TRANSIT
PROC-001711,COMP-01433,SUP-0181,2025-02-28 09:50:03,2025-01-09 22:51:58,314,194.02,IN_TRANSIT
PROC-001712,COMP-03756,SUP-0124,2023-12-16 17:08:54,2025-07-15 11:56:02,274,72.17,CANCELLED
PROC-001713,COMP-00799,SUP-0348,2025-01-11 16:07:12,2026-06-13 12:32:43,328,23.35,IN_TRANSIT
PROC-001714,COMP-02665,SUP-0166,2024-01-18 18:03:56,2025-02-04 08:22:59,349,45.28,DELIVERED
PROC-001715,COMP-02542,SUP-0044,2025-03-20 11:46:02,2025-03-09 16:23:59,184,134.46,ORDERED
PROC-001716,COMP-04112,SUP-0155,2023-01-06 22:58:53,2026-04-07 04:27:41,406,35.41,DELIVERED
PROC-001717,COMP-02523,SUP-0308,2024-08-13 02:35:20,2025-06-10 15:33:59,312,156.24,IN_TRANSIT
PROC-001718,COMP-00940,SUP-0277,2024-01-25 14:03:51,2026-02-04 10:00:37,493,184.68,CANCELLED
PROC-001719,COMP-00517,SUP-0129,2025-06-14 09:54:08,2025-12-27 15:00:46,194,192.77,DELIVERED
PROC-001720,COMP-01575,SUP-0086,2024-05-07 10:45:51,2026-05-01 22:30:48,279,2.86,ORDERED
PROC-001721,COMP-00097,SUP-0464,2023-06-03 03:53:45,2026-03-22 21:31:30,272,191.67,CANCELLED
PROC-001722,COMP-01147,SUP-0080,2023-08-03 03:48:57,2025-08-18 13:39:44,300,148.3,IN_TRANSIT
PROC-001723,COMP-01891,SUP-0464,2023-08-22 14:03:23,2026-07-29 14:59:31,72,17.73,IN_TRANSIT
PROC-001724,COMP-02010,SUP-0275,2024-07-07 17:21:56,2026-07-20 21:04:23,196,83.63,CANCELLED
PROC-001725,COMP-01206,SUP-0299,2024-04-27 09:29:22,2025-10-29 14:15:41,270,140.31,DELIVERED
PROC-001726,COMP-04969,SUP-0041,2024-02-18 21:05:55,2025-12-01 00:52:27,393,191.38,DELIVERED
PROC-001727,COMP-03011,SUP-0060,2025-06-17 09:36:12,2025-05-15 00:25:48,331,33.66,CANCELLED
PROC-001728,COMP-04663,SUP-0366,2025-01-16 21:58:04,2026-03-08 20:05:38,240,26.42,DELIVERED
PROC-001729,COMP-01252,SUP-0296,2025-11-24 15:00:44,2026-11-20 05:21:30,486,95.0,ORDERED
PROC-001730,COMP-04084,SUP-0063,2023-03-27 03:19:15,2026-05-17 16:46:23,108,193.65,CANCELLED
PROC-001731,COMP-04571,SUP-0078,2024-08-29 09:02:16,2026-06-22 06:54:01,499,194.3,ORDERED
PROC-001732,COMP-04220,SUP-0363,2024-01-09 01:20:09,2025-09-05 21:38:06,400,46.36,CANCELLED
PROC-001733,COMP-00938,SUP-0365,2024-04-20 02:53:34,2026-03-14 11:13:51,397,64.55,ORDERED
PROC-001734,COMP-00806,SUP-0405,2024-09-18 14:52:10,2026-02-28 14:05:36,292,181.7,IN_TRANSIT
PROC-001735,COMP-01015,SUP-0071,2025-09-15 14:34:39,2026-09-16 23:19:02,300,147.23,IN_TRANSIT
PROC-001736,COMP-02809,SUP-0016,2023-10-22 00:02:26,2025-06-22 22:26:36,100,194.49,DELIVERED
PROC-001737,COMP-02567,SUP-0247,2025-07-28 08:35:04,2025-08-14 05:50:51,81,178.74,CANCELLED
PROC-001738,COMP-00850,SUP-0394,2025-06-13 19:48:24,2026-10-13 22:51:21,270,43.8,IN_TRANSIT
PROC-001739,COMP-04970,SUP-0295,2025-03-15 23:22:19,2025-02-05 04:12:48,349,152.19,CANCELLED
PROC-001740,COMP-01216,SUP-0029,2025-09-07 05:28:58,2025-04-11 08:38:01,17,10.66,CANCELLED
PROC-001741,COMP-02831,SUP-0242,2023-06-25 09:04:59,2025-07-06 16:51:57,193,163.75,ORDERED
PROC-001742,COMP-00430,SUP-0482,2025-04-17 23:53:12,2025-06-11 08:18:55,212,120.71,IN_TRANSIT
PROC-001743,COMP-04830,SUP-0473,2023-07-20 02:44:14,2026-09-05 04:49:14,353,191.26,DELIVERED
PROC-001744,COMP-04948,SUP-0260,2025-11-07 08:09:17,2026-08-29 09:15:39,126,192.05,DELIVERED
PROC-001745,COMP-00785,SUP-0107,2025-08-03 14:04:37,2025-11-29 14:05:32,310,11.11,DELIVERED
PROC-001746,COMP-04012,SUP-0138,2023-01-13 02:28:40,2026-07-07 16:56:11,126,32.94,CANCELLED
PROC-001747,COMP-01005,SUP-0414,2025-07-01 09:45:01,2025-01-28 23:48:51,130,97.36,DELIVERED
PROC-001748,COMP-02964,SUP-0246,2023-02-12 17:40:49,2026-01-01 02:19:44,145,176.02,CANCELLED
PROC-001749,COMP-03362,SUP-0116,2024-07-27 00:58:34,2025-12-12 02:27:10,256,163.07,IN_TRANSIT
PROC-001750,COMP-03622,SUP-0211,2025-03-15 18:19:39,2026-08-10 22:42:08,23,192.91,CANCELLED
PROC-001751,COMP-04642,SUP-0444,2023-10-01 20:39:27,2025-04-23 11:09:10,214,124.0,DELIVERED
PROC-001752,COMP-02674,SUP-0430,2025-07-05 10:39:09,2025-10-25 16:18:04,129,52.06,IN_TRANSIT
PROC-001753,COMP-00779,SUP-0139,2023-05-22 20:10:48,2025-07-13 13:05:24,12,6.0,DELIVERED
PROC-001754,COMP-03659,SUP-0211,2025-01-14 12:36:25,2026-04-13 02:13:09,141,45.36,CANCELLED
PROC-001755,COMP-02003,SUP-0071,2023-11-23 07:53:48,2026-01-09 01:15:59,462,135.38,CANCELLED
PROC-001756,COMP-02861,SUP-0180,2023-04-24 05:23:02,2025-07-04 21:17:05,458,185.33,DELIVERED
PROC-001757,COMP-04994,SUP-0344,2024-03-05 00:44:53,2025-11-02 21:09:05,268,64.86,IN_TRANSIT
PROC-001758,COMP-01421,SUP-0253,2023-11-18 06:13:16,2026-10-01 20:15:29,57,175.27,CANCELLED
PROC-001759,COMP-03803,SUP-0201,2024-09-14 15:32:54,2026-08-06 22:31:02,86,79.58,ORDERED
PROC-001760,COMP-01118,SUP-0303,2024-05-22 21:04:52,2025-09-27 06:21:43,274,62.35,ORDERED
PROC-001761,COMP-03021,SUP-0473,2023-03-25 03:39:18,2026-06-24 09:28:24,103,102.26,ORDERED
PROC-001762,COMP-03847,SUP-0123,2023-12-31 20:57:10,2026-02-21 00:06:20,339,89.01,ORDERED
PROC-001763,COMP-01787,SUP-0351,2024-07-16 14:34:34,2025-05-20 03:16:45,350,182.85,DELIVERED
PROC-001764,COMP-00853,SUP-0096,2023-01-15 02:14:52,2026-06-15 20:27:34,143,94.18,CANCELLED
PROC-001765,COMP-00255,SUP-0066,2024-03-23 09:28:21,2026-09-15 09:02:03,423,56.19,IN_TRANSIT
PROC-001766,COMP-00413,SUP-0077,2025-06-01 13:31:48,2025-05-31 08:44:40,334,168.67,ORDERED
PROC-001767,COMP-02619,SUP-0416,2024-08-18 20:59:25,2026-01-20 04:28:23,329,199.75,DELIVERED
PROC-001768,COMP-02666,SUP-0277,2025-10-04 04:24:35,2026-05-07 23:54:40,453,129.99,IN_TRANSIT
PROC-001769,COMP-00307,SUP-0007,2025-07-27 13:23:24,2026-06-12 06:17:22,417,50.84,DELIVERED
PROC-001770,COMP-01724,SUP-0226,2023-10-02 21:13:48,2026-09-11 17:28:49,176,48.52,CANCELLED
PROC-001771,COMP-02354,SUP-0142,2025-05-23 21:20:37,2025-09-02 01:23:10,133,12.48,ORDERED
PROC-001772,COMP-00181,SUP-0029,2024-06-22 07:05:30,2026-10-23 04:15:21,344,16.38,IN_TRANSIT
PROC-001773,COMP-01297,SUP-0429,2023-07-15 00:55:36,2025-08-13 21:42:53,264,183.08,IN_TRANSIT
PROC-001774,COMP-04110,SUP-0094,2025-02-17 08:36:28,2026-01-16 16:15:10,147,20.2,DELIVERED
PROC-001775,COMP-00013,SUP-0334,2024-11-01 15:21:03,2025-06-29 02:35:24,436,97.38,DELIVERED
PROC-001776,COMP-04884,SUP-0096,2024-10-07 15:58:24,2025-02-08 14:56:28,12,139.93,CANCELLED
PROC-001777,COMP-04969,SUP-0143,2024-06-15 14:59:47,2025-12-24 17:20:55,328,170.22,IN_TRANSIT
PROC-001778,COMP-02570,SUP-0437,2024-06-28 06:42:18,2025-07-17 23:14:36,392,35.08,ORDERED
PROC-001779,COMP-03377,SUP-0363,2025-03-18 11:35:25,2025-04-30 12:46:33,55,88.12,ORDERED
PROC-001780,COMP-03616,SUP-0410,2023-02-16 00:36:01,2026-08-02 16:58:50,230,51.04,IN_TRANSIT
PROC-001781,COMP-01652,SUP-0212,2024-12-08 03:18:32,2026-07-19 09:33:15,468,51.91,IN_TRANSIT
PROC-001782,COMP-03485,SUP-0179,2023-11-29 22:17:21,2026-09-08 02:20:49,122,61.46,CANCELLED
PROC-001783,COMP-01260,SUP-0362,2025-01-18 18:02:55,2025-08-15 08:20:56,349,117.84,ORDERED
PROC-001784,COMP-03520,SUP-0076,2024-06-17 16:15:54,2025-05-12 16:26:40,233,4.3,ORDERED
PROC-001785,COMP-00814,SUP-0211,2024-02-02 16:49:10,2025-05-12 03:13:38,162,82.34,DELIVERED
PROC-001786,COMP-03917,SUP-0279,2024-12-06 09:42:58,2026-03-15 09:02:02,82,38.18,DELIVERED
PROC-001787,COMP-00747,SUP-0061,2024-10-21 11:19:31,2025-09-07 07:27:51,449,193.46,ORDERED
PROC-001788,COMP-04710,SUP-0108,2025-10-10 10:49:52,2025-12-15 09:16:30,459,116.96,IN_TRANSIT
PROC-001789,COMP-01573,SUP-0418,2023-02-08 01:14:37,2025-12-27 22:49:24,47,173.75,IN_TRANSIT
PROC-001790,COMP-00621,SUP-0096,2025-11-21 00:10:59,2026-02-20 13:15:20,364,39.94,DELIVERED
PROC-001791,COMP-02746,SUP-0135,2023-12-10 13:47:21,2025-09-20 08:41:47,291,162.19,IN_TRANSIT
PROC-001792,COMP-00934,SUP-0194,2025-04-07 02:33:02,2026-11-26 03:28:54,499,83.54,CANCELLED
PROC-001793,COMP-03465,SUP-0291,2023-12-12 01:28:55,2026-10-18 03:14:22,160,36.36,IN_TRANSIT
PROC-001794,COMP-03221,SUP-0252,2023-02-18 02:51:41,2026-04-19 19:03:26,179,152.49,IN_TRANSIT
PROC-001795,COMP-02513,SUP-0355,2024-02-04 22:45:51,2025-03-21 23:41:51,362,152.64,IN_TRANSIT
