return_id,order_id,sku_id,return_date,return_reason,refund_amount,condition
RET-001134,ORD-003195,SKU-02513,2023-10-04 17:20:06,SIZE_ISSUE,194.62,DAMAGED
RET-001135,ORD-003459,SKU-01904,2023-07-26 13:29:30,NO_LONGER_NEEDED,194.62,DAMAGED
RET-001136,ORD-003118,SKU-02665,2024-07-12 00:55:01,DAMAGED,194.62,DAMAGED
RET-001137,ORD-000950,SKU-00159,2025-11-16 16:41:11,DAMAGED,194.62,DAMAGED
RET-001138,ORD-004658,SKU-00267,2023-05-11 08:13:18,NO_LONGER_NEEDED,194.62,USED
RET-001139,ORD-004131,SKU-02536,2025-09-18 02:17:36,NO_LONGER_NEEDED,194.62,DAMAGED
RET-001140,ORD-000986,SKU-00869,2024-04-29 19:52:22,NOT_AS_DESCRIBED,194.62,USED
RET-001141,ORD-000236,SKU-00524,2023-02-10 17:51:42,SIZE_ISSUE,194.62,USED
RET-001142,ORD-000734,SKU-00753,2025-04-10 13:25:04,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-001143,ORD-003201,SKU-01911,2025-02-26 22:29:50,DAMAGED,194.62,DAMAGED
RET-001144,ORD-004597,SKU-00048,2023-07-05 00:38:47,DAMAGED,194.62,DAMAGED
RET-001145,ORD-001469,SKU-02710,2025-04-19 01:24:23,NO_LONGER_NEEDED,194.62,USED
RET-001146,ORD-001769,SKU-02434,2025-10-24 20:47:18,SIZE_ISSUE,194.62,USED
RET-001147,ORD-001781,SKU-02771,2023-02-14 17:03:42,DAMAGED,194.62,DAMAGED
RET-001148,ORD-002091,SKU-00798,2023-08-08 08:24:45,SIZE_ISSUE,194.62,NEW
RET-001149,ORD-003979,SKU-00959,2025-07-19 13:28:14,SIZE_ISSUE,194.62,USED
RET-001150,ORD-001145,SKU-02862,2025-02-12 22:13:25,NOT_AS_DESCRIBED,194.62,USED
RET-001151,ORD-000344,SKU-01174,2025-04-26 10:05:07,SIZE_ISSUE,194.62,DAMAGED
RET-001152,ORD-002140,SKU-00616,2024-06-27 17:16:52,DAMAGED,194.62,NEW
RET-001153,ORD-001488,SKU-00061,2024-12-28 10:04:42,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-001154,ORD-001358,SKU-01775,2024-03-16 13:31:35,DAMAGED,194.62,NEW
RET-001155,ORD-003171,SKU-00107,2025-09-24 13:46:52,NO_LONGER_NEEDED,194.62,USED
RET-001156,ORD-002836,SKU-00414,2023-09-05 09:36:57,NOT_AS_DESCRIBED,194.62,NEW
RET-001157,ORD-001869,SKU-00753,2023-05-20 20:01:17,SIZE_ISSUE,194.62,DAMAGED
RET-001158,ORD-000775,SKU-00095,2024-07-17 11:07:55,NO_LONGER_NEEDED,194.62,USED
RET-001159,ORD-003465,SKU-02421,2025-07-30 14:22:23,DAMAGED,194.62,DAMAGED
RET-001160,ORD-002913,SKU-00109,2023-07-27 17:23:23,SIZE_ISSUE,194.62,DAMAGED
RET-001161,ORD-004461,SKU-00541,2023-01-19 08:57:09,DAMAGED,194.62,DAMAGED
RET-001162,ORD-000934,SKU-00081,2023-06-09 20:48:48,NOT_AS_DESCRIBED,194.62,NEW
RET-001163,ORD-002999,SKU-01325,2024-12-17 11:46:27,NO_LONGER_NEEDED,194.62,DAMAGED
RET-001164,ORD-001696,SKU-02782,2024-06-01 17:13:03,NO_LONGER_NEEDED,194.62,NEW
RET-001165,ORD-001107,SKU-02645,2024-10-28 16:45:58,DAMAGED,194.62,USED
RET-001166,ORD-001051,SKU-02204,2024-04-18 07:54:11,DAMAGED,194.62,NEW
RET-001167,ORD-001086,SKU-02735,2025-11-25 05:42:04,DAMAGED,194.62,DAMAGED
RET-001168,ORD-000750,SKU-00896,2025-01-23 13:48:23,NOT_AS_DESCRIBED,194.62,USED
RET-001169,ORD-002901,SKU-02561,2024-09-11 05:54:11,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-001170,ORD-001899,SKU-01173,2024-03-29 10:43:59,NOT_AS_DESCRIBED,194.62,USED
RET-001171,ORD-001034,SKU-00625,2023-08-19 00:27:22,NOT_AS_DESCRIBED,194.62,USED
RET-001172,ORD-002840,SKU-02909,2024-05-06 01:12:47,SIZE_ISSUE,194.62,NEW
RET-001173,ORD-002049,SKU-02253,2024-06-07 23:01:04,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-001174,ORD-001907,SKU-00425,2023-03-06 09:18:53,NOT_AS_DESCRIBED,194.62,USED
RET-001175,ORD-004621,SKU-01038,2025-01-03 08:51:59,SIZE_ISSUE,194.62,DAMAGED
RET-001176,ORD-004725,SKU-01664,2023-05-22 15:09:16,NO_LONGER_NEEDED,194.62,NEW
RET-001177,ORD-002627,SKU-01161,2024-09-23 01:46:17,NOT_AS_DESCRIBED,194.62,NEW
RET-001178,ORD-004390,SKU-00284,2024-05-27 09:56:01,SIZE_ISSUE,194.62,DAMAGED
RET-001179,ORD-000791,SKU-00680,2023-03-06 02:57:56,NO_LONGER_NEEDED,194.62,USED
RET-001180,ORD-004835,SKU-02656,2023-07-13 09:12:23,DAMAGED,194.62,NEW
RET-001181,ORD-002284,SKU-00751,2023-01-23 20:16:48,NO_LONGER_NEEDED,194.62,NEW
RET-001182,ORD-003068,SKU-00335,2024-07-31 07:47:10,DAMAGED,194.62,USED
RET-001183,ORD-001190,SKU-00235,2025-03-25 13:09:44,SIZE_ISSUE,194.62,USED
RET-001184,ORD-004736,SKU-01634,2024-09-11 19:27:40,SIZE_ISSUE,194.62,NEW
RET-001185,ORD-001964,SKU-00927,2025-01-11 06:28:10,SIZE_ISSUE,194.62,NEW
RET-001186,ORD-001132,SKU-00469,2023-03-20 03:03:37,SIZE_ISSUE,194.62,USED
RET-001187,ORD-003238,SKU-01679,2024-07-14 07:59:00,NO_LONGER_NEEDED,194.62,NEW
RET-001188,ORD-000521,SKU-02781,2025-02-25 15:57:38,SIZE_ISSUE,194.62,DAMAGED
RET-001189,ORD-002215,SKU-01003,2023-01-29 02:28:15,NOT_AS_DESCRIBED,194.62,NEW
RET-001190,ORD-004176,SKU-01975,2025-11-05 08:44:44,SIZE_ISSUE,194.62,DAMAGED
RET-001191,ORD-001376,SKU-01492,2025-06-03 04:36:39,SIZE_ISSUE,194.62,USED
RET-001192,ORD-002013,SKU-01148,2024-02-18 11:46:02,DAMAGED,194.62,DAMAGED
RET-001193,ORD-003338,SKU-00624,2023-06-26 08:50:48,NOT_AS_DESCRIBED,194.62,USED
RET-001194,ORD-001825,SKU-01373,2025-11-28 02:16:46,DAMAGED,194.62,USED
RET-001195,ORD-000923,SKU-02528,2025-05-15 08:09:16,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-001196,ORD-000131,SKU-02371,2024-05-21 07:51:09,NO_LONGER_NEEDED,194.62,USED
RET-001197,ORD-004414,SKU-00996,2024-09-23 03:41:03,NO_LONGER_NEEDED,194.62,DAMAGED
RET-001198,ORD-000051,SKU-00477,2023-04-22 05:02:06,NO_LONGER_NEEDED,194.62,DAMAGED
RET-001199,ORD-004504,SKU-01982,2025-02-12 17:53:10,SIZE_ISSUE,194.62,NEW
RET-001200,ORD-004664,SKU-00202,2023-02-22 16:47:18,NOT_AS_DESCRIBED,194.62,NEW
RET-001201,ORD-000008,SKU-02169,2023-05-06 15:35:08,NO_LONGER_NEEDED,194.62,DAMAGED
RET-001202,ORD-004708,SKU-01185,2025-05-20 06:11:52,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-001203,ORD-003701,SKU-01500,2024-09-03 11:53:08,NO_LONGER_NEEDED,194.62,DAMAGED
RET-001204,ORD-000805,SKU-00396,2024-08-10 12:19:03,DAMAGED,194.62,NEW
RET-001205,ORD-000660,SKU-00633,2024-08-01 21:00:00,NO_LONGER_NEEDED,194.62,NEW
RET-001206,ORD-003196,SKU-01305,2023-01-11 19:45:50,DAMAGED,194.62,USED
RET-001207,ORD-000085,SKU-00456,2024-09-14 09:14:42,SIZE_ISSUE,194.62,USED
RET-001208,ORD-002444,SKU-02402,2024-12-31 19:51:14,DAMAGED,194.62,DAMAGED
RET-001209,ORD-000594,SKU-02329,2025-09-19 00:54:08,NOT_AS_DESCRIBED,194.62,NEW
RET-001210,ORD-000826,SKU-02908,2023-11-17 23:43:17,DAMAGED,194.62,USED
RET-001211,ORD-002200,SKU-00286,2024-11-04 06:42:46,NO_LONGER_NEEDED,194.62,DAMAGED
RET-001212,ORD-001325,SKU-01172,2025-05-28 08:12:16,NOT_AS_DESCRIBED,194.62,USED
RET-001213,ORD-002764,SKU-01062,2023-02-11 07:19:36,NO_LONGER_NEEDED,194.62,DAMAGED
RET-001214,ORD-000655,SKU-01264,2023-06-15 11:31:42,DAMAGED,194.62,DAMAGED
RET-001215,ORD-002650,SKU-02637,2024-02-09 06:59:03,SIZE_ISSUE,194.62,NEW
RET-001216,ORD-000334,SKU-01684,2024-05-06 17:51:10,NO_LONGER_NEEDED,194.62,NEW
RET-001217,ORD-000955,SKU-02532,2025-10-18 08:24:36,SIZE_ISSUE,194.62,USED
RET-001218,ORD-001324,SKU-00824,2024-01-07 10:06:02,NOT_AS_DESCRIBED,194.62,USED
RET-001219,ORD-000370,SKU-02178,2024-06-21 05:08:17,DAMAGED,194.62,NEW
RET-001220,ORD-000610,SKU-01505,2025-07-11 03:56:05,DAMAGED,194.62,USED
RET-001221,ORD-000970,SKU-00859,2023-07-06 04:48:38,DAMAGED,194.62,USED
RET-001222,ORD-004385,SKU-01594,2024-08-29 09:20:56,NO_LONGER_NEEDED,194.62,NEW
RET-001223,ORD-001938,SKU-00053,2024-03-30 11:08:09,NO_LONGER_NEEDED,194.62,NEW
RET-001224,ORD-000743,SKU-01580,2024-01-01 11:02:48,NO_LONGER_NEEDED,194.62,NEW
RET-001225,ORD-003355,SKU-02664,2025-11-05 12:12:50,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-001226,ORD-003174,SKU-00583,2023-09-18 03:00:50,SIZE_ISSUE,194.62,NEW
RET-001227,ORD-000673,SKU-01788,2023-06-06 02:13:15,SIZE_ISSUE,194.62,DAMAGED
RET-001228,ORD-003365,SKU-01723,2023-05-06 16:54:33,DAMAGED,194.62,NEW
RET-001229,ORD-004962,SKU-02897,2025-06-05 00:33:52,NO_LONGER_NEEDED,194.62,NEW
RET-001230,ORD-000187,SKU-00689,2025-04-12 08:33:49,NOT_AS_DESCRIBED,194.62,USED
RET-001231,ORD-003851,SKU-00648,2025-09-07 05:51:41,DAMAGED,194.62,DAMAGED
RET-001232,ORD-000460,SKU-01301,2025-09-04 22:25:05,NOT_AS_DESCRIBED,194.62,NEW
RET-001233,ORD-000226,SKU-02301,2024-08-19 06:47:10,NOT_AS_DESCRIBED,194.62,USED
RET-001234,ORD-001542,SKU-00059,2024-01-01 15:05:27,DAMAGED,194.62,USED
RET-001235,ORD-004653,SKU-00122,2023-03-24 23:36:51,NO_LONGER_NEEDED,194.62,USED
RET-001236,ORD-003912,SKU-00461,2025-05-01 04:38:30,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-001237,ORD-004442,SKU-01302,2024-05-28 07:15:50,DAMAGED,194.62,DAMAGED
RET-001238,ORD-002774,SKU-00542,2024-08-15 20:45:58,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-001239,ORD-002955,SKU-00385,2023-08-17 20:09:37,SIZE_ISSUE,194.62,USED
RET-001240,ORD-000626,SKU-02102,2025-08-24 07:18:48,NOT_AS_DESCRIBED,194.62,NEW
RET-001241,ORD-000739,SKU-00447,2023-10-12 03:02:47,DAMAGED,194.62,USED
RET-001242,ORD-003092,SKU-00750,2024-04-11 17:58:36,DAMAGED,194.62,DAMAGED
RET-001243,ORD-003013,SKU-01406,2023-09-16 10:57:24,DAMAGED,194.62,DAMAGED
RET-001244,ORD-000654,SKU-01216,2024-01-15 11:38:41,NO_LONGER_NEEDED,194.62,NEW
RET-001245,ORD-001223,SKU-01522,2024-10-20 19:44:51,NO_LONGER_NEEDED,194.62,USED
RET-001246,ORD-001504,SKU-01103,2025-05-20 09:57:11,NOT_AS_DESCRIBED,194.62,NEW
RET-001247,ORD-004435,SKU-02324,2025-04-16 11:11:08,SIZE_ISSUE,194.62,USED
RET-001248,ORD-003403,SKU-02914,2023-08-13 06:18:48,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-001249,ORD-000595,SKU-02368,2024-09-10 06:50:35,NOT_AS_DESCRIBED,194.62,USED
RET-001250,ORD-000921,SKU-01542,2023-06-23 18:12:15,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-001251,ORD-000898,SKU-02974,2024-05-29 01:31:29,SIZE_ISSUE,194.62,USED
RET-001252,ORD-001185,SKU-02594,2023-08-30 00:59:08,NO_LONGER_NEEDED,194.62,DAMAGED
RET-001253,ORD-002275,SKU-00480,2023-12-20 19:37:49,NOT_AS_DESCRIBED,194.62,USED
RET-001254,ORD-002769,SKU-01106,2024-01-04 00:13:48,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-001255,ORD-003497,SKU-00126,2024-03-25 14:58:18,SIZE_ISSUE,194.62,USED
RET-001256,ORD-002712,SKU-01113,2023-12-28 08:39:05,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-001257,ORD-004424,SKU-02144,2023-04-06 12:27:45,NOT_AS_DESCRIBED,194.62,USED
RET-001258,ORD-000043,SKU-01120,2023-06-22 02:52:05,NO_LONGER_NEEDED,194.62,USED
RET-001259,ORD-004102,SKU-00415,2023-09-09 02:25:31,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-001260,ORD-004472,SKU-01461,2023-01-22 04:52:10,DAMAGED,194.62,USED
RET-001261,ORD-000084,SKU-02917,2023-04-11 07:53:10,SIZE_ISSUE,194.62,DAMAGED
RET-001262,ORD-000456,SKU-02603,2023-08-08 19:45:31,DAMAGED,194.62,DAMAGED
RET-001263,ORD-001511,SKU-00802,2025-05-10 16:12:09,SIZE_ISSUE,194.62,NEW
RET-001264,ORD-001395,SKU-00020,2025-09-28 02:32:00,NOT_AS_DESCRIBED,194.62,USED
RET-001265,ORD-001097,SKU-00063,2024-01-31 19:39:42,SIZE_ISSUE,194.62,USED
RET-001266,ORD-000440,SKU-00798,2024-06-03 03:41:24,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-001267,ORD-000507,SKU-01002,2023-01-08 19:32:49,NO_LONGER_NEEDED,194.62,USED
RET-001268,ORD-003164,SKU-02004,2025-02-17 04:44:51,DAMAGED,194.62,USED
RET-001269,ORD-004608,SKU-01705,2023-05-27 08:34:13,NOT_AS_DESCRIBED,194.62,USED
RET-001270,ORD-004352,SKU-02467,2024-11-12 06:23:04,NO_LONGER_NEEDED,194.62,USED
RET-001271,ORD-003950,SKU-00545,2025-02-02 10:01:18,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-001272,ORD-002317,SKU-02490,2023-10-13 13:48:47,DAMAGED,194.62,DAMAGED
RET-001273,ORD-004698,SKU-01116,2025-04-30 21:52:48,SIZE_ISSUE,194.62,DAMAGED
RET-001274,ORD-002562,SKU-02643,2025-10-24 14:15:05,DAMAGED,194.62,NEW
RET-001275,ORD-000725,SKU-01181,2024-06-22 07:22:19,NO_LONGER_NEEDED,194.62,NEW
RET-001276,ORD-004784,SKU-02405,2025-06-02 19:59:34,SIZE_ISSUE,194.62,NEW
RET-001277,ORD-001507,SKU-01495,2023-07-26 05:17:44,SIZE_ISSUE,194.62,NEW
RET-001278,ORD-003157,SKU-00103,2023-03-23 17:59:25,NOT_AS_DESCRIBED,194.62,NEW
RET-001279,ORD-001231,SKU-01646,2025-10-31 10:25:02,DAMAGED,194.62,DAMAGED
RET-001280,ORD-002160,SKU-02349,2025-08-01 08:26:34,NO_LONGER_NEEDED,194.62,NEW
RET-001281,ORD-001983,SKU-01333,2023-08-15 00:46:04,SIZE_ISSUE,194.62,NEW
RET-001282,ORD-003927,SKU-02101,2024-05-17 18:11:28,DAMAGED,194.62,USED
RET-001283,ORD-003695,SKU-02157,2023-07-19 18:14:40,DAMAGED,194.62,NEW
RET-001284,ORD-003378,SKU-02035,2025-09-04 02:41:00,DAMAGED,194.62,DAMAGED
RET-001285,ORD-001939,SKU-02388,2025-01-10 19:24:15,DAMAGED,194.62,NEW
RET-001286,ORD-000423,SKU-02309,2024-01-31 13:53:56,NOT_AS_DESCRIBED,194.62,USED
RET-001287,ORD-002182,SKU-01927,2023-08-23 00:30:57,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-001288,ORD-003858,SKU-00535,2024-03-17 22:44:15,NO_LONGER_NEEDED,194.62,DAMAGED
RET-001289,ORD-004573,SKU-00768,2024-05-20 23:52:59,NO_LONGER_NEEDED,194.62,USED
RET-001290,ORD-003056,SKU-01212,2023-12-24 23:59:46,NO_LONGER_NEEDED,194.62,DAMAGED
RET-001291,ORD-002902,SKU-00606,2023-11-25 23:55:07,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-001292,ORD-004852,SKU-00927,2024-10-27 09:23:53,SIZE_ISSUE,194.62,DAMAGED
RET-001293,ORD-002508,SKU-02388,2023-08-24 06:37:04,DAMAGED,194.62,USED
RET-001294,ORD-000420,SKU-00798,2025-04-04 09:49:08,NOT_AS_DESCRIBED,194.62,NEW
RET-001295,ORD-002329,SKU-02514,2023-01-14 23:42:12,NOT_AS_DESCRIBED,194.62,USED
RET-001296,ORD-003590,SKU-02840,2023-04-12 11:36:07,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-001297,ORD-002366,SKU-01872,2023-07-02 20:36:45,NO_LONGER_NEEDED,194.62,USED
RET-001298,ORD-004073,SKU-02746,2024-06-19 14:54:04,NO_LONGER_NEEDED,194.62,USED
RET-001299,ORD-002334,SKU-02134,2024-04-10 11:26:40,NO_LONGER_NEEDED,194.62,NEW
RET-001300,ORD-000565,SKU-00212,2024-08-07 07:50:54,SIZE_ISSUE,194.62,USED
RET-001301,ORD-004588,SKU-00703,2025-02-12 18:48:51,DAMAGED,194.62,NEW
RET-001302,ORD-003382,SKU-00954,2025-02-15 17:20:44,DAMAGED,194.62,NEW
RET-001303,ORD-000982,SKU-00184,2024-04-23 04:19:06,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-001304,ORD-004349,SKU-00141,2023-11-29 12:39:06,DAMAGED,194.62,NEW
RET-001305,ORD-004797,SKU-00809,2023-12-12 20:48:05,SIZE_ISSUE,194.62,USED
RET-001306,ORD-000848,SKU-02318,2024-12-26 12:09:08,NOT_AS_DESCRIBED,194.62,USED
RET-001307,ORD-002026,SKU-02419,2024-11-25 20:28:44,DAMAGED,194.62,NEW
RET-001308,ORD-002484,SKU-01452,2024-07-28 09:01:43,NO_LONGER_NEEDED,194.62,NEW
RET-001309,ORD-002375,SKU-00389,2024-08-07 06:55:47,SIZE_ISSUE,194.62,USED
RET-001310,ORD-003748,SKU-01029,2023-06-30 05:53:12,NO_LONGER_NEEDED,194.62,USED
RET-001311,ORD-000565,SKU-00109,2024-04-25 05:16:24,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-001312,ORD-000609,SKU-02042,2025-06-07 18:20:19,NO_LONGER_NEEDED,194.62,NEW
RET-001313,ORD-004149,SKU-02112,2023-09-20 07:46:33,NO_LONGER_NEEDED,194.62,NEW
RET-001314,ORD-002319,SKU-02189,2023-10-12 17:03:42,DAMAGED,194.62,DAMAGED
RET-001315,ORD-003111,SKU-02269,2023-03-29 06:04:59,SIZE_ISSUE,194.62,DAMAGED
RET-001316,ORD-002825,SKU-01612,2023-04-25 00:24:24,DAMAGED,194.62,DAMAGED
RET-001317,ORD-000027,SKU-02205,2025-04-15 09:20:40,SIZE_ISSUE,194.62,NEW
RET-001318,ORD-001597,SKU-00445,2025-11-06 18:38:46,NOT_AS_DESCRIBED,194.62,NEW
RET-001319,ORD-000652,SKU-02986,2023-08-14 16:00:43,NOT_AS_DESCRIBED,194.62,USED
RET-001320,ORD-004264,SKU-01034,2025-09-05 01:11:50,DAMAGED,194.62,NEW
RET-001321,ORD-003462,SKU-00448,2025-08-17 12:43:21,NO_LONGER_NEEDED,194.62,DAMAGED
RET-001322,ORD-000982,SKU-00092,2023-02-08 15:34:25,NOT_AS_DESCRIBED,194.62,USED
RET-001323,ORD-004187,SKU-02139,2023-03-24 20:52:16,SIZE_ISSUE,194.62,NEW
RET-001324,ORD-001073,SKU-02290,2024-03-22 17:18:58,SIZE_ISSUE,194.62,NEW
RET-001325,ORD-001891,SKU-02124,2024-11-02 06:03:46,NO_LONGER_NEEDED,194.62,USED
RET-001326,ORD-003432,SKU-01723,2025-04-20 21:36:57,NOT_AS_DESCRIBED,194.62,USED
RET-001327,ORD-003305,SKU-02122,2025-09-17 11:45:03,NO_LONGER_NEEDED,194.62,DAMAGED
RET-001328,ORD-003392,SKU-02583,2023-08-23 18:35:27,NOT_AS_DESCRIBED,194.62,NEW
RET-001329,ORD-002386,SKU-01944,2025-08-20 14:05:01,SIZE_ISSUE,194.62,DAMAGED
RET-001330,ORD-003242,SKU-00550,2023-03-21 16:59:21,SIZE_ISSUE,194.62,NEW
RET-001331,ORD-001441,SKU-00837,2025-06-02 15:03:23,SIZE_ISSUE,194.62,NEW
RET-001332,ORD-001367,SKU-02391,2023-05-12 11:07:58,NO_LONGER_NEEDED,194.62,USED
RET-001333,ORD-004513,SKU-02879,2024-10-29 22:12:11,DAMAGED,194.62,NEW
RET-001334,ORD-003473,SKU-00098,2023-03-08 12:11:23,DAMAGED,194.62,NEW
RET-001335,ORD-003555,SKU-01237,2024-12-27 23:16:03,DAMAGED,194.62,DAMAGED
RET-001336,ORD-002696,SKU-01029,2023-11-05 13:10:46,SIZE_ISSUE,194.62,NEW
RET-001337,ORD-003013,SKU-02995,2025-07-24 02:44:58,NOT_AS_DESCRIBED,194.62,USED
RET-001338,ORD-003950,SKU-00757,2024-11-21 09:44:36,NO_LONGER_NEEDED,194.62,DAMAGED
RET-001339,ORD-002895,SKU-01880,2024-02-16 09:03:35,SIZE_ISSUE,194.62,NEW
RET-001340,ORD-003852,SKU-02759,2025-03-06 13:35:33,DAMAGED,194.62,NEW
RET-001341,ORD-003770,SKU-02488,2023-02-23 02:25:09,DAMAGED,194.62,NEW
RET-001342,ORD-001158,SKU-01972,2024-11-12 01:34:36,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-001343,ORD-003624,SKU-00574,2024-08-13 06:27:24,NO_LONGER_NEEDED,194.62,DAMAGED
RET-001344,ORD-004812,SKU-00264,2023-08-11 13:51:53,SIZE_ISSUE,194.62,USED
RET-001345,ORD-000573,SKU-02060,2023-02-17 01:50:24,DAMAGED,194.62,NEW
RET-001346,ORD-004680,SKU-00877,2025-07-02 11:21:07,SIZE_ISSUE,194.62,USED
RET-001347,ORD-000020,SKU-01618,2023-08-21 16:58:57,NO_LONGER_NEEDED,194.62,NEW
RET-001348,ORD-001172,SKU-01870,2025-05-22 02:39:43,NOT_AS_DESCRIBED,194.62,NEW
RET-001349,ORD-004953,SKU-02911,2025-03-01 13:08:00,NOT_AS_DESCRIBED,194.62,NEW
RET-001350,ORD-004949,SKU-00976,2023-09-26 10:24:47,NOT_AS_DESCRIBED,194.62,NEW
RET-001351,ORD-000382,SKU-02883,2025-09-08 00:40:49,SIZE_ISSUE,194.62,NEW
RET-001352,ORD-002404,SKU-01884,2024-02-08 19:06:30,SIZE_ISSUE,194.62,USED
RET-001353,ORD-000276,SKU-00500,2023-02-12 18:58:26,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-001354,ORD-002825,SKU-00952,2023-12-02 22:09:21,SIZE_ISSUE,194.62,USED
RET-001355,ORD-003612,SKU-02065,2023-04-02 02:42:26,NOT_AS_DESCRIBED,194.62,USED
RET-001356,ORD-000482,SKU-01498,2024-12-10 12:38:56,NO_LONGER_NEEDED,194.62,USED
RET-001357,ORD-001700,SKU-02203,2024-01-04 12:00:50,SIZE_ISSUE,194.62,USED
RET-001358,ORD-001263,SKU-00607,2024-01-11 04:55:46,SIZE_ISSUE,194.62,NEW
RET-001359,ORD-003065,SKU-01355,2025-02-16 13:52:50,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-001360,ORD-002215,SKU-01954,2025-02-26 13:02:21,NOT_AS_DESCRIBED,194.62,NEW
RET-001361,ORD-001363,SKU-01755,2025-02-03 14:16:58,NOT_AS_DESCRIBED,194.62,NEW
RET-001362,ORD-002850,SKU-00407,2024-01-08 10:31:38,SIZE_ISSUE,194.62,DAMAGED
RET-001363,ORD-004791,SKU-00166,2023-04-18 15:57:16,NOT_AS_DESCRIBED,194.62,NEW
RET-001364,ORD-004754,SKU-01350,2024-09-26 23:06:54,DAMAGED,194.62,USED
RET-001365,ORD-000420,SKU-02959,2025-01-21 08:33:10,SIZE_ISSUE,194.62,NEW
RET-001366,ORD-004366,SKU-02195,2025-01-22 06:21:21,SIZE_ISSUE,194.62,USED
RET-001367,ORD-000633,SKU-02148,2024-10-27 13:18:48,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-001368,ORD-001612,SKU-00735,2023-09-07 21:31:47,SIZE_ISSUE,194.62,USED
RET-001369,ORD-000070,SKU-00301,2023-06-25 02:23:16,SIZE_ISSUE,194.62,NEW
RET-001370,ORD-002247,SKU-00826,2023-02-19 13:27:26,SIZE_ISSUE,194.62,NEW
RET-001371,ORD-000385,SKU-01721,2024-07-19 07:54:38,DAMAGED,194.62,USED
RET-001372,ORD-000152,SKU-01123,2025-03-31 08:33:43,DAMAGED,194.62,DAMAGED
RET-001373,ORD-003594,SKU-02925,2023-05-26 22:55:20,NOT_AS_DESCRIBED,194.62,NEW
RET-001374,ORD-003746,SKU-01150,2024-09-19 20:09:29,SIZE_ISSUE,194.62,DAMAGED
RET-001375,ORD-003281,SKU-00337,2025-11-30 17:22:42,DAMAGED,194.62,NEW
RET-001376,ORD-001617,SKU-00742,2025-05-17 20:07:26,NO_LONGER_NEEDED,194.62,NEW
RET-001377,ORD-003077,SKU-02325,2024-11-11 18:48:53,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-001378,ORD-002856,SKU-02899,2023-03-31 18:38:06,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-001379,ORD-003695,SKU-01063,2025-01-21 03:10:31,NO_LONGER_NEEDED,194.62,DAMAGED
RET-001380,ORD-002005,SKU-01211,2023-02-23 08:29:25,NOT_AS_DESCRIBED,194.62,NEW
RET-001381,ORD-001019,SKU-02271,2025-01-24 07:10:06,NO_LONGER_NEEDED,194.62,NEW
RET-001382,ORD-003271,SKU-02090,2023-07-22 00:32:30,NO_LONGER_NEEDED,194.62,NEW
RET-001383,ORD-004519,SKU-02807,2025-10-08 09:53:59,SIZE_ISSUE,194.62,USED
RET-001384,ORD-001856,SKU-01808,2023-07-03 05:02:28,NOT_AS_DESCRIBED,194.62,NEW
RET-001385,ORD-004997,SKU-00762,2024-10-22 01:52:26,NO_LONGER_NEEDED,194.62,USED
RET-001386,ORD-003167,SKU-02188,2024-01-15 08:37:34,SIZE_ISSUE,194.62,NEW
RET-001387,ORD-001860,SKU-02757,2024-05-28 00:43:11,NOT_AS_DESCRIBED,194.62,USED
RET-001388,ORD-000531,SKU-02953,2023-08-27 02:28:17,NOT_AS_DESCRIBED,194.62,NEW
RET-001389,ORD-002823,SKU-02141,2023-01-15 08:29:19,SIZE_ISSUE,194.62,USED
RET-001390,ORD-000547,SKU-02423,2024-09-12 01:43:06,SIZE_ISSUE,194.62,USED
RET-001391,ORD-002210,SKU-01766,2025-02-20 04:17:10,DAMAGED,194.62,NEW
RET-001392,ORD-000233,SKU-00482,2025-11-25 13:01:38,NO_LONGER_NEEDED,194.62,DAMAGED
RET-001393,ORD-002833,SKU-00495,2024-03-16 18:42:32,NOT_AS_DESCRIBED,194.62,NEW
