sku_id,sku_name,category,subcategory,unit_of_measure,standard_cost,list_price,active_flag
SKU-01363,Product 1363,Electronics,Standard,PACK,131.8,300.54,True
SKU-01364,Product 1364,Apparel,Standard,PACK,119.37,259.39,True
SKU-01365,Product 1365,Electronics,Budget,PACK,116.92,455.1,True
SKU-01366,Product 1366,Tools,Standard,BOX,37.83,415.65,True
SKU-01367,Product 1367,Electronics,Premium,BOX,47.98,212.29,True
SKU-01368,Product 1368,Tools,Standard,EA,116.43,8.32,True
SKU-01369,Product 1369,Electronics,Standard,BOX,80.88,356.74,False
SKU-01370,Product 1370,Electronics,Budget,EA,108.72,28.62,True
SKU-01371,Product 1371,Tools,Budget,PACK,51.42,142.64,True
SKU-01372,Product 1372,Tools,Premium,EA,93.3,249.05,True
SKU-01373,Product 1373,Apparel,Budget,PACK,29.54,54.17,True
SKU-01374,Product 1374,Tools,Premium,PACK,8.64,341.24,True
SKU-01375,Product 1375,Apparel,Premium,EA,190.27,164.08,True
SKU-01376,Product 1376,Home,Premium,BOX,144.89,184.02,True
SKU-01377,Product 1377,Tools,Premium,BOX,100.11,325.92,True
SKU-01378,Product 1378,Apparel,Budget,EA,110.65,202.13,True
SKU-01379,Product 1379,Apparel,Premium,BOX,102.72,116.16,True
SKU-01380,Product 1380,Electronics,Premium,PACK,179.86,92.5,True
SKU-01381,Product 1381,Tools,Standard,PACK,154.95,363.4,True
SKU-01382,Product 1382,Electronics,Premium,BOX,65.7,376.54,True
SKU-01383,Product 1383,Apparel,Standard,BOX,44.42,101.87,True
SKU-01384,Product 1384,Tools,Budget,PACK,14.24,162.91,True
SKU-01385,Product 1385,Apparel,Standard,EA,30.41,478.52,True
SKU-01386,Product 1386,Electronics,Budget,BOX,98.52,492.19,True
SKU-01387,Product 1387,Apparel,Budget,BOX,41.31,294.73,False
SKU-01388,Product 1388,Apparel,Standard,EA,63.17,379.69,True
SKU-01389,Product 1389,Electronics,Budget,PACK,27.53,375.39,True
SKU-01390,Product 1390,Tools,Budget,EA,184.64,200.8,True
SKU-01391,Product 1391,Electronics,Budget,EA,7.71,28.97,False
SKU-01392,Product 1392,Tools,Standard,EA,71.01,371.65,True
SKU-01393,Product 1393,Tools,Budget,BOX,52.37,72.21,True
SKU-01394,Product 1394,Home,Premium,PACK,2.65,148.8,True
SKU-01395,Product 1395,Apparel,Standard,PACK,185.79,161.19,True
SKU-01396,Product 1396,Tools,Premium,BOX,63.41,177.8,True
SKU-01397,Product 1397,Tools,Standard,EA,100.95,235.51,True
SKU-01398,Product 1398,Electronics,Premium,BOX,116.94,253.3,False
SKU-01399,Product 1399,Tools,Budget,EA,122.49,244.34,True
SKU-01400,Product 1400,Tools,Premium,EA,92.59,85.61,True
SKU-01401,Product 1401,Electronics,Premium,EA,119.17,326.16,True
SKU-01402,Product 1402,Tools,Premium,EA,150.6,396.16,True
SKU-01403,Product 1403,Apparel,Standard,BOX,190.47,233.56,True
SKU-01404,Product 1404,Apparel,Budget,EA,131.75,419.97,True
SKU-01405,Product 1405,Electronics,Budget,BOX,92.98,224.91,True
SKU-01406,Product 1406,Tools,Premium,EA,89.48,286.32,True
SKU-01407,Product 1407,Apparel,Premium,BOX,142.26,39.43,False
SKU-01408,Product 1408,Home,Standard,PACK,125.78,77.69,True
SKU-01409,Product 1409,Electronics,Premium,BOX,84.66,384.83,True
SKU-01410,Product 1410,Electronics,Premium,PACK,67.84,128.34,True
SKU-01411,Product 1411,Apparel,Premium,BOX,198.64,51.42,True
SKU-01412,Product 1412,Electronics,Standard,PACK,153.59,286.28,True
SKU-01413,Product 1413,Tools,Premium,BOX,42.15,51.72,True
SKU-01414,Product 1414,Apparel,Premium,EA,59.14,343.62,True
SKU-01415,Product 1415,Home,Premium,PACK,178.84,346.14,True
SKU-01416,Product 1416,Tools,Standard,EA,132.51,229.26,True
SKU-01417,Product 1417,Home,Standard,PACK,62.84,344.45,True
SKU-01418,Product 1418,Home,Budget,EA,73.48,400.69,True
SKU-01419,Product 1419,Electronics,Standard,EA,76.4,102.85,True
SKU-01420,Product 1420,Home,Budget,BOX,38.07,326.52,True
SKU-01421,Product 1421,Tools,Budget,EA,102.72,347.71,True
SKU-01422,Product 1422,Apparel,Premium,PACK,153.35,101.25,True
SKU-01423,Product 1423,Apparel,Budget,PACK,113.25,364.8,True
SKU-01424,Product 1424,Home,Premium,PACK,131.53,361.18,True
SKU-01425,Product 1425,Home,Standard,BOX,119.48,82.84,True
SKU-01426,Product 1426,Apparel,Standard,BOX,12.72,162.13,True
SKU-01427,Product 1427,Home,Budget,PACK,38.42,470.87,True
SKU-01428,Product 1428,Tools,Premium,EA,70.72,40.22,True
SKU-01429,Product 1429,Home,Budget,BOX,177.96,118.33,True
SKU-01430,Product 1430,Home,Budget,EA,70.39,291.51,True
SKU-01431,Product 1431,Tools,Standard,BOX,66.1,484.51,True
SKU-01432,Product 1432,Apparel,Budget,BOX,17.04,132.29,True
SKU-01433,Product 1433,Apparel,Premium,BOX,194.44,409.31,False
SKU-01434,Product 1434,Home,Standard,BOX,155.93,186.84,False
SKU-01435,Product 1435,Apparel,Standard,PACK,153.42,179.48,True
SKU-01436,Product 1436,Tools,Budget,BOX,77.36,498.05,True
SKU-01437,Product 1437,Home,Budget,BOX,16.6,409.52,True
SKU-01438,Product 1438,Home,Budget,PACK,53.44,128.02,True
SKU-01439,Product 1439,Home,Premium,PACK,170.73,96.9,True
SKU-01440,Product 1440,Electronics,Budget,PACK,36.88,46.62,False
SKU-01441,Product 1441,Electronics,Premium,PACK,178.96,243.94,True
SKU-01442,Product 1442,Tools,Budget,EA,107.62,170.58,True
SKU-01443,Product 1443,Home,Budget,PACK,143.19,193.51,False
SKU-01444,Product 1444,Tools,Standard,PACK,91.27,218.55,True
SKU-01445,Product 1445,Electronics,Standard,PACK,186.53,495.57,False
SKU-01446,Product 1446,Home,Premium,EA,48.69,6.42,False
SKU-01447,Product 1447,Electronics,Budget,PACK,114.91,215.9,True
SKU-01448,Product 1448,Home,Premium,EA,14.75,37.16,True
SKU-01449,Product 1449,Tools,Standard,BOX,96.61,338.14,True
SKU-01450,Product 1450,Tools,Standard,EA,194.57,29.96,True
SKU-01451,Product 1451,Tools,Standard,PACK,18.54,384.58,True
SKU-01452,Product 1452,Electronics,Standard,EA,101.84,434.55,True
SKU-01453,Product 1453,Tools,Premium,EA,120.86,485.55,True
SKU-01454,Product 1454,Apparel,Budget,EA,186.42,64.83,True
SKU-01455,Product 1455,Apparel,Premium,EA,60.19,489.55,True
SKU-01456,Product 1456,Tools,Budget,EA,101.09,209.11,True
SKU-01457,Product 1457,Tools,Standard,EA,197.45,318.13,True
SKU-01458,Product 1458,Electronics,Premium,EA,154.03,5.02,True
SKU-01459,Product 1459,Home,Budget,EA,162.27,188.28,True
SKU-01460,Product 1460,Electronics,Budget,BOX,156.32,179.68,True
SKU-01461,Product 1461,Electronics,Standard,BOX,103.53,254.38,True
SKU-01462,Product 1462,Tools,Budget,PACK,87.44,70.63,True
SKU-01463,Product 1463,Apparel,Budget,PACK,51.71,346.64,False
SKU-01464,Product 1464,Apparel,Premium,PACK,93.73,299.87,True
SKU-01465,Product 1465,Apparel,Standard,PACK,5.08,110.18,True
SKU-01466,Product 1466,Electronics,Standard,PACK,20.33,491.9,True
SKU-01467,Product 1467,Apparel,Budget,PACK,58.16,7.77,True
SKU-01468,Product 1468,Apparel,Budget,BOX,67.39,171.28,True
SKU-01469,Product 1469,Tools,Standard,BOX,141.8,134.55,True
SKU-01470,Product 1470,Apparel,Standard,BOX,35.15,282.22,True
SKU-01471,Product 1471,Home,Standard,EA,159.36,444.76,True
SKU-01472,Product 1472,Tools,Budget,EA,160.36,330.6,True
SKU-01473,Product 1473,Home,Budget,PACK,117.82,28.56,True
SKU-01474,Product 1474,Electronics,Standard,BOX,98.81,432.38,True
SKU-01475,Product 1475,Apparel,Standard,PACK,94.01,136.21,True
SKU-01476,Product 1476,Electronics,Budget,BOX,84.69,59.61,False
SKU-01477,Product 1477,Electronics,Budget,BOX,18.63,219.11,True
SKU-01478,Product 1478,Apparel,Budget,PACK,131.43,449.86,True
SKU-01479,Product 1479,Tools,Premium,PACK,115.88,22.12,True
SKU-01480,Product 1480,Electronics,Standard,EA,4.14,314.7,True
SKU-01481,Product 1481,Apparel,Premium,BOX,41.34,169.59,True
SKU-01482,Product 1482,Apparel,Premium,EA,87.83,313.17,True
SKU-01483,Product 1483,Home,Budget,EA,180.36,136.84,True
SKU-01484,Product 1484,Electronics,Standard,EA,198.07,483.71,True
SKU-01485,Product 1485,Electronics,Budget,EA,150.51,61.35,True
SKU-01486,Product 1486,Apparel,Budget,BOX,150.12,83.21,False
SKU-01487,Product 1487,Home,Budget,BOX,83.64,27.61,True
SKU-01488,Product 1488,Tools,Budget,EA,114.62,398.52,True
SKU-01489,Product 1489,Home,Standard,BOX,47.33,51.51,True
SKU-01490,Product 1490,Electronics,Standard,EA,147.89,141.93,True
SKU-01491,Product 1491,Home,Budget,PACK,12.9,106.77,True
SKU-01492,Product 1492,Electronics,Premium,EA,84.03,180.0,True
SKU-01493,Product 1493,Tools,Budget,PACK,166.44,384.06,True
SKU-01494,Product 1494,Electronics,Premium,EA,195.99,475.35,True
SKU-01495,Product 1495,Tools,Premium,EA,139.62,440.04,True
SKU-01496,Product 1496,Tools,Budget,BOX,40.26,421.38,True
SKU-01497,Product 1497,Tools,Standard,PACK,114.64,211.65,False
SKU-01498,Product 1498,Home,Budget,BOX,112.54,401.9,True
SKU-01499,Product 1499,Tools,Standard,EA,193.19,389.69,True
SKU-01500,Product 1500,Apparel,Premium,PACK,168.2,127.53,True
SKU-01501,Product 1501,Electronics,Standard,EA,10.75,134.89,True
SKU-01502,Product 1502,Electronics,Standard,PACK,44.8,252.0,True
SKU-01503,Product 1503,Electronics,Standard,PACK,168.54,481.92,True
SKU-01504,Product 1504,Electronics,Budget,EA,194.52,58.41,True
SKU-01505,Product 1505,Tools,Premium,EA,59.64,494.26,True
SKU-01506,Product 1506,Home,Premium,BOX,138.46,83.67,True
SKU-01507,Product 1507,Home,Standard,BOX,62.25,245.38,True
SKU-01508,Product 1508,Home,Premium,EA,9.18,155.47,True
SKU-01509,Product 1509,Home,Standard,BOX,166.07,212.78,True
SKU-01510,Product 1510,Electronics,Standard,BOX,148.03,479.13,True
SKU-01511,Product 1511,Apparel,Standard,EA,11.61,317.74,True
SKU-01512,Product 1512,Apparel,Standard,PACK,29.95,152.27,True
SKU-01513,Product 1513,Home,Budget,EA,199.91,316.07,True
SKU-01514,Product 1514,Electronics,Standard,BOX,130.5,228.82,True
SKU-01515,Product 1515,Tools,Premium,EA,160.29,471.96,True
SKU-01516,Product 1516,Home,Budget,EA,78.34,179.66,True
SKU-01517,Product 1517,Tools,Premium,PACK,104.13,294.31,True
SKU-01518,Product 1518,Tools,Budget,PACK,124.36,425.46,True
SKU-01519,Product 1519,Tools,Standard,BOX,161.4,479.63,True
SKU-01520,Product 1520,Apparel,Budget,BOX,68.44,400.59,True
SKU-01521,Product 1521,Home,Premium,BOX,134.78,468.09,True
SKU-01522,Product 1522,Electronics,Budget,BOX,155.36,234.57,True
SKU-01523,Product 1523,Electronics,Budget,BOX,161.22,383.43,True
SKU-01524,Product 1524,Electronics,Standard,EA,100.35,51.85,True
SKU-01525,Product 1525,Home,Standard,EA,95.2,298.94,True
SKU-01526,Product 1526,Apparel,Budget,BOX,21.8,11.68,True
SKU-01527,Product 1527,Tools,Standard,PACK,100.05,133.72,True
SKU-01528,Product 1528,Electronics,Standard,PACK,140.68,334.45,True
SKU-01529,Product 1529,Apparel,Budget,BOX,184.2,89.92,True
SKU-01530,Product 1530,Tools,Premium,EA,25.91,104.07,True
SKU-01531,Product 1531,Tools,Standard,PACK,193.81,35.55,False
SKU-01532,Product 1532,Apparel,Budget,PACK,47.58,374.96,False
SKU-01533,Product 1533,Home,Budget,PACK,36.0,226.73,False
SKU-01534,Product 1534,Home,Budget,PACK,23.79,444.54,True
SKU-01535,Product 1535,Apparel,Premium,EA,198.04,184.32,True
SKU-01536,Product 1536,Tools,Premium,EA,112.64,220.45,True
SKU-01537,Product 1537,Electronics,Premium,PACK,54.85,249.99,True
SKU-01538,Product 1538,Electronics,Standard,EA,64.19,431.15,True
SKU-01539,Product 1539,Home,Budget,EA,190.1,149.63,True
SKU-01540,Product 1540,Electronics,Budget,BOX,180.09,30.53,True
SKU-01541,Product 1541,Tools,Premium,BOX,70.65,315.46,True
SKU-01542,Product 1542,Apparel,Standard,BOX,13.65,413.72,True
SKU-01543,Product 1543,Tools,Standard,BOX,166.87,280.35,True
SKU-01544,Product 1544,Electronics,Budget,PACK,182.97,163.64,True
SKU-01545,Product 1545,Tools,Premium,BOX,167.67,317.08,True
SKU-01546,Product 1546,Home,Budget,BOX,182.68,495.55,True
SKU-01547,Product 1547,Apparel,Premium,EA,115.6,289.15,True
SKU-01548,Product 1548,Apparel,Premium,PACK,168.09,161.03,False
SKU-01549,Product 1549,Electronics,Budget,EA,188.84,125.59,True
SKU-01550,Product 1550,Electronics,Premium,EA,178.09,499.12,True
SKU-01551,Product 1551,Tools,Premium,EA,117.85,425.96,True
SKU-01552,Product 1552,Tools,Premium,BOX,149.56,143.35,True
SKU-01553,Product 1553,Apparel,Premium,PACK,144.54,134.91,True
SKU-01554,Product 1554,Home,Standard,BOX,160.79,402.82,True
SKU-01555,Product 1555,Home,Premium,PACK,46.54,496.18,True
SKU-01556,Product 1556,Electronics,Premium,EA,1.43,235.47,True
SKU-01557,Product 1557,Home,Premium,PACK,102.47,117.5,True
SKU-01558,Product 1558,Apparel,Budget,EA,153.34,119.02,True
SKU-01559,Product 1559,Home,Standard,BOX,25.9,399.69,False
SKU-01560,Product 1560,Apparel,Premium,EA,107.02,304.48,True
SKU-01561,Product 1561,Electronics,Premium,BOX,63.57,318.71,True
SKU-01562,Product 1562,Tools,Budget,BOX,167.81,101.19,False
SKU-01563,Product 1563,Home,Standard,BOX,20.95,69.58,True
SKU-01564,Product 1564,Apparel,Standard,EA,169.73,10.27,True
SKU-01565,Product 1565,Electronics,Standard,BOX,122.54,458.03,True
SKU-01566,Product 1566,Apparel,Premium,PACK,183.97,180.72,True
SKU-01567,Product 1567,Home,Standard,PACK,187.19,380.2,True
SKU-01568,Product 1568,Apparel,Budget,PACK,161.97,442.81,True
SKU-01569,Product 1569,Electronics,Budget,PACK,106.49,301.29,True
SKU-01570,Product 1570,Electronics,Premium,BOX,29.37,215.01,True
SKU-01571,Product 1571,Tools,Premium,PACK,45.86,24.14,True
SKU-01572,Product 1572,Tools,Premium,EA,84.13,171.88,True
SKU-01573,Product 1573,Home,Premium,PACK,146.08,164.21,True
SKU-01574,Product 1574,Electronics,Budget,PACK,109.43,285.34,True
SKU-01575,Product 1575,Home,Premium,EA,88.22,383.21,True
SKU-01576,Product 1576,Electronics,Premium,EA,96.03,357.0,True
SKU-01577,Product 1577,Home,Premium,PACK,148.56,435.61,False
SKU-01578,Product 1578,Electronics,Premium,BOX,7.84,28.19,True
SKU-01579,Product 1579,Home,Budget,EA,89.08,304.48,True
SKU-01580,Product 1580,Apparel,Standard,BOX,114.97,98.56,True
SKU-01581,Product 1581,Tools,Premium,BOX,118.15,486.41,True
SKU-01582,Product 1582,Apparel,Budget,PACK,124.12,207.51,True
SKU-01583,Product 1583,Tools,Standard,BOX,11.64,313.81,True
SKU-01584,Product 1584,Home,Budget,BOX,112.03,179.03,True
SKU-01585,Product 1585,Electronics,Standard,BOX,110.56,113.99,True
SKU-01586,Product 1586,Electronics,Budget,PACK,171.12,345.5,True
SKU-01587,Product 1587,Home,Premium,EA,152.26,469.93,True
SKU-01588,Product 1588,Electronics,Standard,PACK,7.21,34.44,True
SKU-01589,Product 1589,Home,Budget,EA,111.63,413.49,True
SKU-01590,Product 1590,Apparel,Premium,BOX,138.5,174.09,True
SKU-01591,Product 1591,Home,Premium,EA,116.45,64.86,True
SKU-01592,Product 1592,Electronics,Standard,EA,135.6,358.07,False
SKU-01593,Product 1593,Electronics,Budget,EA,24.21,45.82,True
SKU-01594,Product 1594,Home,Premium,EA,34.68,365.23,True
SKU-01595,Product 1595,Home,Budget,BOX,116.96,220.72,True
SKU-01596,Product 1596,Home,Premium,EA,160.34,86.55,True
SKU-01597,Product 1597,Home,Premium,EA,6.17,82.81,True
SKU-01598,Product 1598,Tools,Premium,BOX,87.81,375.36,True
SKU-01599,Product 1599,Tools,Standard,EA,198.42,415.0,True
SKU-01600,Product 1600,Apparel,Budget,PACK,153.38,344.38,True
SKU-01601,Product 1601,Tools,Standard,EA,90.59,361.82,True
SKU-01602,Product 1602,Electronics,Standard,PACK,20.51,424.83,True
SKU-01603,Product 1603,Tools,Standard,PACK,72.48,217.13,True
SKU-01604,Product 1604,Tools,Standard,PACK,31.73,88.0,True
SKU-01605,Product 1605,Electronics,Standard,BOX,184.24,191.75,False
SKU-01606,Product 1606,Tools,Premium,PACK,137.44,489.75,True
SKU-01607,Product 1607,Home,Premium,PACK,171.28,227.0,True
SKU-01608,Product 1608,Tools,Premium,BOX,179.6,462.33,True
SKU-01609,Product 1609,Tools,Standard,BOX,121.77,352.85,True
SKU-01610,Product 1610,Tools,Premium,PACK,2.31,370.18,True
SKU-01611,Product 1611,Home,Premium,BOX,111.66,99.16,True
SKU-01612,Product 1612,Home,Premium,EA,160.7,187.52,True
SKU-01613,Product 1613,Apparel,Standard,PACK,63.58,367.53,True
SKU-01614,Product 1614,Apparel,Budget,PACK,185.62,329.5,False
SKU-01615,Product 1615,Home,Budget,EA,199.37,431.99,True
SKU-01616,Product 1616,Electronics,Premium,BOX,110.3,108.95,True
SKU-01617,Product 1617,Apparel,Standard,EA,106.72,375.41,True
SKU-01618,Product 1618,Tools,Budget,EA,131.38,24.52,True
SKU-01619,Product 1619,Tools,Premium,BOX,113.7,153.4,True
SKU-01620,Product 1620,Tools,Standard,BOX,32.93,317.09,True
SKU-01621,Product 1621,Electronics,Budget,PACK,54.95,490.12,False
SKU-01622,Product 1622,Apparel,Budget,PACK,41.16,494.74,True
SKU-01623,Product 1623,Home,Standard,PACK,15.35,222.38,True
SKU-01624,Product 1624,Home,Budget,BOX,28.94,383.51,False
SKU-01625,Product 1625,Electronics,Premium,PACK,194.49,302.25,True
SKU-01626,Product 1626,Home,Premium,EA,111.44,356.0,True
SKU-01627,Product 1627,Electronics,Standard,PACK,26.05,367.31,True
SKU-01628,Product 1628,Home,Standard,BOX,142.91,275.92,True
SKU-01629,Product 1629,Home,Premium,BOX,95.88,407.9,True
SKU-01630,Product 1630,Electronics,Standard,PACK,45.71,294.32,True
SKU-01631,Product 1631,Home,Budget,BOX,188.77,54.8,True
SKU-01632,Product 1632,Apparel,Budget,BOX,45.68,494.66,True
SKU-01633,Product 1633,Home,Budget,PACK,20.42,155.41,True
SKU-01634,Product 1634,Tools,Budget,PACK,41.95,482.27,True
SKU-01635,Product 1635,Electronics,Standard,EA,182.47,149.85,True
SKU-01636,Product 1636,Home,Budget,BOX,171.7,427.31,True
SKU-01637,Product 1637,Apparel,Standard,PACK,178.97,346.35,True
SKU-01638,Product 1638,Home,Premium,EA,183.32,181.65,True
SKU-01639,Product 1639,Home,Budget,BOX,16.42,469.31,True
SKU-01640,Product 1640,Tools,Standard,BOX,142.56,293.66,True
SKU-01641,Product 1641,Apparel,Premium,EA,133.24,415.73,False
SKU-01642,Product 1642,Home,Budget,BOX,198.59,399.49,True
SKU-01643,Product 1643,Home,Budget,PACK,143.22,27.96,True
SKU-01644,Product 1644,Tools,Budget,EA,158.61,138.09,True
SKU-01645,Product 1645,Electronics,Standard,EA,143.28,238.75,False
SKU-01646,Product 1646,Electronics,Standard,PACK,124.5,466.85,False
SKU-01647,Product 1647,Electronics,Premium,EA,111.05,35.92,False
SKU-01648,Product 1648,Tools,Budget,PACK,193.88,96.89,True
SKU-01649,Product 1649,Electronics,Premium,PACK,187.33,314.14,True
SKU-01650,Product 1650,Apparel,Standard,BOX,88.13,328.09,True
SKU-01651,Product 1651,Electronics,Budget,BOX,57.55,86.17,True
SKU-01652,Product 1652,Electronics,Premium,BOX,102.3,474.41,True
SKU-01653,Product 1653,Home,Budget,BOX,149.48,92.53,True
SKU-01654,Product 1654,Apparel,Standard,BOX,80.79,95.26,True
SKU-01655,Product 1655,Tools,Premium,PACK,107.91,319.6,True
SKU-01656,Product 1656,Apparel,Budget,EA,60.44,213.62,True
SKU-01657,Product 1657,Electronics,Budget,EA,86.11,17.88,True
SKU-01658,Product 1658,Home,Budget,BOX,191.5,460.65,False
SKU-01659,Product 1659,Tools,Premium,PACK,43.76,42.2,True
SKU-01660,Product 1660,Apparel,Standard,PACK,197.76,82.38,True
SKU-01661,Product 1661,Apparel,Standard,PACK,43.89,449.07,True
SKU-01662,Product 1662,Electronics,Premium,EA,64.53,141.28,True
SKU-01663,Product 1663,Electronics,Budget,PACK,18.35,409.75,True
SKU-01664,Product 1664,Tools,Premium,BOX,150.67,89.5,True
SKU-01665,Product 1665,Electronics,Premium,PACK,4.51,28.85,False
SKU-01666,Product 1666,Home,Standard,BOX,157.78,121.19,True
SKU-01667,Product 1667,Tools,Premium,EA,115.85,372.3,True
SKU-01668,Product 1668,Electronics,Budget,EA,150.0,332.98,True
SKU-01669,Product 1669,Tools,Standard,PACK,156.84,158.76,False
SKU-01670,Product 1670,Apparel,Standard,EA,25.75,318.57,True
SKU-01671,Product 1671,Tools,Budget,EA,5.26,334.17,True
SKU-01672,Product 1672,Apparel,Premium,PACK,34.58,284.52,True
SKU-01673,Product 1673,Tools,Standard,EA,77.43,468.08,False
SKU-01674,Product 1674,Electronics,Premium,BOX,15.59,397.84,True
SKU-01675,Product 1675,Apparel,Budget,PACK,91.89,408.91,True
SKU-01676,Product 1676,Tools,Standard,BOX,57.73,215.82,True
SKU-01677,Product 1677,Home,Budget,EA,73.4,343.53,False
SKU-01678,Product 1678,Electronics,Standard,PACK,188.13,95.76,True
SKU-01679,Product 1679,Tools,Budget,BOX,145.13,151.5,True
SKU-01680,Product 1680,Tools,Premium,PACK,131.97,253.7,True
SKU-01681,Product 1681,Apparel,Budget,BOX,131.06,409.04,False
SKU-01682,Product 1682,Apparel,Budget,BOX,111.52,171.78,True
SKU-01683,Product 1683,Electronics,Budget,PACK,103.08,222.71,True
SKU-01684,Product 1684,Apparel,Budget,BOX,176.55,478.88,False
SKU-01685,Product 1685,Tools,Budget,PACK,15.93,145.63,True
SKU-01686,Product 1686,Tools,Premium,EA,58.42,310.94,True
SKU-01687,Product 1687,Apparel,Premium,BOX,21.72,54.77,True
SKU-01688,Product 1688,Electronics,Standard,BOX,3.2,208.78,True
SKU-01689,Product 1689,Home,Budget,BOX,3.76,168.39,True
SKU-01690,Product 1690,Tools,Premium,BOX,5.78,11.47,True
SKU-01691,Product 1691,Tools,Budget,EA,136.67,294.68,True
SKU-01692,Product 1692,Apparel,Budget,PACK,23.17,169.05,True
SKU-01693,Product 1693,Home,Standard,PACK,41.28,129.58,True
SKU-01694,Product 1694,Tools,Budget,PACK,84.38,446.84,True
SKU-01695,Product 1695,Home,Premium,EA,54.58,118.66,True
SKU-01696,Product 1696,Home,Standard,EA,163.52,205.72,True
SKU-01697,Product 1697,Tools,Standard,PACK,125.07,474.97,True
SKU-01698,Product 1698,Home,Standard,PACK,67.33,44.75,True
SKU-01699,Product 1699,Home,Budget,EA,64.24,469.53,True
SKU-01700,Product 1700,Apparel,Standard,EA,137.06,198.16,True
SKU-01701,Product 1701,Apparel,Premium,BOX,34.96,396.51,True
SKU-01702,Product 1702,Home,Premium,PACK,56.83,181.17,True
